trading_date,0S,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,15Y,20Y,30Y,40Y,50Y
2024-01-02,0.014603999999999999,0.017412,0.018000000000000002,0.018057,0.020819999999999998,0.020831,0.021166,0.022462,0.02342,,0.024373999999999996,,0.0256,,,0.025601,0.026856,0.027401,0.028422,0.029186,0.029249999999999998
2024-01-03,0.014804,0.017512,0.018000000000000002,0.018091,0.020998000000000003,0.020908000000000003,0.021416,0.022557999999999998,0.023381,,0.024211999999999997,,0.025452,,,0.025531,0.026831,0.02742,0.028401999999999997,0.029189,0.029275000000000002
2024-01-04,0.015404,0.018012,0.01846,0.018406,0.021211999999999998,0.02125,0.021541,0.022553999999999998,0.023269,,0.024089,,0.02535,,,0.025367999999999998,0.026684,0.027290000000000002,0.02817,0.029009999999999998,0.02915
2024-01-05,0.015204,0.018082,0.018499,0.018025,0.020815,0.02085,0.021091000000000002,0.022369,0.022931,,0.023902999999999997,,0.025175,,,0.025175,0.026549999999999997,0.027215,0.028043,0.028872,0.028999999999999998
2024-01-08,0.015204,0.017999,0.018000000000000002,0.018125,0.020682,0.020888,0.021191,0.022557999999999998,0.023083,,0.02408,,0.025175,,,0.025136,0.026507999999999997,0.02717,0.02802,0.028872,0.028999999999999998
2024-01-09,0.015204,0.017523,0.017956,0.018208,0.020891000000000003,0.020708999999999998,0.020991,0.022387999999999998,0.022909000000000002,,0.023905,,0.02495,,,0.024862000000000002,0.026243,0.026913999999999997,0.027693,0.028549,0.028812
2024-01-10,0.014903999999999999,0.017778000000000002,0.018023,0.018196,0.0208,0.0208,0.021091000000000002,0.02254,0.022973,,0.024062,,0.025019999999999997,,,0.024982,0.02634,0.026989,0.027757999999999998,0.028582999999999997,0.028813
