ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
IF2204.CFX,IF2204,CFFEX,IF2204,IF,张,1.0,指数点,现金交割,20220221,20220415,202204,20220415
IF2209.CFX,IF2209,CFFEX,IF2209,IF,张,1.0,指数点,现金交割,20220124,20220916,202209,20220916
IH2209.CFX,IH2209,CFFEX,IH2209,IH,张,1.0,指数点,现金交割,20220124,20220916,202209,20220916
IC2209.CFX,IC2209,CFFEX,IC2209,IC,张,1.0,指数点,现金交割,20220124,20220916,202209,20220916
IF2202.CFX,IF2202,CFFEX,IF2202,IF,张,1.0,指数点,现金交割,20211220,20220218,202202,20220218
IC2202.CFX,IC2202,CFFEX,IC2202,IC,张,1.0,指数点,现金交割,20211220,20220218,202202,20220218
IH2202.CFX,IH2202,CFFEX,IH2202,IH,张,1.0,指数点,现金交割,20211220,20220218,202202,20220218
TF2209.CFX,TF2209,CFFEX,TF2209,TF,张,1.0,人民币元,实物交割,20211213,20220909,202209,20220915
T2209.CFX,T2209,CFFEX,T2209,T,张,1.0,人民币元,实物交割,20211213,20220909,202209,20220915
TS2209.CFX,TS2209,CFFEX,TS2209,TS,张,1.0,人民币元,实物交割,20211213,20220909,202209,20220915
IF2201.CFX,IF2201,CFFEX,IF2201,IF,张,1.0,指数点,现金交割,20211122,20220121,202201,20220121
IH2201.CFX,IH2201,CFFEX,IH2201,IH,张,1.0,指数点,现金交割,20211122,20220121,202201,20220121
IC2201.CFX,IC2201,CFFEX,IC2201,IC,张,1.0,指数点,现金交割,20211122,20220121,202201,20220121
IH2206.CFX,IH2206,CFFEX,IH2206,IH,张,1.0,指数点,现金交割,20211018,20220617,202206,20220617
IC2206.CFX,IC2206,CFFEX,IC2206,IC,张,1.0,指数点,现金交割,20211018,20220617,202206,20220617
IF2206.CFX,IF2206,CFFEX,IF2206,IF,张,1.0,指数点,现金交割,20211018,20220617,202206,20220617
IF2111.CFX,IF2111,CFFEX,IF2111,IF,张,1.0,指数点,现金交割,20210922,20211119,202111,20211119
IH2111.CFX,IH2111,CFFEX,IH2111,IH,张,1.0,指数点,现金交割,20210922,20211119,202111,20211119
IC2111.CFX,IC2111,CFFEX,IC2111,IC,张,1.0,指数点,现金交割,20210922,20211119,202111,20211119
T2206.CFX,T2206,CFFEX,T2206,T,张,1.0,人民币元,实物交割,20210913,20220610,202206,20220615
TS2206.CFX,TS2206,CFFEX,TS2206,TS,张,1.0,人民币元,实物交割,20210913,20220610,202206,20220615
TF2206.CFX,TF2206,CFFEX,TF2206,TF,张,1.0,人民币元,实物交割,20210913,20220610,202206,20220615
IF2110.CFX,IF2110,CFFEX,IF2110,IF,张,1.0,指数点,现金交割,20210823,20211015,202110,20211015
IC2110.CFX,IC2110,CFFEX,IC2110,IC,张,1.0,指数点,现金交割,20210823,20211015,202110,20211015
IH2110.CFX,IH2110,CFFEX,IH2110,IH,张,1.0,指数点,现金交割,20210823,20211015,202110,20211015
IC2203.CFX,IC2203,CFFEX,IC2203,IC,张,1.0,指数点,现金交割,20210719,20220318,202203,20220318
IH2203.CFX,IH2203,CFFEX,IH2203,IH,张,1.0,指数点,现金交割,20210719,20220318,202203,20220318
IF2203.CFX,IF2203,CFFEX,IF2203,IF,张,1.0,指数点,现金交割,20210719,20220318,202203,20220318
IH2108.CFX,IH2108,CFFEX,IH2108,IH,张,1.0,指数点,现金交割,20210621,20210820,202108,20210820
IF2108.CFX,IF2108,CFFEX,IF2108,IF,张,1.0,指数点,现金交割,20210621,20210820,202108,20210820
IC2108.CFX,IC2108,CFFEX,IC2108,IC,张,1.0,指数点,现金交割,20210621,20210820,202108,20210820
TF2203.CFX,TF2203,CFFEX,TF2203,TF,张,1.0,人民币元,实物交割,20210615,20220311,202203,20220316
TS2203.CFX,TS2203,CFFEX,TS2203,TS,张,1.0,人民币元,实物交割,20210615,20220311,202203,20220316
T2203.CFX,T2203,CFFEX,T2203,T,张,1.0,人民币元,实物交割,20210615,20220311,202203,20220316
IF2107.CFX,IF2107,CFFEX,IF2107,IF,张,1.0,指数点,现金交割,20210524,20210716,202107,20210716
IH2107.CFX,IH2107,CFFEX,IH2107,IH,张,1.0,指数点,现金交割,20210524,20210716,202107,20210716
IC2107.CFX,IC2107,CFFEX,IC2107,IC,张,1.0,指数点,现金交割,20210524,20210716,202107,20210716
IF2112.CFX,IF2112,CFFEX,IF2112,IF,张,1.0,指数点,现金交割,20210419,20211217,202112,20211217
IC2112.CFX,IC2112,CFFEX,IC2112,IC,张,1.0,指数点,现金交割,20210419,20211217,202112,20211217
IH2112.CFX,IH2112,CFFEX,IH2112,IH,张,1.0,指数点,现金交割,20210419,20211217,202112,20211217
IH2105.CFX,IH2105,CFFEX,IH2105,IH,张,1.0,指数点,现金交割,20210322,20210521,202105,20210521
IC2105.CFX,IC2105,CFFEX,IC2105,IC,张,1.0,指数点,现金交割,20210322,20210521,202105,20210521
IF2105.CFX,IF2105,CFFEX,IF2105,IF,张,1.0,指数点,现金交割,20210322,20210521,202105,20210521
TF2112.CFX,TF2112,CFFEX,TF2112,TF,张,1.0,人民币元,实物交割,20210315,20211210,202112,20211215
TS2112.CFX,TS2112,CFFEX,TS2112,TS,张,1.0,人民币元,实物交割,20210315,20211210,202112,20211215
T2112.CFX,T2112,CFFEX,T2112,T,张,1.0,人民币元,实物交割,20210315,20211210,202112,20211215
IF2104.CFX,IF2104,CFFEX,IF2104,IF,张,1.0,指数点,现金交割,20210222,20210416,202104,20210416
IH2104.CFX,IH2104,CFFEX,IH2104,IH,张,1.0,指数点,现金交割,20210222,20210416,202104,20210416
IC2104.CFX,IC2104,CFFEX,IC2104,IC,张,1.0,指数点,现金交割,20210222,20210416,202104,20210416
IC2109.CFX,IC2109,CFFEX,IC2109,IC,张,1.0,指数点,现金交割,20210118,20210917,202109,20210917
IF2109.CFX,IF2109,CFFEX,IF2109,IF,张,1.0,指数点,现金交割,20210118,20210917,202109,20210917
IH2109.CFX,IH2109,CFFEX,IH2109,IH,张,1.0,指数点,现金交割,20210118,20210917,202109,20210917
IH2102.CFX,IH2102,CFFEX,IH2102,IH,张,1.0,指数点,现金交割,20201221,20210219,202102,20210219
IC2102.CFX,IC2102,CFFEX,IC2102,IC,张,1.0,指数点,现金交割,20201221,20210219,202102,20210219
IF2102.CFX,IF2102,CFFEX,IF2102,IF,张,1.0,指数点,现金交割,20201221,20210219,202102,20210219
TS2109.CFX,TS2109,CFFEX,TS2109,TS,张,1.0,人民币元,实物交割,20201214,20210910,202109,20210915
TF2109.CFX,TF2109,CFFEX,TF2109,TF,张,1.0,人民币元,实物交割,20201214,20210910,202109,20210915
T2109.CFX,T2109,CFFEX,T2109,T,张,1.0,人民币元,实物交割,20201214,20210910,202109,20210915
IH2101.CFX,IH2101,CFFEX,IH2101,IH,张,1.0,指数点,现金交割,20201123,20210115,202101,20210115
IF2101.CFX,IF2101,CFFEX,IF2101,IF,张,1.0,指数点,现金交割,20201123,20210115,202101,20210115
IC2101.CFX,IC2101,CFFEX,IC2101,IC,张,1.0,指数点,现金交割,20201123,20210115,202101,20210115
IH2106.CFX,IH2106,CFFEX,IH2106,IH,张,1.0,指数点,现金交割,20201019,20210618,202106,20210618
IF2106.CFX,IF2106,CFFEX,IF2106,IF,张,1.0,指数点,现金交割,20201019,20210618,202106,20210618
IC2106.CFX,IC2106,CFFEX,IC2106,IC,张,1.0,指数点,现金交割,20201019,20210618,202106,20210618
IH2011.CFX,IH2011,CFFEX,IH2011,IH,张,1.0,指数点,现金交割,20200921,20201120,202011,20201120
IF2011.CFX,IF2011,CFFEX,IF2011,IF,张,1.0,指数点,现金交割,20200921,20201120,202011,20201120
IC2011.CFX,IC2011,CFFEX,IC2011,IC,张,1.0,指数点,现金交割,20200921,20201120,202011,20201120
T2106.CFX,T2106,CFFEX,T2106,T,张,1.0,人民币元,实物交割,20200914,20210611,202106,20210617
TF2106.CFX,TF2106,CFFEX,TF2106,TF,张,1.0,人民币元,实物交割,20200914,20210611,202106,20210617
TS2106.CFX,TS2106,CFFEX,TS2106,TS,张,1.0,人民币元,实物交割,20200914,20210611,202106,20210617
IH2010.CFX,IH2010,CFFEX,IH2010,IH,张,1.0,指数点,现金交割,20200824,20201016,202010,20201016
IF2010.CFX,IF2010,CFFEX,IF2010,IF,张,1.0,指数点,现金交割,20200824,20201016,202010,20201016
IC2010.CFX,IC2010,CFFEX,IC2010,IC,张,1.0,指数点,现金交割,20200824,20201016,202010,20201016
IC2103.CFX,IC2103,CFFEX,IC2103,IC,张,1.0,指数点,现金交割,20200720,20210319,202103,20210319
IF2103.CFX,IF2103,CFFEX,IF2103,IF,张,1.0,指数点,现金交割,20200720,20210319,202103,20210319
IH2103.CFX,IH2103,CFFEX,IH2103,IH,张,1.0,指数点,现金交割,20200720,20210319,202103,20210319
IC2008.CFX,IC2008,CFFEX,IC2008,IC,张,1.0,指数点,现金交割,20200622,20200821,202008,20200821
IF2008.CFX,IF2008,CFFEX,IF2008,IF,张,1.0,指数点,现金交割,20200622,20200821,202008,20200821
IH2008.CFX,IH2008,CFFEX,IH2008,IH,张,1.0,指数点,现金交割,20200622,20200821,202008,20200821
TS2103.CFX,TS2103,CFFEX,TS2103,TS,张,1.0,人民币元,实物交割,20200615,20210312,202103,20210317
TF2103.CFX,TF2103,CFFEX,TF2103,TF,张,1.0,人民币元,实物交割,20200615,20210312,202103,20210317
T2103.CFX,T2103,CFFEX,T2103,T,张,1.0,人民币元,实物交割,20200615,20210312,202103,20210317
IF2007.CFX,IF2007,CFFEX,IF2007,IF,张,1.0,指数点,现金交割,20200518,20200717,202007,20200717
IC2007.CFX,IC2007,CFFEX,IC2007,IC,张,1.0,指数点,现金交割,20200518,20200717,202007,20200717
IH2007.CFX,IH2007,CFFEX,IH2007,IH,张,1.0,指数点,现金交割,20200518,20200717,202007,20200717
IC2012.CFX,IC2012,CFFEX,IC2012,IC,张,1.0,指数点,现金交割,20200420,20201218,202012,20201218
IH2012.CFX,IH2012,CFFEX,IH2012,IH,张,1.0,指数点,现金交割,20200420,20201218,202012,20201218
IF2012.CFX,IF2012,CFFEX,IF2012,IF,张,1.0,指数点,现金交割,20200420,20201218,202012,20201218
IH2005.CFX,IH2005,CFFEX,IH2005,IH,张,1.0,指数点,现金交割,20200323,20200515,202005,20200515
IC2005.CFX,IC2005,CFFEX,IC2005,IC,张,1.0,指数点,现金交割,20200323,20200515,202005,20200515
IF2005.CFX,IF2005,CFFEX,IF2005,IF,张,1.0,指数点,现金交割,20200323,20200515,202005,20200515
TS2012.CFX,TS2012,CFFEX,TS2012,TS,张,1.0,人民币元,实物交割,20200316,20201211,202012,20201216
TF2012.CFX,TF2012,CFFEX,TF2012,TF,张,1.0,人民币元,实物交割,20200316,20201211,202012,20201216
T2012.CFX,T2012,CFFEX,T2012,T,张,1.0,人民币元,实物交割,20200316,20201211,202012,20201216
IC2004.CFX,IC2004,CFFEX,IC2004,IC,张,1.0,指数点,现金交割,20200224,20200417,202004,20200417
IF2004.CFX,IF2004,CFFEX,IF2004,IF,张,1.0,指数点,现金交割,20200224,20200417,202004,20200417
IH2004.CFX,IH2004,CFFEX,IH2004,IH,张,1.0,指数点,现金交割,20200224,20200417,202004,20200417
IH2009.CFX,IH2009,CFFEX,IH2009,IH,张,1.0,指数点,现金交割,20200120,20200918,202009,20200918
IF2009.CFX,IF2009,CFFEX,IF2009,IF,张,1.0,指数点,现金交割,20200120,20200918,202009,20200918
IC2009.CFX,IC2009,CFFEX,IC2009,IC,张,1.0,指数点,现金交割,20200120,20200918,202009,20200918
IF2002.CFX,IF2002,CFFEX,IF2002,IF,张,1.0,指数点,现金交割,20191223,20200221,202002,20200221
IH2002.CFX,IH2002,CFFEX,IH2002,IH,张,1.0,指数点,现金交割,20191223,20200221,202002,20200221
IC2002.CFX,IC2002,CFFEX,IC2002,IC,张,1.0,指数点,现金交割,20191223,20200221,202002,20200221
TS2009.CFX,TS2009,CFFEX,TS2009,TS,张,1.0,人民币元,实物交割,20191216,20200911,202009,20200916
TF2009.CFX,TF2009,CFFEX,TF2009,TF,张,1.0,人民币元,实物交割,20191216,20200911,202009,20200916
T2009.CFX,T2009,CFFEX,T2009,T,张,1.0,人民币元,实物交割,20191216,20200911,202009,20200916
IC2001.CFX,IC2001,CFFEX,IC2001,IC,张,1.0,指数点,现金交割,20191118,20200117,202001,20200117
IF2001.CFX,IF2001,CFFEX,IF2001,IF,张,1.0,指数点,现金交割,20191118,20200117,202001,20200117
IH2001.CFX,IH2001,CFFEX,IH2001,IH,张,1.0,指数点,现金交割,20191118,20200117,202001,20200117
IF2006.CFX,IF2006,CFFEX,IF2006,IF,张,1.0,指数点,现金交割,20191021,20200619,202006,20200619
IC2006.CFX,IC2006,CFFEX,IC2006,IC,张,1.0,指数点,现金交割,20191021,20200619,202006,20200619
IH2006.CFX,IH2006,CFFEX,IH2006,IH,张,1.0,指数点,现金交割,20191021,20200619,202006,20200619
IH1911.CFX,IH1911,CFFEX,IH1911,IH,张,1.0,指数点,现金交割,20190923,20191115,201911,20191115
IC1911.CFX,IC1911,CFFEX,IC1911,IC,张,1.0,指数点,现金交割,20190923,20191115,201911,20191115
IF1911.CFX,IF1911,CFFEX,IF1911,IF,张,1.0,指数点,现金交割,20190923,20191115,201911,20191115
T2006.CFX,T2006,CFFEX,T2006,T,张,1.0,人民币元,实物交割,20190917,20200612,202006,20200617
TS2006.CFX,TS2006,CFFEX,TS2006,TS,张,1.0,人民币元,实物交割,20190917,20200612,202006,20200617
TF2006.CFX,TF2006,CFFEX,TF2006,TF,张,1.0,人民币元,实物交割,20190917,20200612,202006,20200617
IF1910.CFX,IF1910,CFFEX,IF1910,IF,张,1.0,指数点,现金交割,20190819,20191018,201910,20191018
IH1910.CFX,IH1910,CFFEX,IH1910,IH,张,1.0,指数点,现金交割,20190819,20191018,201910,20191018
IC1910.CFX,IC1910,CFFEX,IC1910,IC,张,1.0,指数点,现金交割,20190819,20191018,201910,20191018
IF2003.CFX,IF2003,CFFEX,IF2003,IF,张,1.0,指数点,现金交割,20190722,20200320,202003,20200320
IH2003.CFX,IH2003,CFFEX,IH2003,IH,张,1.0,指数点,现金交割,20190722,20200320,202003,20200320
IC2003.CFX,IC2003,CFFEX,IC2003,IC,张,1.0,指数点,现金交割,20190722,20200320,202003,20200320
IF1908.CFX,IF1908,CFFEX,IF1908,IF,张,1.0,指数点,现金交割,20190624,20190816,201908,20190816
IH1908.CFX,IH1908,CFFEX,IH1908,IH,张,1.0,指数点,现金交割,20190624,20190816,201908,20190816
IC1908.CFX,IC1908,CFFEX,IC1908,IC,张,1.0,指数点,现金交割,20190624,20190816,201908,20190816
T2003.CFX,T2003,CFFEX,T2003,T,张,1.0,人民币元,实物交割,20190617,20200313,202003,20200318
TS2003.CFX,TS2003,CFFEX,TS2003,TS,张,1.0,人民币元,实物交割,20190617,20200313,202003,20200318
TF2003.CFX,TF2003,CFFEX,TF2003,TF,张,1.0,人民币元,实物交割,20190617,20200313,202003,20200318
IH1907.CFX,IH1907,CFFEX,IH1907,IH,张,1.0,指数点,现金交割,20190520,20190719,201907,20190719
IC1907.CFX,IC1907,CFFEX,IC1907,IC,张,1.0,指数点,现金交割,20190520,20190719,201907,20190719
IF1907.CFX,IF1907,CFFEX,IF1907,IF,张,1.0,指数点,现金交割,20190520,20190719,201907,20190719
IH1912.CFX,IH1912,CFFEX,IH1912,IH,张,1.0,指数点,现金交割,20190422,20191220,201912,20191220
IC1912.CFX,IC1912,CFFEX,IC1912,IC,张,1.0,指数点,现金交割,20190422,20191220,201912,20191220
IF1912.CFX,IF1912,CFFEX,IF1912,IF,张,1.0,指数点,现金交割,20190422,20191220,201912,20191220
IH1905.CFX,IH1905,CFFEX,IH1905,IH,张,1.0,指数点,现金交割,20190318,20190517,201905,20190517
IC1905.CFX,IC1905,CFFEX,IC1905,IC,张,1.0,指数点,现金交割,20190318,20190517,201905,20190517
IF1905.CFX,IF1905,CFFEX,IF1905,IF,张,1.0,指数点,现金交割,20190318,20190517,201905,20190517
T1912.CFX,T1912,CFFEX,T1912,T,张,1.0,人民币元,实物交割,20190311,20191213,201912,20191218
TF1912.CFX,TF1912,CFFEX,TF1912,TF,张,1.0,人民币元,实物交割,20190311,20191213,201912,20191218
TS1912.CFX,TS1912,CFFEX,TS1912,TS,张,1.0,人民币元,实物交割,20190311,20191213,201912,20191218
IH1904.CFX,IH1904,CFFEX,IH1904,IH,张,1.0,指数点,现金交割,20190218,20190419,201904,20190419
IF1904.CFX,IF1904,CFFEX,IF1904,IF,张,1.0,指数点,现金交割,20190218,20190419,201904,20190419
IC1904.CFX,IC1904,CFFEX,IC1904,IC,张,1.0,指数点,现金交割,20190218,20190419,201904,20190419
IH1909.CFX,IH1909,CFFEX,IH1909,IH,张,1.0,指数点,现金交割,20190121,20190920,201909,20190920
IF1909.CFX,IF1909,CFFEX,IF1909,IF,张,1.0,指数点,现金交割,20190121,20190920,201909,20190920
IC1909.CFX,IC1909,CFFEX,IC1909,IC,张,1.0,指数点,现金交割,20190121,20190920,201909,20190920
IF1902.CFX,IF1902,CFFEX,IF1902,IF,张,1.0,指数点,现金交割,20181224,20190215,201902,20190215
IH1902.CFX,IH1902,CFFEX,IH1902,IH,张,1.0,指数点,现金交割,20181224,20190215,201902,20190215
IC1902.CFX,IC1902,CFFEX,IC1902,IC,张,1.0,指数点,现金交割,20181224,20190215,201902,20190215
TF1909.CFX,TF1909,CFFEX,TF1909,TF,张,1.0,人民币元,实物交割,20181217,20190916,201909,20190919
T1909.CFX,T1909,CFFEX,T1909,T,张,1.0,人民币元,实物交割,20181217,20190916,201909,20190919
TS1909.CFX,TS1909,CFFEX,TS1909,TS,张,1.0,人民币元,实物交割,20181217,20190916,201909,20190919
IF1901.CFX,IF1901,CFFEX,IF1901,IF,张,1.0,指数点,现金交割,20181119,20190118,201901,20190118
IC1901.CFX,IC1901,CFFEX,IC1901,IC,张,1.0,指数点,现金交割,20181119,20190118,201901,20190118
IH1901.CFX,IH1901,CFFEX,IH1901,IH,张,1.0,指数点,现金交割,20181119,20190118,201901,20190118
IH1906.CFX,IH1906,CFFEX,IH1906,IH,张,1.0,指数点,现金交割,20181022,20190621,201906,20190621
IC1906.CFX,IC1906,CFFEX,IC1906,IC,张,1.0,指数点,现金交割,20181022,20190621,201906,20190621
IF1906.CFX,IF1906,CFFEX,IF1906,IF,张,1.0,指数点,现金交割,20181022,20190621,201906,20190621
IF1811.CFX,IF1811,CFFEX,IF1811,IF,张,1.0,指数点,现金交割,20180925,20181116,201811,20181116
IC1811.CFX,IC1811,CFFEX,IC1811,IC,张,1.0,指数点,现金交割,20180925,20181116,201811,20181116
IH1811.CFX,IH1811,CFFEX,IH1811,IH,张,1.0,指数点,现金交割,20180925,20181116,201811,20181116
T1906.CFX,T1906,CFFEX,T1906,T,张,1.0,人民币元,实物交割,20180917,20190614,201906,20190619
TF1906.CFX,TF1906,CFFEX,TF1906,TF,张,1.0,人民币元,实物交割,20180917,20190614,201906,20190619
IH1810.CFX,IH1810,CFFEX,IH1810,IH,张,1.0,指数点,现金交割,20180820,20181019,201810,20181019
IF1810.CFX,IF1810,CFFEX,IF1810,IF,张,1.0,指数点,现金交割,20180820,20181019,201810,20181019
IC1810.CFX,IC1810,CFFEX,IC1810,IC,张,1.0,指数点,现金交割,20180820,20181019,201810,20181019
TS1812.CFX,TS1812,CFFEX,TS1812,TS,张,1.0,人民币元,实物交割,20180817,20181214,201812,20181219
TS1903.CFX,TS1903,CFFEX,TS1903,TS,张,1.0,人民币元,实物交割,20180817,20190308,201903,20190313
TS1906.CFX,TS1906,CFFEX,TS1906,TS,张,1.0,人民币元,实物交割,20180817,20190614,201906,20190619
IH1903.CFX,IH1903,CFFEX,IH1903,IH,张,1.0,指数点,现金交割,20180723,20190315,201903,20190315
IF1903.CFX,IF1903,CFFEX,IF1903,IF,张,1.0,指数点,现金交割,20180723,20190315,201903,20190315
IC1903.CFX,IC1903,CFFEX,IC1903,IC,张,1.0,指数点,现金交割,20180723,20190315,201903,20190315
IC1808.CFX,IC1808,CFFEX,IC1808,IC,张,1.0,指数点,现金交割,20180619,20180817,201808,20180817
IF1808.CFX,IF1808,CFFEX,IF1808,IF,张,1.0,指数点,现金交割,20180619,20180817,201808,20180817
IH1808.CFX,IH1808,CFFEX,IH1808,IH,张,1.0,指数点,现金交割,20180619,20180817,201808,20180817
TF1903.CFX,TF1903,CFFEX,TF1903,TF,张,1.0,人民币元,实物交割,20180611,20190308,201903,20190313
T1903.CFX,T1903,CFFEX,T1903,T,张,1.0,人民币元,实物交割,20180611,20190308,201903,20190313
IF1807.CFX,IF1807,CFFEX,IF1807,IF,张,1.0,指数点,现金交割,20180521,20180720,201807,20180720
IH1807.CFX,IH1807,CFFEX,IH1807,IH,张,1.0,指数点,现金交割,20180521,20180720,201807,20180720
IC1807.CFX,IC1807,CFFEX,IC1807,IC,张,1.0,指数点,现金交割,20180521,20180720,201807,20180720
IH1812.CFX,IH1812,CFFEX,IH1812,IH,张,1.0,指数点,现金交割,20180423,20181221,201812,20181221
IF1812.CFX,IF1812,CFFEX,IF1812,IF,张,1.0,指数点,现金交割,20180423,20181221,201812,20181221
IC1812.CFX,IC1812,CFFEX,IC1812,IC,张,1.0,指数点,现金交割,20180423,20181221,201812,20181221
IF1805.CFX,IF1805,CFFEX,IF1805,IF,张,1.0,指数点,现金交割,20180319,20180518,201805,20180518
IC1805.CFX,IC1805,CFFEX,IC1805,IC,张,1.0,指数点,现金交割,20180319,20180518,201805,20180518
IH1805.CFX,IH1805,CFFEX,IH1805,IH,张,1.0,指数点,现金交割,20180319,20180518,201805,20180518
TF1812.CFX,TF1812,CFFEX,TF1812,TF,张,1.0,人民币元,实物交割,20180312,20181214,201812,20181219
T1812.CFX,T1812,CFFEX,T1812,T,张,1.0,人民币元,实物交割,20180312,20181214,201812,20181219
IH1804.CFX,IH1804,CFFEX,IH1804,IH,张,1.0,指数点,现金交割,20180223,20180420,201804,20180420
IF1804.CFX,IF1804,CFFEX,IF1804,IF,张,1.0,指数点,现金交割,20180223,20180420,201804,20180420
IC1804.CFX,IC1804,CFFEX,IC1804,IC,张,1.0,指数点,现金交割,20180223,20180420,201804,20180420
IF1809.CFX,IF1809,CFFEX,IF1809,IF,张,1.0,指数点,现金交割,20180122,20180921,201809,20180921
IC1809.CFX,IC1809,CFFEX,IC1809,IC,张,1.0,指数点,现金交割,20180122,20180921,201809,20180921
IH1809.CFX,IH1809,CFFEX,IH1809,IH,张,1.0,指数点,现金交割,20180122,20180921,201809,20180921
IH1802.CFX,IH1802,CFFEX,IH1802,IH,张,1.0,指数点,现金交割,20171218,20180222,201802,20180222
IF1802.CFX,IF1802,CFFEX,IF1802,IF,张,1.0,指数点,现金交割,20171218,20180222,201802,20180222
IC1802.CFX,IC1802,CFFEX,IC1802,IC,张,1.0,指数点,现金交割,20171218,20180222,201802,20180222
TF1809.CFX,TF1809,CFFEX,TF1809,TF,张,1.0,人民币元,实物交割,20171211,20180914,201809,20180919
T1809.CFX,T1809,CFFEX,T1809,T,张,1.0,人民币元,实物交割,20171211,20180914,201809,20180919
IF1801.CFX,IF1801,CFFEX,IF1801,IF,张,1.0,指数点,现金交割,20171120,20180119,201801,20180119
IH1801.CFX,IH1801,CFFEX,IH1801,IH,张,1.0,指数点,现金交割,20171120,20180119,201801,20180119
IC1801.CFX,IC1801,CFFEX,IC1801,IC,张,1.0,指数点,现金交割,20171120,20180119,201801,20180119
IH1806.CFX,IH1806,CFFEX,IH1806,IH,张,1.0,指数点,现金交割,20171023,20180615,201806,20180615
IC1806.CFX,IC1806,CFFEX,IC1806,IC,张,1.0,指数点,现金交割,20171023,20180615,201806,20180615
IF1806.CFX,IF1806,CFFEX,IF1806,IF,张,1.0,指数点,现金交割,20171023,20180615,201806,20180615
IC1711.CFX,IC1711,CFFEX,IC1711,IC,张,1.0,指数点,现金交割,20170918,20171117,201711,20171117
IF1711.CFX,IF1711,CFFEX,IF1711,IF,张,1.0,指数点,现金交割,20170918,20171117,201711,20171117
IH1711.CFX,IH1711,CFFEX,IH1711,IH,张,1.0,指数点,现金交割,20170918,20171117,201711,20171117
T1806.CFX,T1806,CFFEX,T1806,T,张,1.0,人民币元,实物交割,20170911,20180608,201806,20180613
TF1806.CFX,TF1806,CFFEX,TF1806,TF,张,1.0,人民币元,实物交割,20170911,20180608,201806,20180613
IF1710.CFX,IF1710,CFFEX,IF1710,IF,张,1.0,指数点,现金交割,20170821,20171020,201710,20171020
IH1710.CFX,IH1710,CFFEX,IH1710,IH,张,1.0,指数点,现金交割,20170821,20171020,201710,20171020
IC1710.CFX,IC1710,CFFEX,IC1710,IC,张,1.0,指数点,现金交割,20170821,20171020,201710,20171020
IC1803.CFX,IC1803,CFFEX,IC1803,IC,张,1.0,指数点,现金交割,20170724,20180316,201803,20180316
IH1803.CFX,IH1803,CFFEX,IH1803,IH,张,1.0,指数点,现金交割,20170724,20180316,201803,20180316
IF1803.CFX,IF1803,CFFEX,IF1803,IF,张,1.0,指数点,现金交割,20170724,20180316,201803,20180316
IC1708.CFX,IC1708,CFFEX,IC1708,IC,张,1.0,指数点,现金交割,20170619,20170818,201708,20170818
IF1708.CFX,IF1708,CFFEX,IF1708,IF,张,1.0,指数点,现金交割,20170619,20170818,201708,20170818
IH1708.CFX,IH1708,CFFEX,IH1708,IH,张,1.0,指数点,现金交割,20170619,20170818,201708,20170818
TF1803.CFX,TF1803,CFFEX,TF1803,TF,张,1.0,人民币元,实物交割,20170612,20180309,201803,20180314
T1803.CFX,T1803,CFFEX,T1803,T,张,1.0,人民币元,实物交割,20170612,20180309,201803,20180314
IH1707.CFX,IH1707,CFFEX,IH1707,IH,张,1.0,指数点,现金交割,20170522,20170721,201707,20170721
IF1707.CFX,IF1707,CFFEX,IF1707,IF,张,1.0,指数点,现金交割,20170522,20170721,201707,20170721
IC1707.CFX,IC1707,CFFEX,IC1707,IC,张,1.0,指数点,现金交割,20170522,20170721,201707,20170721
IH1712.CFX,IH1712,CFFEX,IH1712,IH,张,1.0,指数点,现金交割,20170424,20171215,201712,20171215
IF1712.CFX,IF1712,CFFEX,IF1712,IF,张,1.0,指数点,现金交割,20170424,20171215,201712,20171215
IC1712.CFX,IC1712,CFFEX,IC1712,IC,张,1.0,指数点,现金交割,20170424,20171215,201712,20171215
IH1705.CFX,IH1705,CFFEX,IH1705,IH,张,1.0,指数点,现金交割,20170320,20170519,201705,20170519
IF1705.CFX,IF1705,CFFEX,IF1705,IF,张,1.0,指数点,现金交割,20170320,20170519,201705,20170519
IC1705.CFX,IC1705,CFFEX,IC1705,IC,张,1.0,指数点,现金交割,20170320,20170519,201705,20170519
T1712.CFX,T1712,CFFEX,T1712,T,张,1.0,人民币元,实物交割,20170313,20171208,201712,20171213
TF1712.CFX,TF1712,CFFEX,TF1712,TF,张,1.0,人民币元,实物交割,20170313,20171208,201712,20171213
IF1704.CFX,IF1704,CFFEX,IF1704,IF,张,1.0,指数点,现金交割,20170220,20170421,201704,20170421
IC1704.CFX,IC1704,CFFEX,IC1704,IC,张,1.0,指数点,现金交割,20170220,20170421,201704,20170421
IH1704.CFX,IH1704,CFFEX,IH1704,IH,张,1.0,指数点,现金交割,20170220,20170421,201704,20170421
IH1709.CFX,IH1709,CFFEX,IH1709,IH,张,1.0,指数点,现金交割,20170123,20170915,201709,20170915
IF1709.CFX,IF1709,CFFEX,IF1709,IF,张,1.0,指数点,现金交割,20170123,20170915,201709,20170915
IC1709.CFX,IC1709,CFFEX,IC1709,IC,张,1.0,指数点,现金交割,20170123,20170915,201709,20170915
