ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
L2605F.DCE,L2605F,DCE,塑料月均价2605F,L_F,吨,5.0,人民币元/吨,现金交割,20251103,20260430,202605,20260430
PP2604F.DCE,PP2604F,DCE,聚丙烯月均价2604F,PP_F,吨,5.0,人民币元/吨,现金交割,20251029,20260331,202604,20260331
EB2610.DCE,EB2610,DCE,苯乙烯2610,EB,吨,5.0,人民币元/吨,实物交割,20251029,20261027,202610,20261030
BZ2610.DCE,BZ2610,DCE,纯苯2610,BZ,吨,30.0,人民币元/吨,实物交割,20251029,20261027,202610,20261030
EG2610.DCE,EG2610,DCE,乙二醇2610,EG,吨,10.0,人民币元/吨,实物交割,20251029,20261027,202610,20261030
L2602F.DCE,L2602F,DCE,塑料月均价2602F,L_F,吨,5.0,人民币元/吨,现金交割,20251029,20260127,202602,20260127
PG2610.DCE,PG2610,DCE,LPG2610,PG,吨,20.0,人民币元/吨,实物交割,20251029,20261027,202610,20261030
PP2603F.DCE,PP2603F,DCE,聚丙烯月均价2603F,PP_F,吨,5.0,人民币元/吨,现金交割,20251029,20260227,202603,20260227
PP2602F.DCE,PP2602F,DCE,聚丙烯月均价2602F,PP_F,吨,5.0,人民币元/吨,现金交割,20251029,20260127,202602,20260127
V2604F.DCE,V2604F,DCE,PVC月均价2604F,V_F,吨,5.0,人民币元/吨,现金交割,20251029,20260331,202604,20260331
L2603F.DCE,L2603F,DCE,塑料月均价2603F,L_F,吨,5.0,人民币元/吨,现金交割,20251029,20260227,202603,20260227
JD2610.DCE,JD2610,DCE,鸡蛋2610,JD,吨,5.0,人民币元/500千克,实物交割,20251029,20261027,202610,20261030
L2604F.DCE,L2604F,DCE,塑料月均价2604F,L_F,吨,5.0,人民币元/吨,现金交割,20251029,20260331,202604,20260331
V2602F.DCE,V2602F,DCE,PVC月均价2602F,V_F,吨,5.0,人民币元/吨,现金交割,20251029,20260127,202602,20260127
V2603F.DCE,V2603F,DCE,PVC月均价2603F,V_F,吨,5.0,人民币元/吨,现金交割,20251029,20260227,202603,20260227
I2610.DCE,I2610,DCE,铁矿石2610,I,吨,100.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
B2610.DCE,B2610,DCE,豆二2610,B,吨,10.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
FB2610.DCE,FB2610,DCE,纤维板2610,FB,立方米,10.0,人民币元/立方米,实物交割,20251023,20261022,202610,20261027
J2610.DCE,J2610,DCE,焦炭2610,J,吨,100.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
JM2610.DCE,JM2610,DCE,焦煤2610,JM,吨,60.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
L2610.DCE,L2610,DCE,塑料2610,L,吨,5.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
P2610.DCE,P2610,DCE,棕榈油2610,P,吨,10.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
PP2610.DCE,PP2610,DCE,聚丙烯2610,PP,吨,5.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
RR2610.DCE,RR2610,DCE,粳米2610,RR,吨,10.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
V2610.DCE,V2610,DCE,PVC2610,V,吨,5.0,人民币元/吨,实物交割,20251023,20261022,202610,20261027
PG2609.DCE,PG2609,DCE,LPG2609,PG,吨,20.0,人民币元/吨,实物交割,20250926,20260925,202609,20260930
LH2609.DCE,LH2609,DCE,生猪2609,LH,吨,16.0,人民币元/吨,实物交割,20250926,20260925,202609,20260930
BZ2609.DCE,BZ2609,DCE,纯苯2609,BZ,吨,30.0,人民币元/吨,实物交割,20250926,20260925,202609,20260930
JD2609.DCE,JD2609,DCE,鸡蛋2609,JD,吨,5.0,人民币元/500千克,实物交割,20250926,20260925,202609,20260930
EG2609.DCE,EG2609,DCE,乙二醇2609,EG,吨,10.0,人民币元/吨,实物交割,20250926,20260925,202609,20260930
LG2609.DCE,LG2609,DCE,原木2609,LG,立方米,90.0,人民币元/立方米,实物交割,20250926,20260925,202609,20260930
EB2609.DCE,EB2609,DCE,苯乙烯2609,EB,吨,5.0,人民币元/吨,实物交割,20250926,20260925,202609,20260930
BB2609.DCE,BB2609,DCE,胶合板2609,BB,张,500.0,人民币元/张,实物交割,20250915,20260914,202609,20260917
J2609.DCE,J2609,DCE,焦炭2609,J,吨,100.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
I2609.DCE,I2609,DCE,铁矿石2609,I,吨,100.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
JM2609.DCE,JM2609,DCE,焦煤2609,JM,吨,60.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
Y2609.DCE,Y2609,DCE,豆油2609,Y,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
L2609.DCE,L2609,DCE,塑料2609,L,吨,5.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
V2609.DCE,V2609,DCE,PVC2609,V,吨,5.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
M2609.DCE,M2609,DCE,豆粕2609,M,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
B2609.DCE,B2609,DCE,豆二2609,B,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
RR2609.DCE,RR2609,DCE,粳米2609,RR,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
A2609.DCE,A2609,DCE,豆一2609,A,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
PP2609.DCE,PP2609,DCE,聚丙烯2609,PP,吨,5.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
FB2609.DCE,FB2609,DCE,纤维板2609,FB,立方米,10.0,人民币元/立方米,实物交割,20250915,20260914,202609,20260917
CS2609.DCE,CS2609,DCE,玉米淀粉2609,CS,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
C2609.DCE,C2609,DCE,玉米2609,C,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
P2609.DCE,P2609,DCE,棕榈油2609,P,吨,10.0,人民币元/吨,实物交割,20250915,20260914,202609,20260917
EB2608.DCE,EB2608,DCE,苯乙烯2608,EB,吨,5.0,人民币元/吨,实物交割,20250827,20260826,202608,20260831
BZ2608.DCE,BZ2608,DCE,纯苯2608,BZ,吨,30.0,人民币元/吨,实物交割,20250827,20260826,202608,20260831
JD2608.DCE,JD2608,DCE,鸡蛋2608,JD,吨,5.0,人民币元/500千克,实物交割,20250827,20260826,202608,20260831
EG2608.DCE,EG2608,DCE,乙二醇2608,EG,吨,10.0,人民币元/吨,实物交割,20250827,20260826,202608,20260831
PG2608.DCE,PG2608,DCE,LPG2608,PG,吨,20.0,人民币元/吨,实物交割,20250827,20260826,202608,20260831
PP2608.DCE,PP2608,DCE,聚丙烯2608,PP,吨,5.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
Y2608.DCE,Y2608,DCE,豆油2608,Y,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
JM2608.DCE,JM2608,DCE,焦煤2608,JM,吨,60.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
B2608.DCE,B2608,DCE,豆二2608,B,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
M2608.DCE,M2608,DCE,豆粕2608,M,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
RR2608.DCE,RR2608,DCE,粳米2608,RR,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
I2608.DCE,I2608,DCE,铁矿石2608,I,吨,100.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
V2608.DCE,V2608,DCE,PVC2608,V,吨,5.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
FB2608.DCE,FB2608,DCE,纤维板2608,FB,立方米,10.0,人民币元/立方米,实物交割,20250815,20260814,202608,20260819
J2608.DCE,J2608,DCE,焦炭2608,J,吨,100.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
P2608.DCE,P2608,DCE,棕榈油2608,P,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
L2608.DCE,L2608,DCE,塑料2608,L,吨,5.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
LH2607.DCE,LH2607,DCE,生猪2607,LH,吨,16.0,人民币元/吨,实物交割,20250729,20260728,202607,20260731
PG2607.DCE,PG2607,DCE,LPG2607,PG,吨,20.0,人民币元/吨,实物交割,20250729,20260728,202607,20260731
JD2607.DCE,JD2607,DCE,鸡蛋2607,JD,吨,5.0,人民币元/500千克,实物交割,20250729,20260728,202607,20260731
EG2607.DCE,EG2607,DCE,乙二醇2607,EG,吨,10.0,人民币元/吨,实物交割,20250729,20260728,202607,20260731
BZ2607.DCE,BZ2607,DCE,纯苯2607,BZ,吨,30.0,人民币元/吨,实物交割,20250729,20260728,202607,20260731
EB2607.DCE,EB2607,DCE,苯乙烯2607,EB,吨,5.0,人民币元/吨,实物交割,20250729,20260728,202607,20260731
LG2607.DCE,LG2607,DCE,原木2607,LG,立方米,90.0,人民币元/立方米,实物交割,20250729,20260728,202607,20260731
FB2607.DCE,FB2607,DCE,纤维板2607,FB,立方米,10.0,人民币元/立方米,实物交割,20250715,20260714,202607,20260717
RR2607.DCE,RR2607,DCE,粳米2607,RR,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
Y2607.DCE,Y2607,DCE,豆油2607,Y,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
A2607.DCE,A2607,DCE,豆一2607,A,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
C2607.DCE,C2607,DCE,玉米2607,C,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
L2607.DCE,L2607,DCE,塑料2607,L,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
M2607.DCE,M2607,DCE,豆粕2607,M,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
CS2607.DCE,CS2607,DCE,玉米淀粉2607,CS,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
B2607.DCE,B2607,DCE,豆二2607,B,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
BB2607.DCE,BB2607,DCE,胶合板2607,BB,张,500.0,人民币元/张,实物交割,20250715,20260714,202607,20260717
PP2607.DCE,PP2607,DCE,聚丙烯2607,PP,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
JM2607.DCE,JM2607,DCE,焦煤2607,JM,吨,60.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
V2607.DCE,V2607,DCE,PVC2607,V,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
J2607.DCE,J2607,DCE,焦炭2607,J,吨,100.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
I2607.DCE,I2607,DCE,铁矿石2607,I,吨,100.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
P2607.DCE,P2607,DCE,棕榈油2607,P,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
BZ2606.DCE,BZ2606,DCE,纯苯2606,BZ,吨,30.0,人民币元/吨,实物交割,20250708,20260625,202606,20260630
BZ2605.DCE,BZ2605,DCE,纯苯2605,BZ,吨,30.0,人民币元/吨,实物交割,20250708,20260526,202605,20260529
BZ2603.DCE,BZ2603,DCE,纯苯2603,BZ,吨,30.0,人民币元/吨,实物交割,20250708,20260326,202603,20260331
BZ2604.DCE,BZ2604,DCE,纯苯2604,BZ,吨,30.0,人民币元/吨,实物交割,20250708,20260427,202604,20260430
EB2606.DCE,EB2606,DCE,苯乙烯2606,EB,吨,5.0,人民币元/吨,实物交割,20250626,20260625,202606,20260630
EG2606.DCE,EG2606,DCE,乙二醇2606,EG,吨,10.0,人民币元/吨,实物交割,20250626,20260625,202606,20260630
JD2606.DCE,JD2606,DCE,鸡蛋2606,JD,吨,5.0,人民币元/500千克,实物交割,20250626,20260625,202606,20260630
PG2606.DCE,PG2606,DCE,LPG2606,PG,吨,20.0,人民币元/吨,实物交割,20250626,20260625,202606,20260630
B2606.DCE,B2606,DCE,豆二2606,B,吨,10.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
P2606.DCE,P2606,DCE,棕榈油2606,P,吨,10.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
FB2606.DCE,FB2606,DCE,纤维板2606,FB,立方米,10.0,人民币元/立方米,实物交割,20250617,20260616,202606,20260619
RR2606.DCE,RR2606,DCE,粳米2606,RR,吨,10.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
JM2606.DCE,JM2606,DCE,焦煤2606,JM,吨,60.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
L2606.DCE,L2606,DCE,塑料2606,L,吨,5.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
V2606.DCE,V2606,DCE,PVC2606,V,吨,5.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
J2606.DCE,J2606,DCE,焦炭2606,J,吨,100.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
PP2606.DCE,PP2606,DCE,聚丙烯2606,PP,吨,5.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
I2606.DCE,I2606,DCE,铁矿石2606,I,吨,100.0,人民币元/吨,实物交割,20250617,20260616,202606,20260619
LG2605.DCE,LG2605,DCE,原木2605,LG,立方米,90.0,人民币元/立方米,实物交割,20250528,20260526,202605,20260529
LH2605.DCE,LH2605,DCE,生猪2605,LH,吨,16.0,人民币元/吨,实物交割,20250528,20260526,202605,20260529
EG2605.DCE,EG2605,DCE,乙二醇2605,EG,吨,10.0,人民币元/吨,实物交割,20250528,20260526,202605,20260529
EB2605.DCE,EB2605,DCE,苯乙烯2605,EB,吨,5.0,人民币元/吨,实物交割,20250528,20260526,202605,20260529
JD2605.DCE,JD2605,DCE,鸡蛋2605,JD,吨,5.0,人民币元/500千克,实物交割,20250528,20260526,202605,20260529
PG2605.DCE,PG2605,DCE,LPG2605,PG,吨,20.0,人民币元/吨,实物交割,20250528,20260526,202605,20260529
V2605.DCE,V2605,DCE,PVC2605,V,吨,5.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
L2605.DCE,L2605,DCE,塑料2605,L,吨,5.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
BB2605.DCE,BB2605,DCE,胶合板2605,BB,张,500.0,人民币元/张,实物交割,20250520,20260519,202605,20260522
PP2605.DCE,PP2605,DCE,聚丙烯2605,PP,吨,5.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
M2605.DCE,M2605,DCE,豆粕2605,M,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
Y2605.DCE,Y2605,DCE,豆油2605,Y,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
B2605.DCE,B2605,DCE,豆二2605,B,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
JM2605.DCE,JM2605,DCE,焦煤2605,JM,吨,60.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
P2605.DCE,P2605,DCE,棕榈油2605,P,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
A2605.DCE,A2605,DCE,豆一2605,A,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
FB2605.DCE,FB2605,DCE,纤维板2605,FB,立方米,10.0,人民币元/立方米,实物交割,20250520,20260519,202605,20260522
J2605.DCE,J2605,DCE,焦炭2605,J,吨,100.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
I2605.DCE,I2605,DCE,铁矿石2605,I,吨,100.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
CS2605.DCE,CS2605,DCE,玉米淀粉2605,CS,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
RR2605.DCE,RR2605,DCE,粳米2605,RR,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
C2605.DCE,C2605,DCE,玉米2605,C,吨,10.0,人民币元/吨,实物交割,20250520,20260519,202605,20260522
PG2604.DCE,PG2604,DCE,LPG2604,PG,吨,20.0,人民币元/吨,实物交割,20250428,20260427,202604,20260430
JD2604.DCE,JD2604,DCE,鸡蛋2604,JD,吨,5.0,人民币元/500千克,实物交割,20250428,20260427,202604,20260430
EG2604.DCE,EG2604,DCE,乙二醇2604,EG,吨,10.0,人民币元/吨,实物交割,20250428,20260427,202604,20260430
EB2604.DCE,EB2604,DCE,苯乙烯2604,EB,吨,5.0,人民币元/吨,实物交割,20250428,20260427,202604,20260430
JM2604.DCE,JM2604,DCE,焦煤2604,JM,吨,60.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
PP2604.DCE,PP2604,DCE,聚丙烯2604,PP,吨,5.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
J2604.DCE,J2604,DCE,焦炭2604,J,吨,100.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
B2604.DCE,B2604,DCE,豆二2604,B,吨,10.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
P2604.DCE,P2604,DCE,棕榈油2604,P,吨,10.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
I2604.DCE,I2604,DCE,铁矿石2604,I,吨,100.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
FB2604.DCE,FB2604,DCE,纤维板2604,FB,立方米,10.0,人民币元/立方米,实物交割,20250416,20260415,202604,20260420
V2604.DCE,V2604,DCE,PVC2604,V,吨,5.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
L2604.DCE,L2604,DCE,塑料2604,L,吨,5.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
RR2604.DCE,RR2604,DCE,粳米2604,RR,吨,10.0,人民币元/吨,实物交割,20250416,20260415,202604,20260420
LG2603.DCE,LG2603,DCE,原木2603,LG,立方米,90.0,人民币元/立方米,实物交割,20250327,20260326,202603,20260331
JD2603.DCE,JD2603,DCE,鸡蛋2603,JD,吨,5.0,人民币元/500千克,实物交割,20250327,20260326,202603,20260331
PG2603.DCE,PG2603,DCE,LPG2603,PG,吨,20.0,人民币元/吨,实物交割,20250327,20260326,202603,20260331
LH2603.DCE,LH2603,DCE,生猪2603,LH,吨,16.0,人民币元/吨,实物交割,20250327,20260326,202603,20260331
EB2603.DCE,EB2603,DCE,苯乙烯2603,EB,吨,5.0,人民币元/吨,实物交割,20250327,20260326,202603,20260331
EG2603.DCE,EG2603,DCE,乙二醇2603,EG,吨,10.0,人民币元/吨,实物交割,20250327,20260326,202603,20260331
J2603.DCE,J2603,DCE,焦炭2603,J,吨,100.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
P2603.DCE,P2603,DCE,棕榈油2603,P,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
BB2603.DCE,BB2603,DCE,胶合板2603,BB,张,500.0,人民币元/张,实物交割,20250317,20260313,202603,20260318
JM2603.DCE,JM2603,DCE,焦煤2603,JM,吨,60.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
L2603.DCE,L2603,DCE,塑料2603,L,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
M2603.DCE,M2603,DCE,豆粕2603,M,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
A2603.DCE,A2603,DCE,豆一2603,A,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
C2603.DCE,C2603,DCE,玉米2603,C,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
CS2603.DCE,CS2603,DCE,玉米淀粉2603,CS,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
Y2603.DCE,Y2603,DCE,豆油2603,Y,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
B2603.DCE,B2603,DCE,豆二2603,B,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
I2603.DCE,I2603,DCE,铁矿石2603,I,吨,100.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
PP2603.DCE,PP2603,DCE,聚丙烯2603,PP,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
RR2603.DCE,RR2603,DCE,粳米2603,RR,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
V2603.DCE,V2603,DCE,PVC2603,V,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
FB2603.DCE,FB2603,DCE,纤维板2603,FB,立方米,10.0,人民币元/立方米,实物交割,20250317,20260313,202603,20260318
EB2602.DCE,EB2602,DCE,苯乙烯2602,EB,吨,5.0,人民币元/吨,实物交割,20250226,20260224,202602,20260227
PG2602.DCE,PG2602,DCE,LPG2602,PG,吨,20.0,人民币元/吨,实物交割,20250226,20260224,202602,20260227
EG2602.DCE,EG2602,DCE,乙二醇2602,EG,吨,10.0,人民币元/吨,实物交割,20250226,20260224,202602,20260227
JD2602.DCE,JD2602,DCE,鸡蛋2602,JD,吨,5.0,人民币元/500千克,实物交割,20250226,20260224,202602,20260227
FB2602.DCE,FB2602,DCE,纤维板2602,FB,立方米,10.0,人民币元/立方米,实物交割,20250219,20260218,202602,20260223
L2602.DCE,L2602,DCE,塑料2602,L,吨,5.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
I2602.DCE,I2602,DCE,铁矿石2602,I,吨,100.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
P2602.DCE,P2602,DCE,棕榈油2602,P,吨,10.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
V2602.DCE,V2602,DCE,PVC2602,V,吨,5.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
J2602.DCE,J2602,DCE,焦炭2602,J,吨,100.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
PP2602.DCE,PP2602,DCE,聚丙烯2602,PP,吨,5.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
B2602.DCE,B2602,DCE,豆二2602,B,吨,10.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
RR2602.DCE,RR2602,DCE,粳米2602,RR,吨,10.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
JM2602.DCE,JM2602,DCE,焦煤2602,JM,吨,60.0,人民币元/吨,实物交割,20250219,20260218,202602,20260223
LG2601.DCE,LG2601,DCE,原木2601,LG,立方米,90.0,人民币元/立方米,实物交割,20250123,20260122,202601,20260127
PG2601.DCE,PG2601,DCE,LPG2601,PG,吨,20.0,人民币元/吨,实物交割,20250123,20260122,202601,20260127
EG2601.DCE,EG2601,DCE,乙二醇2601,EG,吨,10.0,人民币元/吨,实物交割,20250123,20260122,202601,20260127
LH2601.DCE,LH2601,DCE,生猪2601,LH,吨,16.0,人民币元/吨,实物交割,20250123,20260122,202601,20260127
EB2601.DCE,EB2601,DCE,苯乙烯2601,EB,吨,5.0,人民币元/吨,实物交割,20250123,20260122,202601,20260127
JD2601.DCE,JD2601,DCE,鸡蛋2601,JD,吨,5.0,人民币元/500千克,实物交割,20250123,20260122,202601,20260127
BB2509.DCE,BB2509,DCE,胶合板2509,BB,张,500.0,人民币元/张,实物交割,20250120,20250912,202509,20250917
BB2601.DCE,BB2601,DCE,胶合板2601,BB,张,500.0,人民币元/张,实物交割,20250120,20260115,202601,20260120
BB2511.DCE,BB2511,DCE,胶合板2511,BB,张,500.0,人民币元/张,实物交割,20250120,20251114,202511,20251119
JM2601.DCE,JM2601,DCE,焦煤2601,JM,吨,60.0,人民币元/吨,实物交割,20250116,20260115,202601,20260120
P2601.DCE,P2601,DCE,棕榈油2601,P,吨,10.0,人民币元/吨,实物交割,20250116,20260115,202601,20260120
V2601.DCE,V2601,DCE,PVC2601,V,吨,5.0,人民币元/吨,实物交割,20250116,20260115,202601,20260120
FB2601.DCE,FB2601,DCE,纤维板2601,FB,立方米,10.0,人民币元/立方米,实物交割,20250116,20260115,202601,20260120
I2601.DCE,I2601,DCE,铁矿石2601,I,吨,100.0,人民币元/吨,实物交割,20250116,20260115,202601,20260120
B2601.DCE,B2601,DCE,豆二2601,B,吨,10.0,人民币元/吨,实物交割,20250116,20260115,202601,20260120
