ts_code,symbol,exchange,name,fut_code,trade_unit,per_unit,quote_unit,d_mode_desc,list_date,delist_date,d_month,last_ddate
PL2608.ZCE,PL608,CZCE,丙烯2608,PL,吨,20.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
PX2608.ZCE,PX608,CZCE,对二甲苯2608,PX,吨,5.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
RM2608.ZCE,RM608,CZCE,菜粕2608,RM,吨,10.0,人民币元/吨,实物交割,20250815,20260814,202608,20260819
ZC2608.ZCE,ZC608,CZCE,动力煤2608,ZC,吨,100.0,人民币元/吨,实物交割,20250808,20260807,202608,20260812
PL2602.ZCE,PL602,CZCE,丙烯2602,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260213,202602,20260218
PL2603.ZCE,PL603,CZCE,丙烯2603,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260313,202603,20260318
PL2604.ZCE,PL604,CZCE,丙烯2604,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260414,202604,20260417
PL2605.ZCE,PL605,CZCE,丙烯2605,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260514,202605,20260519
PL2601.ZCE,PL601,CZCE,丙烯2601,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260114,202601,20260119
PL2607.ZCE,PL607,CZCE,丙烯2607,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260714,202607,20260717
PL2606.ZCE,PL606,CZCE,丙烯2606,PL,吨,20.0,人民币元/吨,实物交割,20250722,20260612,202606,20260617
WH2607.ZCE,WH607,CZCE,强麦2607,WH,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260820
PR2607.ZCE,PR607,CZCE,瓶片2607,PR,吨,15.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
FG2607.ZCE,FG607,CZCE,玻璃2607,FG,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
SH2607.ZCE,SH607,CZCE,烧碱2607,SH,吨,30.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
SM2607.ZCE,SM607,CZCE,锰硅2607,SM,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
PM2607.ZCE,PM607,CZCE,普麦2607,PM,吨,50.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
TA2607.ZCE,TA607,CZCE,PTA2607,TA,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
PX2607.ZCE,PX607,CZCE,对二甲苯2607,PX,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
SA2607.ZCE,SA607,CZCE,纯碱2607,SA,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
RM2607.ZCE,RM607,CZCE,菜粕2607,RM,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
OI2607.ZCE,OI607,CZCE,菜油2607,OI,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
SR2607.ZCE,SR607,CZCE,白糖2607,SR,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
JR2607.ZCE,JR607,CZCE,粳稻2607,JR,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
MA2607.ZCE,MA607,CZCE,甲醇2607,MA,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
CY2607.ZCE,CY607,CZCE,棉纱2607,CY,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
PF2607.ZCE,PF607,CZCE,短纤2607,PF,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
UR2607.ZCE,UR607,CZCE,尿素2607,UR,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
RS2607.ZCE,RS607,CZCE,菜籽2607,RS,吨,10.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
RI2607.ZCE,RI607,CZCE,早籼稻2607,RI,吨,20.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
SF2607.ZCE,SF607,CZCE,硅铁2607,SF,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
CJ2607.ZCE,CJ607,CZCE,红枣2607,CJ,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
CF2607.ZCE,CF607,CZCE,郑棉2607,CF,吨,5.0,人民币元/吨,实物交割,20250715,20260714,202607,20260717
ZC2607.ZCE,ZC607,CZCE,动力煤2607,ZC,吨,100.0,人民币元/吨,实物交割,20250708,20260707,202607,20260710
PF2606.ZCE,PF606,CZCE,短纤2606,PF,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
PR2606.ZCE,PR606,CZCE,瓶片2606,PR,吨,15.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
TA2606.ZCE,TA606,CZCE,PTA2606,TA,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
MA2606.ZCE,MA606,CZCE,甲醇2606,MA,吨,10.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
SM2606.ZCE,SM606,CZCE,锰硅2606,SM,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
CY2606.ZCE,CY606,CZCE,棉纱2606,CY,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
PX2606.ZCE,PX606,CZCE,对二甲苯2606,PX,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
UR2606.ZCE,UR606,CZCE,尿素2606,UR,吨,20.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
SF2606.ZCE,SF606,CZCE,硅铁2606,SF,吨,5.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
FG2606.ZCE,FG606,CZCE,玻璃2606,FG,吨,20.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
SH2606.ZCE,SH606,CZCE,烧碱2606,SH,吨,30.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
SA2606.ZCE,SA606,CZCE,纯碱2606,SA,吨,20.0,人民币元/吨,实物交割,20250617,20260612,202606,20260617
ZC2606.ZCE,ZC606,CZCE,动力煤2606,ZC,吨,100.0,人民币元/吨,实物交割,20250610,20260605,202606,20260610
FG2605.ZCE,FG605,CZCE,玻璃2605,FG,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
CY2605.ZCE,CY605,CZCE,棉纱2605,CY,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
PF2605.ZCE,PF605,CZCE,短纤2605,PF,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
CJ2605.ZCE,CJ605,CZCE,红枣2605,CJ,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
CF2605.ZCE,CF605,CZCE,郑棉2605,CF,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
JR2605.ZCE,JR605,CZCE,粳稻2605,JR,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
MA2605.ZCE,MA605,CZCE,甲醇2605,MA,吨,10.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
OI2605.ZCE,OI605,CZCE,菜油2605,OI,吨,10.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
TA2605.ZCE,TA605,CZCE,PTA2605,TA,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
PK2605.ZCE,PK605,CZCE,花生2605,PK,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
PM2605.ZCE,PM605,CZCE,普麦2605,PM,吨,50.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
PR2605.ZCE,PR605,CZCE,瓶片2605,PR,吨,15.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
PX2605.ZCE,PX605,CZCE,对二甲苯2605,PX,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
RI2605.ZCE,RI605,CZCE,早籼稻2605,RI,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
RM2605.ZCE,RM605,CZCE,菜粕2605,RM,吨,10.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
SA2605.ZCE,SA605,CZCE,纯碱2605,SA,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
SF2605.ZCE,SF605,CZCE,硅铁2605,SF,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
SM2605.ZCE,SM605,CZCE,锰硅2605,SM,吨,5.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
WH2605.ZCE,WH605,CZCE,强麦2605,WH,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260620
UR2605.ZCE,UR605,CZCE,尿素2605,UR,吨,20.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
SR2605.ZCE,SR605,CZCE,白糖2605,SR,吨,10.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
SH2605.ZCE,SH605,CZCE,烧碱2605,SH,吨,30.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
AP2605.ZCE,AP605,CZCE,苹果2605,AP,吨,10.0,人民币元/吨,实物交割,20250520,20260514,202605,20260519
ZC2605.ZCE,ZC605,CZCE,动力煤2605,ZC,吨,100.0,人民币元/吨,实物交割,20250513,20260507,202605,20260512
TA2604.ZCE,TA604,CZCE,PTA2604,TA,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
PK2604.ZCE,PK604,CZCE,花生2604,PK,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
UR2604.ZCE,UR604,CZCE,尿素2604,UR,吨,20.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
AP2604.ZCE,AP604,CZCE,苹果2604,AP,吨,10.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
FG2604.ZCE,FG604,CZCE,玻璃2604,FG,吨,20.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
MA2604.ZCE,MA604,CZCE,甲醇2604,MA,吨,10.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
PF2604.ZCE,PF604,CZCE,短纤2604,PF,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
CY2604.ZCE,CY604,CZCE,棉纱2604,CY,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
PR2604.ZCE,PR604,CZCE,瓶片2604,PR,吨,15.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
SA2604.ZCE,SA604,CZCE,纯碱2604,SA,吨,20.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
SF2604.ZCE,SF604,CZCE,硅铁2604,SF,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
SM2604.ZCE,SM604,CZCE,锰硅2604,SM,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
PX2604.ZCE,PX604,CZCE,对二甲苯2604,PX,吨,5.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
SH2604.ZCE,SH604,CZCE,烧碱2604,SH,吨,30.0,人民币元/吨,实物交割,20250416,20260414,202604,20260417
ZC2604.ZCE,ZC604,CZCE,动力煤2604,ZC,吨,100.0,人民币元/吨,实物交割,20250409,20260407,202604,20260410
SH2603.ZCE,SH603,CZCE,烧碱2603,SH,吨,30.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
AP2603.ZCE,AP603,CZCE,苹果2603,AP,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
CF2603.ZCE,CF603,CZCE,郑棉2603,CF,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
CJ2603.ZCE,CJ603,CZCE,红枣2603,CJ,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
SM2603.ZCE,SM603,CZCE,锰硅2603,SM,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
CY2603.ZCE,CY603,CZCE,棉纱2603,CY,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
FG2603.ZCE,FG603,CZCE,玻璃2603,FG,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
JR2603.ZCE,JR603,CZCE,粳稻2603,JR,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
OI2603.ZCE,OI603,CZCE,菜油2603,OI,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
MA2603.ZCE,MA603,CZCE,甲醇2603,MA,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
RI2603.ZCE,RI603,CZCE,早籼稻2603,RI,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
WH2603.ZCE,WH603,CZCE,强麦2603,WH,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260420
PF2603.ZCE,PF603,CZCE,短纤2603,PF,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
PK2603.ZCE,PK603,CZCE,花生2603,PK,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
TA2603.ZCE,TA603,CZCE,PTA2603,TA,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
PM2603.ZCE,PM603,CZCE,普麦2603,PM,吨,50.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
PR2603.ZCE,PR603,CZCE,瓶片2603,PR,吨,15.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
PX2603.ZCE,PX603,CZCE,对二甲苯2603,PX,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
SF2603.ZCE,SF603,CZCE,硅铁2603,SF,吨,5.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
SR2603.ZCE,SR603,CZCE,白糖2603,SR,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
UR2603.ZCE,UR603,CZCE,尿素2603,UR,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
RM2603.ZCE,RM603,CZCE,菜粕2603,RM,吨,10.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
SA2603.ZCE,SA603,CZCE,纯碱2603,SA,吨,20.0,人民币元/吨,实物交割,20250317,20260313,202603,20260318
ZC2603.ZCE,ZC603,CZCE,动力煤2603,ZC,吨,100.0,人民币元/吨,实物交割,20250310,20260306,202603,20260311
SA2602.ZCE,SA602,CZCE,纯碱2602,SA,吨,20.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
FG2602.ZCE,FG602,CZCE,玻璃2602,FG,吨,20.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
UR2602.ZCE,UR602,CZCE,尿素2602,UR,吨,20.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
MA2602.ZCE,MA602,CZCE,甲醇2602,MA,吨,10.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
TA2602.ZCE,TA602,CZCE,PTA2602,TA,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
PF2602.ZCE,PF602,CZCE,短纤2602,PF,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
SM2602.ZCE,SM602,CZCE,锰硅2602,SM,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
CY2602.ZCE,CY602,CZCE,棉纱2602,CY,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
SH2602.ZCE,SH602,CZCE,烧碱2602,SH,吨,30.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
SF2602.ZCE,SF602,CZCE,硅铁2602,SF,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
PR2602.ZCE,PR602,CZCE,瓶片2602,PR,吨,15.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
PX2602.ZCE,PX602,CZCE,对二甲苯2602,PX,吨,5.0,人民币元/吨,实物交割,20250219,20260213,202602,20260218
ZC2602.ZCE,ZC602,CZCE,动力煤2602,ZC,吨,100.0,人民币元/吨,实物交割,20250212,20260206,202602,20260211
SF2601.ZCE,SF601,CZCE,硅铁2601,SF,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
TA2601.ZCE,TA601,CZCE,PTA2601,TA,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
SA2601.ZCE,SA601,CZCE,纯碱2601,SA,吨,20.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
SM2601.ZCE,SM601,CZCE,锰硅2601,SM,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
RM2601.ZCE,RM601,CZCE,菜粕2601,RM,吨,10.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
SH2601.ZCE,SH601,CZCE,烧碱2601,SH,吨,30.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
UR2601.ZCE,UR601,CZCE,尿素2601,UR,吨,20.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
SR2601.ZCE,SR601,CZCE,白糖2601,SR,吨,10.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
PM2601.ZCE,PM601,CZCE,普麦2601,PM,吨,50.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
RI2601.ZCE,RI601,CZCE,早籼稻2601,RI,吨,20.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
LR2601.ZCE,LR601,CZCE,晚籼稻2601,LR,吨,20.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
CF2601.ZCE,CF601,CZCE,郑棉2601,CF,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
CJ2601.ZCE,CJ601,CZCE,红枣2601,CJ,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
CY2601.ZCE,CY601,CZCE,棉纱2601,CY,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
PX2601.ZCE,PX601,CZCE,对二甲苯2601,PX,吨,5.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
FG2601.ZCE,FG601,CZCE,玻璃2601,FG,吨,20.0,人民币元/吨,实物交割,20250116,20260114,202601,20260119
