date,open,high,low,close,volume,returns,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_纺织业_全国_当期同比增长率_月_zscore,fac_PPI_纺织业_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_制造业采购经理指数PMI_生产_zscore,fac_制造业采购经理指数PMI_生产_zscore_release,any_effective_release
2017-09-22,3662.4172076082564,3705.586383819609,3642.921450609582,3697.2310593916063,1228260.0,0.007972665148064273,0.5265093,0,,0,,0,-0.20000076,0,48.3,0,0.099998474,0,0.41930145,0,,0,1.077108,0,0
2017-09-25,3693.053397177604,3729.259803032285,3680.5204105355965,3713.9417082476125,1377694.0,0.004519774011299216,0.5203951,0,,0,,0,-0.20000076,0,48.3,0,0.40000153,1,0.412954,0,,0,1.0710124,0,0
2017-09-26,3723.6895867469507,3725.0821408182824,3687.4831808922672,3702.8012756769403,829082.0,-0.0029996250468693475,0.5142714,0,,0,,0,-0.20000076,0,48.3,0,0.40000153,0,0.40657324,0,,0,1.0650442,0,0
2017-09-27,3695.838505320272,3706.9789378909427,3683.3055186782653,3695.838505320272,683994.0,-0.001880406167731885,0.5081367,0,,0,,0,-0.20000076,0,48.3,0,0.40000153,0,0.40015703,0,,0,1.0592057,0,0
2017-09-28,3697.2310593916063,3702.8012756769403,3560.760760400879,3563.545868543547,1901750.0,-0.03579502637528287,0.5019898,0,,0,,0,-0.20000076,0,48.3,0,0.40000153,0,0.3937031,0,,0,1.0534997,0,0
2017-09-29,3571.901192971551,3613.6778151115695,3560.760760400879,3583.0416255422215,631044.0,0.005470887065259777,0.49582934,0,,0,,0,-0.20000076,0,48.3,0,0.40000153,0,0.38720903,0,,0,1.0479295,0,0
2017-10-09,3587.2192877562247,3616.4629232542375,3546.83521968754,3577.4714092568856,532748.0,-0.0015546055188496721,0.48965392,0,,0,,0,0.6000023,1,48.9,1,-0.099998474,1,0.3806723,0,,0,2.2922747,1,0
2017-10-10,3578.863963328221,3595.5746121842276,3569.116084828883,3576.078855185551,561152.0,-0.0003892565200468434,0.48346204,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.3740903,0,,0,2.2718337,0,0
2017-10-11,3578.863963328221,3599.75227439823,3566.3309766862144,3567.7235307575484,714916.0,-0.002336448598130647,0.4772522,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.36746016,0,,0,2.2521412,0,0
2017-10-12,3570.5086389002163,3577.4714092568856,3517.5915841895267,3569.116084828883,701438.0,0.00039032006245132145,0.4710228,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.36077893,0,,0,2.233175,0,0
2017-10-13,3567.7235307575484,3583.0416255422215,3549.6203278302078,3576.078855185551,544476.0,0.0019508388607096805,0.46477225,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.35404342,0,,0,2.2149143,0,0
2017-10-16,3583.0416255422215,3608.1075988262332,3576.078855185551,3591.396949970227,724106.0,0.004283489096573945,0.45849878,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.34725025,0,,0,2.1973412,0,0
2017-10-17,3596.967166255561,3601.144828469562,3580.2565173995536,3590.0043958988927,497956.0,-0.00038774718883305415,0.51470846,1,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.40897968,1,,0,2.1804395,0,0
2017-10-18,3588.611841827557,3638.74378839558,3588.611841827557,3633.1735721102427,849476.0,0.012024825446081744,0.5085528,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.40240833,0,,0,2.164194,0,0
2017-10-19,3634.566126181578,3641.528896538248,3592.78950404156,3598.359720326894,536584.0,-0.009582215408202366,0.5023842,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.39579147,0,,0,2.1428926,0,0
2017-10-20,3596.967166255561,3622.0331395395733,3587.2192877562247,3612.2852610402347,394060.0,0.0038699690402479447,0.49620122,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.38912603,0,,0,2.122242,0,0
2017-10-23,3609.500152897567,3613.6778151115695,3574.6863011142186,3601.144828469562,503280.0,-0.0030840400925215006,0.49000245,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.38240874,0,,0,2.1022184,0,0
2017-10-24,3602.5373825408956,3613.6778151115695,3592.78950404156,3605.322490683565,329206.0,0.0011600928074249062,0.48378634,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.3756361,0,,0,2.0827997,0,0
2017-10-25,3610.8927069688993,3626.210801753574,3595.5746121842276,3608.1075988262332,512658.0,0.0007724990343762617,0.47755134,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.36880437,0,,0,2.063965,0,0
2017-10-26,3610.8927069688993,3628.995909896242,3598.359720326894,3620.640585468238,462158.0,0.0034735623311461516,0.4712957,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.36210078,0,,0,2.0456955,0,0
2017-10-27,3622.0331395395733,3631.7810180389097,3608.1075988262332,3613.6778151115695,366544.0,-0.0019230769230765832,0.46501783,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.35534176,0,,0,2.0279737,0,0
2017-10-30,3609.500152897567,3661.024653536923,3578.863963328221,3634.566126181578,855018.0,0.005780346820809079,0.45871583,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.34852389,0,,0,2.010783,0,0
2017-10-31,3628.995909896242,3638.74378839558,3564.938422614881,3588.611841827557,836296.0,-0.012643678160919825,0.4523878,0,,0,,0,0.6000023,0,48.9,0,-0.099998474,0,0.34164336,0,,0,1.9941083,0,0
2017-11-01,3587.2192877562247,3609.500152897567,3583.0416255422215,3594.182058112894,427484.0,0.0015521924718668867,0.44603184,0,,0,,0,-0.30000305,1,48.6,1,-2.4000015,1,0.33469626,0,,0,-0.70938617,1,0
2017-11-02,3601.144828469562,3619.2480313969045,3590.0043958988927,3603.929936612232,459534.0,0.0027121270825261057,0.4396458,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.3276783,0,,0,-0.71916574,0,0
2017-11-03,3608.1075988262332,3623.4256936109064,3603.929936612232,3616.4629232542375,335540.0,0.0034775888717155645,0.4332275,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.3205849,0,,0,-0.72913,0,0
2017-11-06,3616.4629232542375,3708.3714919622757,3609.500152897567,3695.838505320272,999662.0,0.021948402002310408,0.42677465,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.31341112,0,,0,-0.7392862,0,0
2017-11-07,3697.2310593916063,3713.9417082476125,3681.9129646069305,3701.4087216056078,598596.0,0.0015071590052750938,0.42028478,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.30615163,0,,0,-0.74964166,0,0
2017-11-08,3695.838505320272,3715.3342623189474,3687.4831808922672,3690.2682890349347,474748.0,-0.003009781790820565,0.41375533,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.2988007,0,,0,-0.7602044,0,0
2017-11-09,3693.053397177604,3730.6523571036187,3690.2682890349347,3715.3342623189474,475404.0,0.006792452830189255,0.40718353,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.29135212,0,,0,-0.77098256,0,0
2017-11-10,3723.6895867469507,3761.2885466729667,3718.1193704616135,3722.297032675616,703918.0,0.0018740629685154442,0.17635445,1,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.035315525,1,,0,-0.78198516,0,0
2017-11-13,3722.297032675616,3860.1598857376766,3722.297032675616,3844.841790953004,935208.0,0.032921810699588994,0.16760673,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.02541477,0,,0,-0.78346556,0,0
2017-11-14,3855.9822235236734,3940.928021875044,3842.0566828103356,3917.254602662368,1154674.0,0.018833755885548475,0.15866628,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.015253778,0,,0,-0.7849494,0,0
2017-11-15,3914.469494519699,3920.0397108050356,3798.887506598982,3854.5896694523403,1167908.0,-0.015997156061144824,0.14951807,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,0.0048128394,0,,0,-0.7864367,0,0
2017-11-16,3864.337547951679,3899.151399735027,3822.560925811659,3837.8790205963332,839096.0,-0.00433526011560692,0.14014538,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.0059299106,0,,0,-0.7879273,0,0
2017-11-17,3846.234345024336,3872.692872379682,3826.73858802566,3843.449236881669,568880.0,0.0014513788098693414,0.13052951,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.016998818,0,,0,-0.7894214,0,0
2017-11-20,3861.55243980901,3899.151399735027,3855.9822235236734,3883.833304950352,699330.0,0.010507246376811219,0.12064954,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.02842109,0,,0,-0.79091895,0,0
2017-11-21,3879.6556427363507,3879.6556427363507,3825.3460339543262,3854.5896694523403,677068.0,-0.007529580494800792,0.11259192,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.03742067,0,,0,-0.79241997,0,0
2017-11-22,3853.1971153810055,3868.5152101656795,3752.933222244963,3787.747074028312,881144.0,-0.01734104046242757,0.10439673,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.04660771,0,,0,-0.79392445,0,0
2017-11-23,3787.747074028312,3816.9907095263234,3764.0736548156324,3766.858762958301,515474.0,-0.005514705882353366,0.096055865,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.05599321,0,,0,-0.79543245,0,0
2017-11-24,3764.0736548156324,3801.6726147416502,3764.0736548156324,3777.999195528973,239828.0,0.0029574861367838157,0.08756056,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.06558908,0,,0,-0.796944,0,0
2017-11-27,3780.7843036716413,3786.354519956977,3752.933222244963,3758.5034385302974,225426.0,-0.005160339107998624,0.07890135,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.07540823,0,,0,-0.7984591,0,0
2017-11-28,3754.325776316296,3759.8959926016314,3722.297032675616,3732.0449111749535,167742.0,-0.007039644312708204,0.07006794,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.08546471,0,,0,-0.7999777,0,0
2017-11-29,3730.6523571036187,3769.6438711009696,3727.8672489609535,3739.0076815316224,147012.0,0.0018656716417908559,0.061049175,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.09577382,0,,0,-0.80149996,0,0
2017-11-30,3743.1853437456252,3754.325776316296,3708.3714919622757,3725.0821408182824,142774.0,-0.003724394785847518,0.05183285,0,,0,,0,-0.30000305,0,48.6,0,-2.4000015,0,-0.1063523,0,,0,-0.8030257,0,0
2017-12-01,3745.9704518882936,3861.55243980901,3739.0076815316224,3851.804561309672,197708.0,0.034018691588785455,0.042405657,0,,0,,0,-0.19999695,1,48.4,1,-2.4000015,0,-0.11721844,0,,0,1.1821653,1,0
2017-12-04,3843.449236881669,3908.8992782343635,3825.3460339543262,3889.4035212356885,164222.0,0.009761388286334105,0.032753006,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.12839235,0,,0,1.1726485,0,0
2017-12-05,3892.188629378356,3892.188629378356,3837.8790205963332,3837.8790205963332,93898.0,-0.013247404224847714,0.022858873,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.13989615,0,,0,1.1632341,0,0
2017-12-06,3849.0194531670027,3968.7791033017234,3849.0194531670027,3918.6471567337003,174118.0,0.02104499274310556,0.012705605,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.1517543,0,,0,1.1539193,0,0
2017-12-07,3914.469494519699,3928.395035233038,3805.850276955651,3818.3832635976587,182992.0,-0.025586353944562434,0.002273684,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.16399385,0,,0,1.144702,0,0
2017-12-08,3823.9534798829927,3853.1971153810055,3782.176857742974,3797.4949525276493,92648.0,-0.005470459518599702,-0.008458525,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.17664488,0,,0,1.1355795,0,0
2017-12-11,3816.9907095263234,3822.560925811659,3766.858762958301,3775.2140873863054,84518.0,-0.005867253392006111,-0.41123903,1,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.5149601,1,,0,1.1265496,0,0
2017-12-12,3776.6066414576394,3798.887506598982,3766.858762958301,3786.354519956977,46092.0,0.002950940612320263,-0.42705894,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.5321531,0,,0,1.1176102,0,0
2017-12-13,3790.532182170979,3836.4864665249984,3790.532182170979,3818.3832635976587,89482.0,0.008458992276572541,-0.44352135,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.55007213,0,,0,1.1114697,0,0
2017-12-14,3822.560925811659,3837.8790205963332,3769.6438711009696,3775.2140873863054,60984.0,-0.011305616338439406,-0.4606821,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.5687805,0,,0,1.1053779,0,0
2017-12-15,3772.4289792436393,3787.747074028312,3740.400235602957,3779.3917496003073,38026.0,0.0011066027296200431,-0.47860405,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.58834994,0,,0,1.0993339,0,0
2017-12-18,3782.176857742974,3790.532182170979,3744.5778978169583,3757.1108844589644,43754.0,-0.005895357406042745,-0.49735844,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6088617,0,,0,1.0933369,0,0
2017-12-19,3754.325776316296,3771.0364251723036,3750.1481141022946,3750.1481141022946,34682.0,-0.0018532246108228234,-0.51702636,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6304082,0,,0,1.0873864,0,0
2017-12-20,3754.325776316296,3773.821533314971,3751.540668173628,3755.7183303876295,21768.0,0.001485332343111656,-0.53770053,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6530954,0,,0,1.0814812,0,0
2017-12-21,3757.1108844589644,3776.6066414576394,3754.325776316296,3762.6811007443,36528.0,0.0018539117538005634,-0.55032504,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6668957,0,,0,1.0756209,0,0
2017-12-22,3766.858762958301,3789.139628099645,3757.1108844589644,3759.8959926016314,45832.0,-0.0007401924500370916,-0.56330067,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6811015,0,,0,1.0698045,0,0
2017-12-25,3779.3917496003073,3779.3917496003073,3750.1481141022946,3761.2885466729667,41758.0,0.00037037037037079834,-0.5766479,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.6957371,0,,0,1.0640317,0,0
2017-12-26,3761.2885466729667,3807.2428310269875,3761.2885466729667,3805.850276955651,26406.0,0.011847463902258104,-0.59038883,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.71082866,0,,0,1.0583016,0,0
2017-12-27,3800.280060670316,3829.523696168328,3800.280060670316,3808.635385098319,19490.0,0.0007317965605562193,-0.6045475,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.7264046,0,,0,1.0526134,0,0
2017-12-28,3821.1683717403257,3837.8790205963332,3810.0279391696545,3830.916250239663,19784.0,0.005850091407678448,-0.6191501,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.7424962,0,,0,1.0469666,0,0
2017-12-29,3843.0893637659724,3855.6804829046314,3830.4982446273148,3850.0844299541163,19758.0,0.005003549663413764,-0.63422513,0,,0,,0,-0.19999695,0,48.4,0,-2.4000015,0,-0.7591373,0,,0,1.0413605,0,0
2018-01-02,3865.4735755680317,3900.448906508748,3843.0893637659724,3900.448906508748,22716.0,0.013081395348837122,-0.6498039,0,,0,,0,-0.40000153,1,48.0,1,-2.4000015,0,-0.77636516,0,,0,0.39669192,1,0
2018-01-03,3901.8479197463776,3907.4439726968917,3871.0696285185463,3878.0646947066903,13144.0,-0.0057388809182207234,-0.66592044,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,1,-0.7942208,0,,0,0.39574292,0,0
2018-01-04,3889.256800607719,3963.404502202039,3882.261734419575,3943.818316875237,40418.0,0.016955266955266612,-0.6826125,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.81274915,0,,0,0.3947947,0,0
2018-01-05,3946.6163433504935,3949.4143698257526,3921.434105073178,3938.222263924723,22734.0,-0.0014189428875486243,-0.69992125,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.8320001,0,,0,0.39384726,0,0
2018-01-08,3942.419303637609,3981.591674291212,3928.4291712613235,3973.1975948654394,30390.0,0.00888099467140302,-0.7178926,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.85202867,0,,0,0.3929006,0,0
2018-01-09,3974.5966081030674,3987.187727241726,3960.606475726781,3978.793647815955,28912.0,0.0014084507042255723,-0.73657715,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.87289613,0,,0,0.3919547,0,0
2018-01-10,3978.793647815955,3978.793647815955,3921.434105073178,3963.404502202039,29524.0,-0.003867791842475543,-0.75603116,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.8946709,0,,0,0.39100957,0,0
2018-01-11,3966.2025286772964,3971.7985816278106,3934.0252242118368,3966.2025286772964,26950.0,0.000705965407695075,-1.5701032,1,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.91742927,1,,0,0.39006522,0,0
2018-01-12,3973.1975948654394,3980.1926610535834,3932.626210974208,3948.0153565881233,34804.0,-0.004585537918871396,-1.594471,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.94125724,0,,0,0.3849507,0,0
2018-01-15,3946.6163433504935,3977.3946345783256,3927.0301580236924,3966.2025286772964,39926.0,0.004606661941885193,-1.6197275,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.96625155,0,,0,0.37982932,0,0
2018-01-16,3960.606475726781,3982.9906875288407,3921.434105073178,3935.424237449465,40208.0,-0.00776014109347456,-1.6459311,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-0.9925219,0,,0,0.37470055,0,0
2018-01-17,3932.626210974208,3936.8232506870936,3887.85778737009,3911.641012409778,31250.0,-0.006043370067543519,-1.6731465,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.0201932,0,,0,0.36956376,0,0
2018-01-18,3904.645946221635,3931.2271977365795,3903.246932984006,3914.439038885035,35110.0,0.0007153075822603494,-1.7014441,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.0494082,0,,0,0.3644184,0,0
2018-01-19,3920.03509183555,3945.2173301128655,3890.655813845348,3928.4291712613235,39174.0,0.0035739814152970784,-1.7309018,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.0803312,0,,0,0.3592638,0,0
2018-01-22,3924.232131548436,3987.187727241726,3917.237065360293,3970.3995683901812,31734.0,0.01068376068375998,-1.7384567,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.0912039,0,,0,0.35409945,0,0
2018-01-23,3964.803515439668,3989.9857537169837,3956.409436013895,3978.793647815955,54130.0,0.0021141649048630473,-1.7460879,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.1022792,0,,0,0.34892467,0,0
2018-01-24,3977.3946345783256,4034.754177321102,3969.000555152553,4020.764044944814,82432.0,0.010548523206750815,-1.7537968,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.1135641,0,,0,0.34373885,0,0
2018-01-25,4022.163058182444,4047.3452964597595,4009.5719390437844,4027.759111132959,69228.0,0.0017397355601951325,-1.7615846,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.125066,0,,0,0.3385413,0,0
2018-01-26,4024.9610846577007,4027.759111132959,3994.1827934298694,4012.3699655190426,52864.0,-0.003820771101076925,-1.7694532,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.1367929,0,,0,0.3333314,0,0
2018-01-29,4015.167991994299,4044.5472699845013,4003.9758860932707,4010.9709522814137,28494.0,-0.0003486750348675738,-1.7774036,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.1487529,0,,0,0.32810846,0,0
2018-01-30,4009.5719390437844,4010.9709522814137,3959.2074624891525,3977.3946345783256,68038.0,-0.008371119637251456,-1.7854375,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.160955,0,,0,0.32287177,0,0
2018-01-31,3980.1926610535834,3999.778846380384,3964.803515439668,3987.187727241726,52940.0,0.0024621878297572675,-1.7935565,0,,0,,0,-0.40000153,0,48.0,0,1.7000008,0,-1.173408,0,,0,0.31762064,0,0
2018-02-01,3988.586740479355,3994.1827934298694,3927.0301580236924,3934.0252242118368,71526.0,-0.013333333333333197,-1.8017622,0,,0,,0,0.79999924,1,48.8,1,-1.9000015,1,-1.1861218,0,,0,-0.7941567,1,0
2018-02-02,3948.0153565881233,3962.0054889644107,3929.82818449895,3938.222263924723,34432.0,0.001066856330014243,-1.8100562,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.1991067,0,,0,-0.7973562,0,0
2018-02-05,3931.2271977365795,3953.611409538638,3921.434105073178,3946.6163433504935,45254.0,0.002131438721136414,-1.8184402,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.2123731,0,,0,-0.80057245,0,0
2018-02-06,3948.0153565881233,3975.9956213406967,3917.237065360293,3936.8232506870936,66502.0,-0.002481389578163573,-1.826916,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.2259327,0,,0,-0.8038056,0,0
2018-02-07,3929.82818449895,3946.6163433504935,3920.03509183555,3925.631144786065,36304.0,-0.002842928216062357,-1.8354852,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.2397975,0,,0,-0.8109729,0,0
2018-02-08,3921.434105073178,3935.424237449465,3899.049893271121,3910.2419991721495,35550.0,-0.003920171062009925,-1.8441498,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.25398,0,,0,-0.81823194,0,0
2018-02-09,3908.842985934519,3929.82818449895,3887.85778737009,3893.453840320604,51226.0,-0.00429338103756749,-1.8529116,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.268494,0,,0,-0.82558507,0,0
2018-02-12,3892.0548270829768,3917.237065360293,3861.2765358551455,3866.8725888056606,90554.0,-0.006827164929931295,-2.603698,1,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8358669,1,,0,-0.83303475,0,0
2018-02-13,3873.867654993804,3885.0597608948337,3859.8775226175167,3871.0696285185463,45330.0,0.0010853835021706892,-2.5948277,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8468151,0,,0,-0.8405835,0,0
2018-02-14,3871.0696285185463,3889.256800607719,3865.4735755680317,3879.463707944318,19232.0,0.0021684134441632974,-2.5860357,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8579193,0,,0,-0.84823394,0,0
2018-02-22,3873.867654993804,3957.808449251524,3873.867654993804,3896.251866795861,77310.0,0.0043274432023077125,-2.5773206,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8691838,0,,0,-0.8559888,0,0
2018-02-23,3908.842985934519,3931.2271977365795,3903.246932984006,3921.434105073178,79612.0,0.006463195691203127,-2.5686812,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8806124,0,,0,-0.86385095,0,0
2018-02-26,3928.4291712613235,3984.3897007664673,3922.8331183108066,3967.6015419149244,153868.0,0.011773100249732327,-2.5354037,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8669486,0,,0,-0.87182325,0,0
2018-02-27,3973.1975948654394,3994.1827934298694,3952.2123963010085,3982.9906875288407,96352.0,0.003878702397743572,-2.5031927,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.853505,0,,0,-0.8799088,0,0
2018-02-28,3982.9906875288407,3995.5818066674965,3966.2025286772964,3977.3946345783256,102610.0,-0.0014049877063576632,-2.47199,0,,0,,0,0.79999924,0,48.8,0,-1.9000015,0,-1.8402754,0,,0,-0.88811076,0,0
2018-03-01,3980.1926610535834,3984.3897007664673,3929.82818449895,3960.606475726781,73974.0,-0.004220893422441252,-2.4417422,0,,0,,0,0.5,1,49.3,1,-1.9000015,0,-1.8272536,0,,0,-6.7803674,1,0
2018-03-02,3950.81338306338,3970.3995683901812,3934.0252242118368,3957.808449251524,85908.0,-0.0007064641469444188,-2.4123998,0,,0,,0,0.5,0,49.3,0,1.4000015,1,-1.8144339,0,,0,-6.2443185,0,0
2018-03-05,3952.2123963010085,3969.000555152553,3932.626210974208,3938.222263924723,146238.0,-0.004948745139625177,-2.3839164,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-1.8018107,0,,0,-5.8153377,0,0
2018-03-06,3936.8232506870936,3966.2025286772964,3928.4291712613235,3946.6163433504935,104416.0,0.002131438721136414,-2.356249,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-1.7893789,0,,0,-5.4617934,0,0
2018-03-07,3957.808449251524,3959.2074624891525,3904.645946221635,3915.8380521226645,160586.0,-0.007798652959942753,-2.3293583,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-1.777133,0,,0,-5.1637683,0,0
2018-03-08,3917.237065360293,3922.8331183108066,3886.4587741324603,3889.256800607719,92504.0,-0.0067881386209361905,-2.3032067,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-1.7650682,0,,0,-4.9080105,0,0
2018-03-09,3882.261734419575,3903.246932984006,3826.3012049144277,3848.6854167164875,133592.0,-0.01043165467625895,-2.2777596,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-1.7531798,0,,0,-4.6853156,0,0
2018-03-12,3850.0844299541163,3872.468641756174,3833.296271102571,3847.286403478859,109926.0,-0.0003635041802979577,-3.0325139,1,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.4436562,1,,0,-4.4890633,0,0
2018-03-13,3841.690350528344,3875.2666682314307,3836.09429757783,3866.8725888056606,101808.0,0.005090909090909035,-2.9747913,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.4120982,0,,0,-4.3032165,0,0
2018-03-14,3866.8725888056606,3889.256800607719,3841.690350528344,3871.0696285185463,176630.0,0.0010853835021706892,-2.9198658,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.381528,0,,0,-4.137404,0,0
2018-03-15,3880.8627211819457,3880.8627211819457,3847.286403478859,3852.882456429374,141034.0,-0.004698229129020404,-2.8675125,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.3518925,0,,0,-3.988223,0,0
2018-03-16,3857.0794961422603,3857.0794961422603,3823.5031784391713,3843.0893637659724,127864.0,-0.0025417574437184287,-2.8175306,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.3231432,0,,0,-3.8530302,0,0
2018-03-19,3847.286403478859,3865.4735755680317,3843.0893637659724,3859.8775226175167,114660.0,0.004368401892974161,-2.7697413,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.295235,0,,0,-3.7297359,0,0
2018-03-20,3861.2765358551455,3875.2666682314307,3796.921926924226,3834.695284340201,226816.0,-0.006524102935846154,-2.723984,0,,0,,0,0.5,0,49.3,0,1.4000015,0,-2.2681253,0,,0,-3.616663,0,0
