date,open,high,low,close,volume,returns,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPIRM_Fuel_Power_YoY_diff,fac_PPIRM_Fuel_Power_YoY_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,any_effective_release
2016-01-04,1903.4172320410044,1919.7322368870698,1857.735218472021,1870.7872223488735,1087360.0,0.0,,1,,1,,1,,0,,0,,1,,0,,1,,0,,0,1
2016-01-05,1871.87488933861,1899.0665640820553,1869.6995553591355,1895.8035631128416,1361342.0,0.013372093023256149,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-06,1892.540562143626,1911.0309009691696,1886.014560205201,1892.540562143626,1634662.0,-0.0017211703958704971,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-07,1879.4885582667737,1900.1542310717925,1869.6995553591355,1890.3652281641516,1771908.0,-0.001149425287355732,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-08,1891.4528951538894,1929.5212397947098,1872.962556328348,1921.9075708665462,2510164.0,0.016685845799770282,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-11,1918.6445698973312,1924.0829048460203,1865.3488874001846,1872.962556328348,2164664.0,-0.0254668930390497,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,0
2016-01-12,1874.0502233180869,1880.5762252565128,1853.3845505130694,1860.9982194412344,1743188.0,-0.006387921022066645,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-13,1868.611888369397,1883.8392262257248,1840.3325466362166,1850.1215495438562,1765784.0,-0.005844535359439518,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-14,1855.5598844925453,1874.0502233180869,1842.5078806156919,1870.7872223488735,1534192.0,0.011169900058789262,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-15,1868.611888369397,1879.4885582667737,1857.735218472021,1862.085886430971,1194022.0,-0.0046511627906981046,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-18,1849.033882554118,1904.5048990307428,1832.7188777080523,1900.1542310717925,2062786.0,0.020443925233645688,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-19,1901.241898061529,1937.1349087228734,1895.8035631128416,1931.6965737741862,1720884.0,0.01659988551803071,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-20,1934.9595747433962,1934.9595747433962,1900.1542310717925,1912.1185679589069,1181446.0,-0.01013513513513531,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-21,1914.2939019383832,1933.8719077536623,1902.3295650512675,1909.9432339794316,1488586.0,-0.0011376564277587597,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-22,1911.0309009691696,1942.5732436715614,1901.241898061529,1907.7678999999555,1971420.0,-0.001138952164009499,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-25,1912.1185679589069,1921.9075708665462,1893.6282291333657,1900.1542310717925,1453548.0,-0.003990877993157893,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-26,1894.7158961231014,1914.2939019383832,1884.926893215464,1902.3295650512675,1313080.0,0.0011448196908985242,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-27,1907.7678999999555,1931.6965737741862,1895.8035631128416,1928.4335728049716,1579102.0,0.01372212692967345,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-28,1924.0829048460203,1928.4335728049716,1903.4172320410044,1904.5048990307428,1063790.0,-0.012408347433727651,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-01-29,1906.6802330102187,1921.9075708665462,1895.8035631128416,1904.5048990307428,1150406.0,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-02-01,1903.4172320410044,1918.6445698973312,1900.1542310717925,1904.5048990307428,774408.0,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
2016-02-02,1901.241898061529,1912.1185679589069,1876.2255572975625,1909.9432339794316,1345650.0,0.002855511136493627,-0.79999924,1,46.8,1,,1,,0,,0,,1,,0,51.4,1,,0,,0,1
2016-02-03,1908.855566989694,1925.170571835759,1896.8912301025791,1916.4692359178564,940536.0,0.0034168564920264988,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-04,1917.5569029075966,1961.0635824971025,1914.2939019383832,1952.3622465792018,1389040.0,0.01872871736662929,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-05,1948.0115786202502,1956.7129145381523,1937.1349087228734,1944.7485776510389,657320.0,-0.003899721448467397,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-15,1936.0472417331362,1994.781259178973,1934.9595747433962,1980.6415883123825,841648.0,0.018456375838925565,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-16,1983.9045892815966,1998.0442601481852,1979.5539213226432,1987.1675902508089,785004.0,0.0032948929159801743,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-17,1987.1675902508089,2003.4825950968739,1974.1155863739573,1982.8169222918584,1113092.0,-0.0021893814997261396,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-18,1989.3429242302852,1996.956593158449,1978.4662543329068,1990.4305912200216,850848.0,0.003839824465166952,-0.79999924,0,46.8,0,,0,,0,,0,,0,,0,51.4,0,,0,,0,0
2016-02-19,1991.5182582097586,2029.5866028505814,1990.4305912200216,2017.6222659634657,1250902.0,0.01366120218579292,-0.79999924,0,46.8,0,,0,,0,0.3000002,1,,0,,0,51.4,0,5.200001,1,,0,0
2016-02-22,2017.6222659634657,2062.2166125427098,2004.5702620866118,2014.3592649942534,1491452.0,-0.0016172506738539871,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-02-23,2017.6222659634657,2028.498935860842,2002.3949281071373,2018.7099329532014,1002438.0,0.0021598272138214636,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-02-24,2023.0606009121525,2024.1482679018918,1978.4662543329068,1979.5539213226432,1146558.0,-0.019396551724138122,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-02-25,1968.6772514252684,1992.605925199498,1958.8882485176277,1969.764918415004,1591222.0,-0.0049450549450548165,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-02-26,1973.0279193842182,1981.7292553021189,1921.9075708665462,1930.6089067844468,1647296.0,-0.019878520154610446,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-02-29,1930.6089067844468,1952.3622465792018,1915.38156892812,1930.6089067844468,1296230.0,0.0,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-03-01,1936.0472417331362,1983.9045892815966,1930.6089067844468,1982.8169222918584,1534700.0,0.027042253521127435,-0.79999924,0,46.8,0,,0,,0,0.3000002,0,,0,,0,51.4,0,5.200001,0,,0,0
2016-03-02,1984.9922562713348,2002.3949281071373,1959.9759155073657,1974.1155863739573,1558568.0,-0.0043883708173337865,1.2000008,1,48.0,1,,1,,0,0.3000002,0,,1,,0,50.2,1,5.200001,0,,0,1
2016-03-03,1970.8525854047423,2000.2195941276602,1931.6965737741862,1938.2225757126118,2204790.0,-0.01818181818181852,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-04,1933.8719077536623,1990.4305912200216,1930.6089067844468,1983.9045892815966,2050276.0,0.023569023569023795,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-07,1988.255257240547,2055.690610604284,1986.079923261072,2055.690610604284,2289844.0,0.03618421052631482,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-08,2060.0412785632366,2114.4246280501225,1992.605925199498,2053.515276624808,2972792.0,-0.0010582010582013135,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-09,2065.479613511924,2157.9313076396297,2024.1482679018918,2132.9149668756627,4409694.0,0.03866525423728895,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-10,2137.2656348346136,2161.194308608845,2074.1809494298254,2088.3206202964166,2563744.0,-0.020907700152983044,1.2000008,0,48.0,0,,0,,0,0.3000002,0,,0,,0,50.2,0,5.200001,0,,0,0
2016-03-11,2089.4082872861563,2101.3726241732697,2073.093282440088,2085.057619327203,1447354.0,-0.0015625000000001332,1.2000008,0,48.0,0,,0,,0,0.6999998,1,,0,,0,50.2,0,-0.8000002,1,,0,0
2016-03-14,2078.5316173887772,2117.6876290193336,2048.076941676123,2085.057619327203,1552656.0,0.0,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-15,2077.4439503990397,2095.9342892245804,2066.567280501664,2066.567280501664,1006766.0,-0.008868022952529087,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-16,2066.567280501664,2102.4602911630077,2061.128945552974,2094.846622234844,1050862.0,0.013684210526315521,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-17,2097.0219562143193,2131.8272998859265,2090.495954275892,2117.6876290193336,1223772.0,0.010903426791276205,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-18,2119.8629629988104,2213.402324116252,2115.51229503986,2172.0709785062213,1841024.0,0.0256805341551114,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-21,2181.859981413859,2225.3666610033692,2161.194308608845,2205.7886551880915,1376770.0,0.015523284927391634,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-22,2212.3146571265156,2256.909003705762,2170.9833115164815,2180.7723144241213,1884240.0,-0.011341222879685642,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-23,2180.7723144241213,2209.0516561573045,2154.668306670417,2155.7559736601543,1093676.0,-0.011471321695760373,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-24,2154.668306670417,2163.36964258832,2083.9699523374647,2095.9342892245804,1133610.0,-0.027749747729565843,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-25,2088.3206202964166,2119.8629629988104,2068.742614481136,2091.5836212656313,1045956.0,-0.0020757654385046287,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-28,2091.5836212656313,2115.51229503986,2061.128945552974,2062.2166125427098,916014.0,-0.014040561622466474,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-29,2066.567280501664,2075.2686164195625,2046.9892746863807,2050.252275655597,753616.0,-0.005801687763712149,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-30,2044.813940706908,2073.093282440088,2029.5866028505814,2046.9892746863807,702338.0,-0.0015915119363409946,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-03-31,2056.7782775940213,2081.794618357992,2027.4112688711045,2036.1126047890043,754992.0,-0.005313496280552221,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-04-01,2039.3756057582184,2054.602943614547,2026.3236018813664,2043.72627371717,615164.0,0.003739316239317114,1.2000008,0,48.0,0,,0,,0,0.6999998,0,,0,,0,50.2,0,-0.8000002,0,,0,0
2016-04-05,2023.0606009121525,2029.5866028505814,1990.4305912200216,2002.3949281071373,420184.0,-0.020223523150611822,0.20000076,1,48.2,1,,1,,0,0.6999998,0,,1,,0,52.3,1,-0.8000002,0,,0,1
2016-04-06,1995.8689261687089,2030.6742698403198,1995.8689261687089,2012.1839310147775,379204.0,0.004888647474199148,0.20000076,0,48.2,0,,0,,0,0.6999998,0,,0,,0,52.3,0,-0.8000002,0,,0,0
2016-04-07,2014.3592649942534,2026.3236018813664,2007.8332630558255,2012.1839310147775,254140.0,0.0,0.20000076,0,48.2,0,,0,,0,0.6999998,0,,0,,0,52.3,0,-0.8000002,0,,0,0
2016-04-08,2008.9209300455634,2010.008597035301,1991.5182582097586,2000.2195941276602,192472.0,-0.0059459459459471065,0.20000076,0,48.2,0,,0,,0,0.6999998,0,,0,,0,52.3,0,-0.8000002,0,,0,0
2016-04-11,2015.44693198399,2030.6742698403198,1963.2389164765787,1969.764918415004,299084.0,-0.015225666122892889,0.20000076,0,48.2,0,,0,,0,0.6999998,0,,0,,0,52.3,0,-0.8000002,0,,0,0
2016-04-12,1979.5539213226432,1989.3429242302852,1969.764918415004,1986.079923261072,107424.0,0.008282716731088824,0.20000076,0,48.2,0,,0,,0,-0.42469978,1,,0,,0,52.3,0,-3.6999998,1,,0,0
2016-04-13,1990.4305912200216,2058.9536115734977,1984.9922562713348,2015.44693198399,193612.0,0.014786418400875911,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-14,2014.3592649942534,2082.8822853477277,2014.3592649942534,2073.093282440088,127926.0,0.028602266594710768,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-15,2088.3206202964166,2091.5836212656313,2037.2002717787436,2049.164608665859,94530.0,-0.011542497376704763,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-18,2049.164608665859,2053.515276624808,2020.885266932679,2033.9372708095298,64326.0,-0.007430997876858303,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-19,2033.9372708095298,2058.9536115734977,2019.7975999429411,2031.761936830057,58010.0,-0.0010695187165762343,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-20,2033.9372708095298,2044.813940706908,2012.1839310147775,2032.8496038197925,31620.0,0.0005353319057803674,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-21,2033.9372708095298,2085.057619327203,2023.0606009121525,2060.0412785632366,41704.0,0.013376136971643193,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-22,2080.706951368253,2080.706951368253,1974.1155863739573,2041.5509397376952,28470.0,-0.008975712777191225,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-25,2042.6386067274314,2118.775296009073,2032.8496038197925,2077.4439503990397,21354.0,0.01758124667021832,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-26,2093.7589552451054,2101.3726241732697,2046.9892746863807,2066.567280501664,6812.0,-0.005235602094240233,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-27,2076.356283409302,2116.599962029596,2035.0249377992673,2086.14528631694,6850.0,0.009473684210524969,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-28,2086.14528631694,2115.51229503986,2061.128945552974,2070.9179484606148,7974.0,-0.007299270072991471,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-04-29,2091.4997396679373,2091.4997396679373,2091.4997396679373,2091.4997396679373,0.0,0.009938487047553846,0.20000076,0,48.2,0,,0,,0,-0.42469978,0,,0,,0,52.3,0,-3.6999998,0,,0,0
2016-05-03,2091.4997396679373,2091.4997396679373,2091.4997396679373,2091.4997396679373,0.0,0.0,-0.79999924,1,47.4,1,,1,,0,-0.42469978,0,,1,,0,52.2,1,-3.6999998,0,,0,1
2016-05-04,2118.3689552340725,2124.8175669699453,2038.8360771583132,2120.5184924793634,30.0,0.01387461459403938,-0.79999924,0,47.4,0,,0,,0,-0.42469978,0,,0,,0,52.2,0,-3.6999998,0,,0,0
2016-05-05,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,2.0,-0.003041054232132745,-0.79999924,0,47.4,0,,0,,0,-0.42469978,0,,0,,0,52.2,0,-3.6999998,0,,0,0
2016-05-06,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,-0.42469978,0,,0,,0,52.2,0,-3.6999998,0,,0,0
2016-05-09,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,-0.42469978,0,,0,,0,52.2,0,-3.6999998,0,,0,0
2016-05-10,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,-0.42469978,0,,0,,0,52.2,0,-3.6999998,0,,0,0
2016-05-11,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,1.0199995,1,,0,,0,52.2,0,1.8999996,1,,0,0
2016-05-12,2114.0698807434933,2114.0698807434933,2114.0698807434933,2114.0698807434933,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-13,2068.9295985923845,2068.9295985923845,2068.9295985923845,2068.9295985923845,0.0,-0.021352313167260828,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-16,2068.9295985923845,2068.9295985923845,2068.9295985923845,2068.9295985923845,0.0,0.0,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-17,2051.6722394743038,2066.687091200723,2037.7298771569135,2063.469622973636,847186.0,-0.00263903403115473,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-18,2053.817218292365,2077.411985291024,2025.9324936575858,2028.077472475644,900300.0,-0.017151767151768804,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-19,2038.8023665659437,2044.164813611093,1970.1630443880274,1988.3953643415362,1237114.0,-0.019566367001586316,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
