date,open,high,low,close,volume,returns,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore_release,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_diff,fac_Non_Mfg_PMI_Constr_New_Orders_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_diff,fac_PMI_New_Orders_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,any_effective_release
2018-11-08,108.38100627666874,108.70943356841619,105.9725394705205,108.27153051275289,152156.0,0.0020263424518742745,1.5607922,0,-1.2003304,0,24.1,0,-0.8616426,0,56.2,0,1.0926664,0,3.6,0,0.5,0,0.079168275,0,58.0,0,4.4,0,,0,63.9,0,-2.466769,0,-0.5999985,0,5.1,0,-1.2000008,0,-2.3000002,0,7.2,0,0
2018-11-09,108.59995780450038,108.70943356841619,106.51991829009965,107.06729710967878,121662.0,-0.011122345803842415,1.5477195,0,-1.1914208,0,24.1,0,-0.85624224,0,56.2,0,1.0953149,0,3.6,0,0.5,0,0.09250856,0,58.0,0,4.4,0,,0,63.9,0,-2.449168,0,-0.5999985,0,5.1,0,-1.2000008,0,-2.3000002,0,7.2,0,0
2018-11-12,106.84834558184711,107.72415169317377,105.86306370660469,106.62939405401552,124904.0,-0.004089979550101708,1.5167456,1,-1.8036846,1,24.0,1,-1.1223829,1,56.2,0,1.0979742,0,3.3,1,0.5,0,0.106410265,0,58.0,0,3.9,1,,0,63.9,0,-2.432504,0,-0.5999985,0,5.6,1,-1.2000008,0,-0.2999997,1,6.9,1,1
2018-11-13,106.41044252618384,107.61467592925793,105.75358794268885,106.62939405401552,111218.0,0.0,1.5043998,0,-1.786907,0,24.0,0,-1.1170524,0,56.2,0,1.0921152,0,3.3,0,0.5,0,0.11333577,0,58.0,0,3.9,0,,0,63.9,0,-2.3969893,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-14,106.41044252618384,107.39572440142626,103.89249995611979,104.87778183136223,197342.0,-0.016427104722793184,1.4922398,0,-1.7705047,0,24.0,0,-1.1118964,0,56.2,0,1.0863005,0,3.3,0,0.5,0,0.12034996,0,58.0,0,3.9,0,,0,63.9,0,-2.3627415,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-15,104.6588303035306,105.75358794268885,104.6588303035306,105.53463641485722,80432.0,0.006263048016701633,1.4802605,0,-1.7544655,0,24.0,0,-1.1069205,0,56.2,0,1.0805295,0,3.3,0,0.5,0,0.12745611,0,58.0,0,3.9,0,,0,63.9,0,-2.3296843,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-16,105.75358794268885,109.14733662407954,105.31568488702557,107.83362745708959,202414.0,0.021784232365145373,1.4684567,0,-1.7387776,0,24.0,0,-1.1021311,0,56.2,0,1.0748016,0,3.3,0,0.5,0,0.13465767,0,58.0,0,3.9,0,,0,63.9,0,-2.2977488,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-19,107.72415169317377,108.59995780450038,106.41044252618384,108.38100627666874,142210.0,0.005076142131979822,1.4568237,0,-1.7234299,0,24.0,0,-1.0975355,0,56.2,0,1.0691159,0,3.3,0,0.5,0,0.14195827,0,58.0,0,3.9,0,,0,63.9,0,-2.2668712,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-20,107.72415169317377,108.16205474883705,105.53463641485722,105.75358794268885,136410.0,-0.02424242424242462,1.4453566,0,-1.708412,0,24.0,0,-1.0931414,0,56.2,0,1.0634718,0,3.3,0,0.5,0,0.14936173,0,58.0,0,3.9,0,,0,63.9,0,-2.2369926,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-21,105.53463641485722,107.83362745708959,102.03141196955075,107.72415169317377,293154.0,0.018633540372671176,1.434051,0,-1.6937141,0,24.0,0,-1.088958,0,56.2,0,1.0578688,0,3.3,0,0.5,0,0.15687206,0,58.0,0,3.9,0,,0,63.9,0,-2.2080586,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-22,107.50520016534209,107.50520016534209,105.31568488702557,105.86306370660469,189378.0,-0.017276422764227806,1.4222738,0,-1.6846179,0,24.0,0,-1.0849948,0,56.2,0,1.0523062,0,3.3,0,0.5,0,0.16449349,0,58.0,0,3.9,0,,0,63.9,0,-2.1800196,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-23,105.31568488702557,106.08201523443633,102.6882665530457,102.79774231696156,257982.0,-0.028955532574973963,1.4106644,0,-1.6758759,0,24.0,0,-1.0812631,0,56.2,0,1.0467833,0,3.3,0,0.5,0,0.17223045,0,58.0,0,3.9,0,,0,63.9,0,-2.152829,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-26,102.46931502521406,103.01669384479318,98.41871176032848,98.41871176032848,443202.0,-0.04259850905218321,1.3992183,0,-1.6674906,0,24.0,0,-1.0777749,0,56.2,0,1.0412997,0,3.3,0,0.5,0,0.18008769,0,58.0,0,3.9,0,,0,63.9,0,-2.1264434,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-27,97.54290564900185,100.06084821906587,97.433429885086,98.63766328816014,411696.0,0.0022246941045607205,1.3879311,0,-1.6594657,0,24.0,0,-1.0745438,0,56.2,0,1.0358546,0,3.3,0,0.5,0,0.18807012,0,58.0,0,3.9,0,,0,63.9,0,-2.1008234,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-28,98.74713905207592,100.17032398298166,97.433429885086,99.51346939948675,499576.0,0.008879023307436062,1.3767984,0,-1.6518054,0,24.0,0,-1.0715854,0,56.2,0,1.0304474,0,3.3,0,0.5,0,0.19618301,0,58.0,0,3.9,0,,0,63.9,0,-2.0759315,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-29,99.51346939948675,101.48403314997162,98.96609057990763,99.7324209273184,568180.0,0.002200220022002153,1.365816,0,-1.6445154,0,24.0,0,-1.0689166,0,56.2,0,1.0250776,0,3.3,0,0.5,0,0.20443192,0,58.0,0,3.9,0,,0,63.9,0,-2.0517333,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-11-30,99.95137245515004,100.82717856647668,98.52818752424427,99.62294516340255,582196.0,-0.001097694840834551,1.3549799,0,-1.6376021,0,24.0,0,-1.0665566,0,56.2,0,1.0197448,0,3.3,0,0.5,0,0.21282274,0,58.0,0,3.9,0,,0,63.9,0,-2.0281963,0,-0.5999985,0,5.6,0,-1.2000008,0,-0.2999997,0,6.9,0,0
2018-12-03,99.4039936355709,105.42516065094135,98.09028446858099,101.3745573860558,1246984.0,0.017582417582417742,1.3442863,0,-1.6310732,0,24.0,0,-1.0645268,0,56.2,0,1.0144482,0,3.3,0,0.5,0,-2.2363017,1,50.3,1,3.9,0,,0,63.9,0,-2.0052903,0,0.20000076,1,5.6,0,-0.3999977,1,-0.2999997,0,6.9,0,0
2018-12-04,101.3745573860558,103.34512113654067,101.15560585822415,103.34512113654067,854104.0,0.01943844492440583,1.3337315,0,-1.6249378,0,24.0,0,-1.0628518,0,56.2,0,1.0091872,0,3.3,0,0.5,0,-2.2148182,0,50.3,0,3.9,0,,0,63.9,0,-1.9829874,0,0.20000076,0,5.6,0,-0.3999977,0,-0.2999997,0,6.9,0,0
2018-12-05,103.34512113654067,104.98725759527808,102.3598392612982,104.54935453961477,978168.0,0.01165254237288127,1.323312,0,-1.6192062,0,24.0,0,-1.0615588,0,56.2,0,1.0039617,0,3.3,0,0.5,0,-2.1940439,0,50.3,0,3.9,0,,0,63.9,0,-1.9612609,0,0.20000076,0,5.6,0,-0.3999977,0,-0.2999997,0,6.9,0,0
2018-12-06,105.0967333591939,105.31568488702557,102.25036349738244,102.6882665530457,702336.0,-0.017801047120418967,1.3130242,0,-1.6138902,0,24.0,0,-1.060679,0,56.2,0,0.9987707,0,3.3,0,0.5,0,-2.1739533,0,50.3,0,3.9,0,,0,63.9,0,-1.9400861,0,0.20000076,0,5.6,0,-0.3999977,0,-0.2999997,0,6.9,0,0
2018-12-07,102.03141196955075,104.33040301178312,101.48403314997162,104.00197572003565,844140.0,0.012793176972281772,1.3028647,0,-1.6090032,0,24.0,0,-1.0602477,0,56.2,0,0.993614,0,3.3,0,0.5,0,-2.1545236,0,50.3,0,3.9,0,,0,63.9,0,-1.91944,0,0.20000076,0,5.6,0,-0.3999977,0,-0.2999997,0,6.9,0,0
2018-12-10,103.783024192204,104.33040301178312,102.14088773346656,103.67354842828814,972378.0,-0.0031578947368423593,0.21128733,1,-2.1271045,1,17.6,1,-1.7239577,1,56.5,1,1.104147,1,2.7,1,0.29999924,1,-2.1357336,0,50.3,0,3.5,1,,0,59.3,1,-1.8993006,0,0.20000076,0,5.5,1,-0.3999977,0,-1.5999999,1,5.3,1,1
2018-12-11,103.67354842828814,104.22092724786734,102.46931502521406,103.89249995611979,762748.0,0.002111932418162654,0.20985845,0,-2.1167219,0,17.6,0,-1.7258248,0,56.5,0,1.097854,0,2.7,0,0.29999924,0,-2.1175642,0,50.3,0,3.5,0,,0,59.3,0,-1.8796474,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-12,104.22092724786734,105.75358794268885,103.23564537262484,103.783024192204,1002694.0,-0.001053740779767831,0.20843011,0,-2.107021,0,17.6,0,-1.7286245,0,56.5,0,1.0916115,0,2.7,0,0.29999924,0,-2.0999975,0,50.3,0,3.5,0,,0,59.3,0,-1.8604611,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-13,103.783024192204,105.0967333591939,103.45459690045651,104.7683060674464,815744.0,0.009493670886075556,0.20700233,0,-2.0980096,0,17.6,0,-1.7324315,0,56.5,0,1.0854186,0,2.7,0,0.29999924,0,-2.0734694,0,50.3,0,3.5,0,,0,59.3,0,-1.8417238,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-14,104.7683060674464,106.19149099835217,104.54935453961477,105.53463641485722,852674.0,0.0073145245559040895,0.20557506,0,-2.0896976,0,17.6,0,-1.7373321,0,56.5,0,1.0792745,0,2.7,0,0.29999924,0,-2.0476933,0,50.3,0,3.5,0,,0,59.3,0,-1.8234181,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-17,105.75358794268885,107.72415169317377,105.64411217877304,106.95782134576297,1046510.0,0.013485477178423189,0.20414832,0,-2.082098,0,17.6,0,-1.7434253,0,56.5,0,1.0731784,0,2.7,0,0.29999924,0,-2.022632,0,50.3,0,3.5,0,,0,59.3,0,-1.805528,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-18,106.95782134576297,107.17677287359463,105.75358794268885,106.41044252618384,718220.0,-0.0051177072671442225,0.20272212,0,-2.0752268,0,17.6,0,-1.7508255,0,56.5,0,1.0671294,0,2.7,0,0.29999924,0,-1.9982508,0,50.3,0,3.5,0,,0,59.3,0,-1.7880383,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-19,106.19149099835217,107.61467592925793,105.9725394705205,106.62939405401552,1003660.0,0.002057613168724437,0.2012964,0,-2.0691025,0,17.6,0,-1.759666,0,56.5,0,1.0611268,0,2.7,0,0.29999924,0,-1.9745176,0,50.3,0,3.5,0,,0,59.3,0,-1.7709345,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-20,106.7388698179313,108.81890933233201,106.19149099835217,108.70943356841619,1245858.0,0.019507186858315873,0.19987118,0,-2.0637481,0,17.6,0,-1.7701021,0,56.5,0,1.0551698,0,2.7,0,0.29999924,0,-1.9514021,0,50.3,0,3.5,0,,0,59.3,0,-1.7542031,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-21,108.70943356841619,109.36628815191114,107.94310322100537,108.81890933233201,794088.0,0.001007049345417954,0.19736712,0,-2.0479617,0,17.6,0,-1.7596742,0,56.5,0,1.0492578,0,2.7,0,0.29999924,0,-1.9288762,0,50.3,0,3.5,0,,0,59.3,0,-1.7378311,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-24,108.81890933233201,109.03786086016368,106.19149099835217,107.50520016534209,1072974.0,-0.012072434607645843,0.19486274,0,-2.0327196,0,17.6,0,-1.7496248,0,56.5,0,1.0433898,0,2.7,0,0.29999924,0,-1.9069133,0,50.3,0,3.5,0,,0,59.3,0,-1.7218066,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-25,107.39572440142626,107.72415169317377,105.20620912310973,106.41044252618384,937070.0,-0.010183299389001865,0.19235802,0,-2.0180113,0,17.6,0,-1.7399539,0,56.5,0,1.0375654,0,2.7,0,0.29999924,0,-1.8854887,0,50.3,0,3.5,0,,0,59.3,0,-1.706118,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-26,106.51991829009965,108.16205474883705,106.08201523443633,107.83362745708959,931452.0,0.01337448559670773,0.18985288,0,-2.0038278,0,17.6,0,-1.7306625,0,56.5,0,1.0317836,0,2.7,0,0.29999924,0,-1.8645792,0,50.3,0,3.5,0,,0,59.3,0,-1.6907543,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-27,108.05257898492124,109.03786086016368,106.51991829009965,107.61467592925793,1185526.0,-0.0020304568527920175,0.18734731,0,-1.9901608,0,17.6,0,-1.7217524,0,56.5,0,1.0260438,0,2.7,0,0.29999924,0,-1.8441627,0,50.3,0,3.5,0,,0,59.3,0,-1.6757053,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2018-12-28,107.50520016534209,108.38100627666874,107.06729710967878,108.27153051275289,746842.0,0.006103763987792554,0.18484122,0,-1.9770038,0,17.6,0,-1.7132266,0,56.5,0,1.0203454,0,2.7,0,0.29999924,0,-1.8242188,0,50.3,0,3.5,0,,0,59.3,0,-1.6609612,0,0.20000076,0,5.5,0,-0.3999977,0,-1.5999999,0,5.3,0,0
2019-01-02,108.70943356841619,108.81890933233201,106.84834558184711,107.17677287359463,442760.0,-0.010111223458038388,0.18233459,0,-1.9643512,0,17.6,0,-1.7050886,0,56.5,1,1.0146878,1,2.7,0,0.0,1,-3.3611631,1,44.8,1,3.5,0,,0,62.6,1,-1.6465126,0,-0.30000305,1,5.5,0,-0.70000076,1,-1.5999999,0,5.3,0,0
2019-01-03,107.06729710967878,109.14733662407954,106.84834558184711,108.81890933233201,826474.0,0.015321756894790317,0.17982735,0,-1.9521986,0,17.6,0,-1.6973436,0,56.5,0,1.0090703,0,2.7,0,0.0,0,-3.2776196,0,44.8,0,3.5,0,,0,62.6,0,-1.6323509,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-04,109.03786086016368,112.1031822498068,108.92838509624784,111.88423072197521,1280810.0,0.02816901408450745,0.17731947,0,-1.940543,0,17.6,0,-1.6899976,0,56.5,0,1.0034921,0,2.7,0,0.0,0,-3.1994164,0,44.8,0,3.5,0,,0,62.6,0,-1.6184677,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-07,112.32213377763848,112.76003683330178,110.89894884673275,112.65056106938597,895746.0,0.006849315068492956,0.17481087,0,-1.9293826,0,17.6,0,-1.6830574,0,56.5,0,0.9979529,0,2.7,0,0.0,0,-3.1259959,0,44.8,0,3.5,0,,0,62.6,0,-1.6048551,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-08,112.65056106938597,112.97898836113346,111.44632766631189,112.54108530547013,836196.0,-0.0009718172983480544,0.17230153,0,-1.9187165,0,17.6,0,-1.676532,0,56.5,0,0.99245185,0,2.7,0,0.0,0,-3.0568786,0,44.8,0,3.5,0,,0,62.6,0,-1.5915056,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-09,112.32213377763848,113.19793988896512,111.22737613848018,111.5558034302277,840188.0,-0.008754863813229541,0.16979137,0,-1.9085457,0,17.6,0,-1.6704311,0,56.5,0,0.9869884,0,2.7,0,0.0,0,-2.99165,0,44.8,0,3.5,0,,0,62.6,0,-1.5784122,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-10,111.44632766631189,111.77475495805932,110.57052155498526,110.89894884673275,730840.0,-0.0058881256133462845,0.16728038,0,-1.8988723,0,17.6,0,-1.6647663,0,56.5,0,0.9815621,0,2.7,0,0.0,0,-2.9299498,0,44.8,0,3.5,0,,0,62.6,0,-1.5655681,0,-0.30000305,0,5.5,0,-0.70000076,0,-1.5999999,0,5.3,0,0
2019-01-11,110.89894884673275,111.66527919414354,110.57052155498526,111.44632766631189,678530.0,0.0049358341559724295,-1.851149,1,-3.1283445,1,5.7,1,-3.956084,1,56.5,0,0.9761722,0,0.9,1,0.0,0,-2.871462,0,44.8,0,2.6,1,,0,62.6,0,-1.5529671,0,-0.30000305,0,2.4,1,-0.70000076,0,-8.0,1,-2.7,1,1
2019-01-14,111.44632766631189,112.54108530547013,110.35157002715361,112.32213377763848,904328.0,0.007858546168958647,-1.8340517,0,-3.0816357,0,5.7,0,-3.8581195,0,56.5,0,0.9708183,0,0.9,0,0.0,0,-2.8159103,0,44.8,0,2.6,0,,0,62.6,0,-1.5406029,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-15,112.32213377763848,112.54108530547013,110.46104579106941,112.1031822498068,919582.0,-0.0019493177387915894,-1.817293,0,-3.037266,0,5.7,0,-3.7672105,0,56.5,0,0.96549976,0,0.9,0,0.0,0,-2.7691455,0,44.8,0,2.6,0,,0,62.6,0,-1.52847,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-16,111.77475495805932,112.97898836113346,111.66527919414354,111.99370648589101,744452.0,-0.000976562499999778,-1.8008611,0,-2.9950793,0,5.7,0,-3.6825774,0,56.5,0,0.97073776,0,0.9,0,0.0,0,-2.7244425,0,44.8,0,2.6,0,,0,62.6,0,-1.516563,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-17,111.99370648589101,112.76003683330178,111.11790037456439,112.4316095415543,837308.0,0.003910068426197233,-1.7847444,0,-2.9549358,0,5.7,0,-3.603558,0,56.5,0,0.9760214,0,0.9,0,0.0,0,-2.6816556,0,44.8,0,2.6,0,,0,62.6,0,-1.5048769,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-18,112.32213377763848,116.04430975077659,111.88423072197521,115.60640669511331,1689724.0,0.028237585199610837,-1.7689322,0,-2.9167106,0,5.7,0,-3.5295866,0,56.5,0,0.98135144,0,0.9,0,0.0,0,-2.6406531,0,44.8,0,2.6,0,,0,62.6,0,-1.4934067,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-21,115.71588245902913,117.79592197342983,115.49693093119744,116.70116433427158,1564990.0,0.009469696969697017,-1.7534142,0,-2.880291,0,5.7,0,-3.4601758,0,56.5,0,0.9867286,0,0.9,0,0.0,0,-2.6013165,0,44.8,0,2.6,0,,0,62.6,0,-1.482148,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-22,116.70116433427158,117.79592197342983,115.05902787553417,115.16850363945004,1160174.0,-0.013133208255159179,-1.7381805,0,-2.8455753,0,5.7,0,-3.3949041,0,56.5,0,0.9921538,0,0.9,0,0.0,0,-2.5635371,0,44.8,0,2.6,0,,0,62.6,0,-1.4710966,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-23,114.94955211161832,115.93483398686081,114.84007634770252,115.38745516728163,599556.0,0.001901140684410052,-1.7232218,0,-2.8124726,0,5.7,0,-3.3334045,0,56.5,0,0.99762785,0,0.9,0,0.0,0,-2.5272176,0,44.8,0,2.6,0,,0,62.6,0,-1.4602485,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-24,115.49693093119744,117.35801891776651,115.49693093119744,117.24854315385072,1251538.0,0.016129032258064724,-1.7103527,0,-2.764503,0,5.7,0,-3.2550876,0,56.5,0,1.0031515,0,0.9,0,0.0,0,-2.4922688,0,44.8,0,2.6,0,,0,62.6,0,-0.028435279,1,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-25,117.35801891776651,118.12434926517733,116.59168857035571,116.92011586210326,908006.0,-0.0028011204481790397,-1.6976844,0,-2.7186668,0,5.7,0,-3.181561,0,56.5,0,1.0087259,0,0.9,0,0.0,0,-2.4586086,0,44.8,0,2.6,0,,0,62.6,0,-0.021919787,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-28,116.92011586210326,124.25499204446362,116.70116433427158,120.53281607132551,1943090.0,0.030898876404493958,-1.6852114,0,-2.6748102,0,5.7,0,-3.1123476,0,56.5,0,1.0143515,0,0.9,0,0.0,0,-2.426163,0,44.8,0,2.6,0,,0,62.6,0,-0.015334111,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-29,120.64229183524135,123.16023440530537,120.20438877957801,122.72233134964202,1325602.0,0.018165304268846327,-1.6729282,0,-2.632794,0,5.7,0,-3.0470343,0,56.5,0,1.0200297,0,0.9,0,0.0,0,-2.3948634,0,44.8,0,2.6,0,,0,62.6,0,-0.008675594,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-30,123.16023440530537,128.96244989284426,123.05075864138954,128.52454683718088,1947148.0,0.047279214986619245,-1.6608297,0,-2.5924928,0,5.7,0,-2.985262,0,56.5,0,1.025761,0,0.9,0,0.0,0,-2.3646467,0,44.8,0,2.6,0,,0,62.6,0,-0.001941452,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-01-31,129.61930447633912,130.05720753200245,126.1160800310327,128.8529741289284,1834550.0,0.0025553662691655266,-1.6489108,0,-2.5537934,0,5.7,0,-2.9267159,0,56.5,0,1.0315467,0,0.9,0,0.0,0,-2.3354557,0,44.8,0,2.6,0,,0,62.6,0,0.004871235,0,-0.30000305,0,2.4,0,-0.70000076,0,-8.0,0,-2.7,0,0
2019-02-01,128.63402260109672,136.4068018391204,128.30559530934923,136.07837454737296,1912468.0,0.05607476635513997,-1.6371667,0,-2.5165927,0,5.7,0,-2.8711197,0,56.5,0,1.0373876,0,0.9,0,0.0,0,-1.9738935,1,46.3,1,2.6,0,,0,62.6,0,0.011765533,0,1.0,1,2.4,0,-0.10000229,1,-8.0,0,-2.7,0,0
2019-02-11,142.75639614623836,142.75639614623836,142.53744461840674,142.75639614623836,282462.0,0.04907481898632304,-1.6255927,0,-2.4807973,0,5.7,0,-2.818229,0,55.8,1,0.774754,1,0.9,0,-0.70000076,1,-1.9551059,0,46.3,0,2.6,0,,0,60.9,1,0.018744662,0,1.0,0,2.4,0,-0.10000229,0,-8.0,0,-2.7,0,0
2019-02-12,142.3184930905751,143.9606295493125,138.48684135352113,138.8152686452686,2293632.0,-0.027607361963190136,-1.6141844,0,-2.446321,0,5.7,0,-2.7678273,0,55.8,0,0.78167146,0,0.9,0,-0.70000076,0,-1.9368101,0,46.3,0,2.6,0,,0,60.9,0,0.025812007,0,1.0,0,2.4,0,-0.10000229,0,-8.0,0,-2.7,0,0
2019-02-13,138.8152686452686,139.47212322876354,134.65518961646717,136.62575336695207,2380582.0,-0.01577287066246047,-1.6029376,0,-2.4130862,0,5.7,0,-2.7197216,0,55.8,0,0.7886745,0,0.9,0,-0.70000076,0,-1.9189895,0,46.3,0,2.6,0,,0,60.9,0,0.032971133,0,1.0,0,2.4,0,-0.10000229,0,-8.0,0,-2.7,0,0
2019-02-14,136.7352291308679,137.82998677002612,133.66990774122476,137.6110352421945,1856560.0,0.007211538461538325,-1.5918478,0,-2.381021,0,5.7,0,-2.6737392,0,55.8,0,0.79576534,0,0.9,0,-0.70000076,0,-1.9016279,0,46.3,0,2.6,0,,0,60.9,0,0.040225785,0,1.0,0,2.4,0,-0.10000229,0,-8.0,0,-2.7,0,0
2019-02-15,137.82998677002612,139.25317170093194,135.20256843604633,136.62575336695207,2196420.0,-0.007159904534606132,-1.5809113,0,-2.35006,0,5.7,0,-2.6297257,0,55.8,0,0.80294615,0,0.9,0,-0.70000076,0,-1.8847106,0,46.3,0,2.6,0,,0,60.9,0,0.04757993,0,1.0,0,2.4,0,-0.10000229,0,-8.0,0,-2.7,0,0
2019-02-18,137.5015594782787,140.45740510400603,136.4068018391204,137.5015594782787,2370452.0,0.0064102564102563875,-2.6544206,1,-3.128809,1,-1.6,1,-3.3296874,1,55.8,0,0.8102192,0,0.1,1,-0.70000076,0,-1.8682233,0,46.3,0,1.9,1,,0,60.9,0,0.05503773,0,1.0,0,1.0,1,-0.10000229,0,-0.20000005,1,-2.9,1,1
2019-02-19,137.93946253394202,139.47212322876354,137.5015594782787,138.15841406177364,1370094.0,0.004777070063694211,-2.6113489,0,-3.0654263,0,-1.6,0,-3.2513294,0,55.8,0,0.817587,0,0.1,0,-0.70000076,0,-1.8521534,0,46.3,0,1.9,0,,0,60.9,0,0.0626036,0,1.0,0,1.0,0,-0.10000229,0,-0.20000005,0,-2.9,0,0
