date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_diff,fac_PMI_diff_release,any_effective_release
2021-09-13,2076.7805285834197,2110.2095914177607,2044.0479045581283,2060.0659971662494,982311.0,-0.002024291497975894,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.7848592,0,50.9,0,0.10000229,0,0
2021-09-14,2061.458874784348,2065.6375076386403,1995.2971879247145,2007.1366476785438,1084129.0,-0.02569303583502336,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.7656269,0,50.9,0,0.10000229,0,0
2021-09-15,2000.868698397105,2041.2621493219326,1961.1716862813246,2011.3152805328357,1124480.0,0.002081887578070374,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.7468115,0,50.9,0,0.10000229,0,0
2021-09-16,2011.3152805328357,2095.5843764277374,1982.0648505527881,2089.3164271462983,1295993.0,0.038781163434903565,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.7283967,0,50.9,0,0.10000229,0,0
2021-09-17,2087.9235495282,2127.62056164398,1989.0292386432754,2028.0298119500067,1415856.0,-0.029333333333333433,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.7103666,0,50.9,0,0.10000229,0,0
2021-09-22,2099.7630092820295,2216.7647292022216,2099.7630092820295,2210.4967799207825,832210.0,0.08997252747252715,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6927065,0,50.9,0,0.10000229,0,0
2021-09-23,2213.978973966027,2259.2474965541965,2191.6929320764666,2239.7472099008314,1069459.0,0.01323251417769411,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6754023,0,50.9,0,0.10000229,0,0
2021-09-24,2240.44364870988,2245.3187203732223,2123.4419287896876,2171.4962066140515,1142899.0,-0.030472636815920717,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6584408,0,50.9,0,0.10000229,0,0
2021-09-27,2193.0858096945635,2356.748929821024,2170.7997678050037,2356.748929821024,972809.0,0.08531109685695992,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6418093,0,50.9,0,0.10000229,0,0
2021-09-28,2367.1955119567556,2404.8032076453887,2306.6053355695126,2360.927562675316,1042005.0,0.0017730496453898237,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6254959,0,50.9,0,0.10000229,0,0
2021-09-29,2360.2311238662683,2421.517739062559,2339.337959594805,2392.2673090825115,842535.0,0.013274336283186194,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.6094891,0,50.9,0,0.10000229,0,0
2021-09-30,2395.053064318706,2447.9824138064128,2347.6952253033896,2445.8930973792662,672775.0,0.022416302765647655,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,58.4,0,-1.593778,0,50.9,0,0.10000229,0,0
2021-10-08,2417.339106208267,2420.1248614444617,2250.8902308456118,2341.4272760219505,627452.0,-0.042710706150342004,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,60.1,1,-2.662967,1,49.5,1,-0.5,1,0
2021-10-11,2336.55220435861,2468.1791392688265,2312.176846041904,2437.53583167068,863206.0,0.04104699583581195,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,60.1,0,-2.6152067,0,49.5,0,-0.5,0,0
2021-10-12,2430.5714435801924,2540.608775409898,2397.838819554901,2495.340252821728,1116515.0,0.0237142857142858,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,60.1,0,-2.5695257,0,49.5,0,-0.5,0,0
2021-10-13,2499.518885676021,2531.555070892264,2304.5160191423656,2422.214177871608,1199736.0,-0.0293050516327098,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,60.1,0,-2.5257711,0,49.5,0,-0.5,0,0
2021-10-14,2422.9106166806573,2458.428995942143,2298.248069860928,2388.785115037267,1155144.0,-0.013801035077630974,0.5,0,,0,0.3000002,0,,0,0.29999995,0,,0,5.9,0,60.1,0,-2.4838054,0,49.5,0,-0.5,0,0
2021-10-15,2388.785115037267,2410.3747181177796,2315.6590400871464,2392.2673090825115,996262.0,0.0014577259475221371,0.5,0,,0,1.9000001,1,,0,2.5,1,,0,5.9,0,60.1,0,-2.4435048,0,49.5,0,-0.5,0,1
2021-10-18,2401.3210136001444,2493.2509363945824,2370.677706001999,2486.2865483040955,981999.0,0.039301310043668325,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.4047563,0,49.5,0,-0.5,0,0
2021-10-19,2486.2865483040955,2491.161619967436,2389.481553846316,2408.9818404996813,831173.0,-0.03109243697479036,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.3674586,0,49.5,0,-0.5,0,0
2021-10-20,2386.695798610121,2410.3747181177796,2243.2294039460753,2243.2294039460753,1198598.0,-0.06880601329864111,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.3315182,0,49.5,0,-0.5,0,0
2021-10-21,2242.532965137026,2342.1237148309997,2129.709878071126,2182.6392275588323,1147791.0,-0.02701024526544571,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.2968504,0,49.5,0,-0.5,0,0
2021-10-22,2159.6567468602234,2206.3181470664913,2096.280815236785,2096.280815236785,367409.0,-0.03956604977664335,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.2642853,0,49.5,0,-0.5,0,0
2021-10-25,2039.8692717038352,2052.405170266714,1908.2423367936183,1969.52895198991,1498472.0,-0.0604651162790697,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.232797,0,49.5,0,-0.5,0,0
2021-10-26,1974.4040236532514,1992.511432688519,1829.5447513711083,1934.7070115374715,1238634.0,-0.01768033946251779,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.202324,0,49.5,0,-0.5,0,0
2021-10-27,1943.0642772460574,1994.600749115666,1885.2598560950094,1973.011146035154,1446099.0,0.01979841612670996,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.1728098,0,49.5,0,-0.5,0,0
2021-10-28,1989.0292386432754,2030.1191283771523,1858.0987425421079,1991.81499387947,2105156.0,0.009530533003882402,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.144203,0,49.5,0,-0.5,0,0
2021-10-29,1994.600749115666,2029.422689568104,1904.063703939326,1950.7251041455934,1254986.0,-0.020629370629370314,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.1,0,-2.116455,0,49.5,0,-0.5,0,0
2021-11-01,1927.7426234469842,1939.582083200813,1803.7765154363037,1813.5266587629862,1365190.0,-0.07033202427704399,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,1,-2.8054368,1,48.4,1,-0.9000015,1,0
2021-11-02,1817.7052916172788,1860.1880589692537,1695.828500033745,1784.9726675919874,1159626.0,-0.015745007680491252,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.752763,0,48.4,0,-0.9000015,0,0
2021-11-03,1786.365545210085,1962.5645638994222,1730.650440486184,1951.4215429546423,1478867.0,0.09325009754194302,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.702548,0,48.4,0,-0.9000015,0,0
2021-11-04,1943.7607160551054,1950.028665336545,1814.2230975720352,1837.2055782706448,1337625.0,-0.058529621698786505,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.6546,0,48.4,0,-0.9000015,0,0
2021-11-05,1847.652160406376,1861.5809365873515,1750.1507271395483,1786.365545210085,1045565.0,-0.027672479150871787,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.6087475,0,48.4,0,-0.9000015,0,0
2021-11-08,1789.8477392553282,1846.2592827882784,1724.3824912047446,1750.1507271395483,1059466.0,-0.02027290448343133,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.5648372,0,48.4,0,-0.9000015,0,0
2021-11-09,1745.9720942852566,1814.2230975720352,1716.7216643052075,1782.8833511648406,921769.0,0.018702745722244618,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.5227306,0,48.4,0,-0.9000015,0,0
2021-11-10,1755.0257988028904,1768.2581361748166,1679.8104074256237,1749.4542883304996,937637.0,-0.018750000000000155,0.5,0,,0,1.9000001,0,,0,2.5,0,,0,5.9,0,60.3,0,-2.4823031,0,48.4,0,-0.9000015,0,0
2021-11-11,1755.0257988028904,1894.3135606126439,1732.0433181042813,1869.2417634868873,764190.0,0.06847133757961776,0.5,0,,0,5.6,1,,0,6.9,1,,0,5.9,0,60.3,0,-2.4434416,0,48.4,0,-0.9000015,0,1
2021-11-12,1859.491620160205,1869.9382022959364,1743.1863390490607,1759.9008704662313,733616.0,-0.05849478390461982,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.4060433,0,48.4,0,-0.9000015,0,0
2021-11-15,1743.1863390490607,1786.365545210085,1709.75727621472,1739.007706194769,597287.0,-0.011871784724969858,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.3697278,0,48.4,0,-0.9000015,0,0
2021-11-16,1754.329359993841,1821.1874856625232,1722.9896135866466,1771.7403302200607,578093.0,0.018822587104525335,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.3347127,0,48.4,0,-0.9000015,0,0
2021-11-17,1771.7403302200607,1824.6696797077661,1745.2756554762072,1815.6159751901323,596495.0,0.02476415094339579,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.300919,0,48.4,0,-0.9000015,0,0
2021-11-18,1818.4017304263284,1845.5628439792297,1789.8477392553282,1800.9907602001088,500893.0,-0.0080552359033369,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.2682734,0,48.4,0,-0.9000015,0,0
2021-11-19,1796.8121273458155,1915.2067248841056,1783.5797899738895,1879.68834562262,659495.0,0.043696829079660215,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.2367096,0,48.4,0,-0.9000015,0,0
2021-11-22,1845.5628439792297,1925.6533070198375,1844.8664051701815,1869.2417634868873,425661.0,-0.005557613931086336,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.2061658,0,48.4,0,-0.9000015,0,0
2021-11-23,1869.2417634868873,1907.5458979845705,1843.4735275520839,1845.5628439792297,338700.0,-0.012667660208643627,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.1765854,0,48.4,0,-0.9000015,0,0
2021-11-24,1845.5628439792297,1882.4741008588146,1835.1162618434985,1869.2417634868873,316325.0,0.012830188679245014,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.1479163,0,48.4,0,-0.9000015,0,0
2021-11-25,1869.9382022959364,1897.0993158488386,1839.294894697791,1848.3485992154247,242629.0,-0.011177347242920854,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.1201098,0,48.4,0,-0.9000015,0,0
2021-11-26,1839.294894697791,1845.5628439792297,1775.9189630743533,1776.6154018834025,256480.0,-0.03880934438583239,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.093121,0,48.4,0,-0.9000015,0,0
2021-11-29,1755.7222376119391,1834.4198230344498,1747.364971903354,1826.7589961349122,196080.0,0.028224225793805457,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.0669086,0,48.4,0,-0.9000015,0,0
2021-11-30,1826.7589961349122,1863.6702530144976,1791.9370556824742,1823.9732408987174,188442.0,-0.0015249714067859799,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,60.3,0,-2.0414333,0,48.4,0,-0.9000015,0,0
2021-12-01,1825.366118516816,1915.2067248841056,1824.6696797077661,1872.0275187230832,261171.0,0.02634593356242898,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,1,-0.07435839,1,52.0,1,1.6000023,1,0
2021-12-02,1874.8132739592784,1891.5278053764478,1815.6159751901323,1839.294894697791,229584.0,-0.01748511904761907,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.07036954,0,52.0,0,1.6000023,0,0
2021-12-03,1823.2768020896697,1849.0450380244733,1807.2587094815476,1838.5984558887424,102332.0,-0.00037864445285873405,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.06636726,0,52.0,0,1.6000023,0,0
2021-12-06,1845.5628439792297,1848.3485992154247,1819.7946080444253,1837.902017079694,56546.0,-0.0003787878787877563,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.062351227,0,52.0,0,1.6000023,0,0
2021-12-07,1843.4735275520839,1877.5990291954743,1830.9376289892055,1833.0269454163522,66039.0,-0.0026525198938993633,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.058321115,0,52.0,0,1.6000023,0,0
2021-12-08,1819.0981692353769,1824.6696797077661,1665.1851924356,1665.1851924356,200540.0,-0.0915653495440728,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.0542766,0,52.0,0,1.6000023,0,0
2021-12-09,1636.6312012646001,1650.5599774455748,1592.0591174854794,1603.2021384302586,106234.0,-0.03722291928063637,0.5,0,,0,5.6,0,,0,6.9,0,,0,5.9,0,58.3,0,-0.050217345,0,52.0,0,1.6000023,0,0
2021-12-10,1602.5056996212109,1667.9709476717946,1599.0235055759663,1665.881631244648,64947.0,0.03909643788010442,0.5,0,,0,1.3000002,1,,0,1.1999998,1,,0,5.9,0,58.3,0,-0.04614301,0,52.0,0,1.6000023,0,1
2021-12-13,1671.4531417170383,1701.4000105061357,1644.9884669731853,1686.7747955161108,57134.0,0.012541806020066826,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.04205325,0,52.0,0,1.6000023,0,0
2021-12-14,1674.935335762282,1713.239470259964,1674.935335762282,1704.185765742331,27758.0,0.01032204789430291,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.036262594,0,52.0,0,1.6000023,0,0
2021-12-15,1703.4893269332815,1709.0608374056721,1642.8991505460388,1654.042171490819,21369.0,-0.029423784225582672,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.030423999,0,52.0,0,1.6000023,0,0
2021-12-16,1649.8635386365265,1725.078930013794,1633.1490072193562,1718.810980732355,18036.0,0.0391578947368425,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.024535896,0,52.0,0,1.6000023,0,0
2021-12-17,1717.4181031142566,1730.650440486184,1709.75727621472,1722.2931747775983,12561.0,0.0020259319286870525,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.018596658,0,52.0,0,1.6000023,0,0
2021-12-20,1722.9896135866466,1740.4005838128655,1677.7210909984774,1696.524938842794,10476.0,-0.014961585119288356,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.012604593,0,52.0,0,1.6000023,0,0
2021-12-21,1690.9534283704036,1745.9720942852566,1687.4712343251597,1735.5255121495247,12953.0,0.02298850574712641,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.0065579433,0,52.0,0,1.6000023,0,0
2021-12-22,1736.2219509585734,1770.3474526019622,1732.7397569133298,1745.9720942852566,11691.0,0.006019261637239426,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,-0.0004548793,0,52.0,0,1.6000023,0,0
2021-12-23,1750.8471659485974,1751.5436047576468,1720.2038583504516,1727.864685249988,3368.0,-0.010370961308337034,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.0057065035,0,52.0,0,1.6000023,0,0
2021-12-24,1722.2931747775983,1737.6148285766712,1689.560550752306,1705.5786433604276,3795.0,-0.012898024989923429,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.011928189,0,52.0,0,1.6000023,0,0
2021-12-27,1697.9178164608916,1712.5430314509156,1690.256989561355,1693.0427447975499,3387.0,-0.007349938750510376,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.018212244,0,52.0,0,1.6000023,0,0
2021-12-28,1694.4356224156475,1704.8822045513791,1679.113968616575,1681.2032850437208,2159.0,-0.006993006993006978,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.024560824,0,52.0,0,1.6000023,0,0
2021-12-29,1685.3819178980136,1690.256989561355,1640.113395309844,1679.8104074256237,5755.0,-0.0008285004142499774,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.030976184,0,52.0,0,1.6000023,0,0
2021-12-30,1670.060264098941,1686.7747955161108,1633.1490072193562,1636.6312012646001,3202.0,-0.02570480928689889,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.037460666,0,52.0,0,1.6000023,0,0
2021-12-31,1543.06237803676,1547.890914758378,1500.2953385024382,1505.813666184286,735947.0,-0.0799309795506975,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,58.3,0,0.044016734,0,52.0,0,1.6000023,0,0
2022-01-04,1512.021784826365,1538.2338413151435,1489.9484740989726,1532.0257226730646,537751.0,0.017407237746221105,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,1,-0.30572215,1,51.4,1,0.5999985,1,0
2022-01-05,1532.0257226730646,1555.4786153209186,1527.886976911678,1552.0296605197632,510491.0,0.013057181449797062,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.2995194,0,51.4,0,0.5999985,0,0
2022-01-06,1553.4092424402252,1597.5558638950101,1538.9236322753745,1594.7967000540862,621871.0,0.027555555555556,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.29327634,0,51.4,0,0.5999985,0,0
2022-01-07,1594.7967000540862,1619.6291746224015,1589.9681633324687,1612.0414740598608,518884.0,0.010813148788926918,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.2869911,0,51.4,0,0.5999985,0,0
2022-01-10,1614.1108469405542,1665.8451689578799,1614.1108469405542,1664.4655870374174,684995.0,0.03252032520325221,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.28066155,0,51.4,0,0.5999985,0,0
2022-01-11,1664.4655870374174,1714.13053617405,1652.7391407134896,1703.783671770585,755232.0,0.02362204724409467,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.27428555,0,51.4,0,0.5999985,0,0
2022-01-12,1703.783671770585,1721.0284457763603,1697.5755531285054,1714.8203271342807,544231.0,0.006477732793521929,0.5,0,,0,1.3000002,0,,0,1.1999998,0,,0,5.9,0,59.9,0,-0.2678609,0,51.4,0,0.5999985,0,0
2022-01-13,1717.579490975205,1777.5913045153027,1691.3674344864266,1697.5755531285054,1128635.0,-0.010056315366050006,0.5,0,,0,-1.8000002,1,,0,-2.0999994,1,,0,5.9,0,59.9,0,-0.2613852,0,51.4,0,0.5999985,0,1
2022-01-14,1698.2653440887368,1791.3871237199216,1698.2653440887368,1788.627959878999,1018299.0,0.05363673303535199,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.25485602,0,51.4,0,0.5999985,0,0
2022-01-17,1786.5585869983054,1795.5258694813085,1738.963010742366,1761.0363214697581,890843.0,-0.015426147319707262,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.24899831,0,51.4,0,0.5999985,0,0
2022-01-18,1761.0363214697581,1770.6933949129923,1729.3059372991318,1764.485276270913,747583.0,0.001958480219349523,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.24310583,0,51.4,0,0.5999985,0,0
2022-01-19,1772.0729768334543,1807.9421067654662,1752.0690389867552,1790.6973327596913,963395.0,0.01485535574667729,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.2371771,0,51.4,0,0.5999985,0,0
2022-01-20,1787.9381689187676,1798.974824282464,1765.1750672311443,1775.5219316346095,681078.0,-0.008474576271186307,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.23121059,0,51.4,0,0.5999985,0,0
2022-01-21,1775.5219316346095,1894.165976794343,1775.5219316346095,1870.7130841464884,1217868.0,0.053613053613053685,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.22520472,0,51.4,0,0.5999985,0,0
2022-01-24,1874.162038947643,1893.4761858341112,1843.1214457372482,1852.0887282202516,779701.0,-0.009955752212389202,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.21915784,0,51.4,0,0.5999985,0,0
2022-01-25,1847.2601914986337,1883.1293214306465,1822.427716930318,1862.435592623716,935253.0,0.005586592178770555,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.21306826,0,51.4,0,0.5999985,0,0
2022-01-26,1865.8845474248708,1911.4107508001177,1852.778519180482,1909.341377919424,863903.0,0.025185185185184977,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.20693418,0,51.4,0,0.5999985,0,0
2022-01-27,1915.5494965615035,1967.9736095390601,1909.341377919424,1965.2144456981357,772795.0,0.029263005780346907,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.20075375,0,51.4,0,0.5999985,0,0
2022-01-28,1972.8021462606766,2002.46315755061,1943.8309259309744,1986.5979654652967,716992.0,0.0108810108810109,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,59.9,0,-0.19452502,0,51.4,0,0.5999985,0,0
2022-02-07,2018.3283496359234,2072.132044533942,1981.7694287436798,2047.2995699656258,488748.0,0.03055555555555589,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,1,-0.5161312,1,50.9,1,-0.5,1,0
2022-02-08,2041.0914513235466,2075.580999335097,2026.6058411586955,2060.4055982100153,672681.0,0.006401617250674008,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.510052,0,50.9,0,-0.5,0,0
2022-02-09,2053.5076886077045,2057.6464343690914,2007.9814852324585,2039.711869403084,846352.0,-0.01004352192835678,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.50396276,0,50.9,0,-0.5,0,0
2022-02-10,2036.9527055621606,2191.4658806539064,2018.3283496359234,2155.5967507218934,1222354.0,0.05681433885694975,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.49786216,0,50.9,0,-0.5,0,0
2022-02-11,2163.874242244666,2176.2904795288237,2040.4016603633158,2050.7485247667805,1379897.0,-0.04864000000000002,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.49174902,0,50.9,0,-0.5,0,0
2022-02-14,2063.1647620509384,2063.85455301117,1978.3204739425248,2037.6424965223914,1638250.0,-0.006390850992263664,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.48562196,0,50.9,0,-0.5,0,0
2022-02-15,2021.0875134768476,2021.0875134768476,1916.2392875217345,1977.630682982294,1614468.0,-0.029451591062965354,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.47947964,0,50.9,0,-0.5,0,0
2022-02-16,1976.9408920220635,2039.0220784428539,1964.5246547379054,2008.6712761926892,1135304.0,0.015695849319846467,0.5,0,,0,-1.8000002,0,,0,-2.0999994,0,,0,5.9,0,64.4,0,-0.47332063,0,50.9,0,-0.5,0,0
2022-02-17,2012.8100219540752,2012.8100219540752,1899.6843044761902,1901.0638863966526,1289792.0,-0.05357142857142838,0.5,0,,0,-1.8203001,1,,0,-2.1696005,1,,0,5.9,0,64.4,0,-0.46714354,0,50.9,0,-0.5,0,1
2022-02-18,1886.5782762318015,1962.4552818572122,1879.6803666294913,1933.4840615275093,1029289.0,0.017053701015964817,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.46094674,0,50.9,0,-0.5,0,0
2022-02-21,1936.933016328665,2013.4998129143064,1918.998451362659,2008.6712761926892,1204344.0,0.03888690688548002,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.45525151,0,50.9,0,-0.5,0,0
2022-02-22,2000.3937846699175,2032.8139598007742,1965.9042366583674,1968.6634004992914,1212745.0,-0.019917582417582125,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.44954774,0,50.9,0,-0.5,0,0
2022-02-23,1965.9042366583674,2005.2223213915345,1947.969671692361,1983.8388016243732,1046799.0,0.007708479327259932,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.44383457,0,50.9,0,-0.5,0,0
2022-02-24,1979.7000558629866,1994.1856660278388,1908.6515869591938,1922.4474061638136,1215291.0,-0.030945757997218437,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.43811113,0,50.9,0,-0.5,0,0
2022-02-25,1917.6188694421962,1942.4513440105131,1796.9054514017714,1796.9054514017714,1288640.0,-0.06530319339791846,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.43237647,0,50.9,0,-0.5,0,0
2022-02-28,1796.9054514017714,1821.048135009856,1755.5179937879102,1788.627959878999,1230791.0,-0.004606525911708403,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.42662966,0,50.9,0,-0.5,0,0
2022-03-01,1788.627959878999,1807.9421067654662,1739.6528017025973,1796.9054514017714,1258804.0,0.004627844195912223,0.5,0,,0,-1.8203001,0,,0,-2.1696005,0,,0,5.9,0,64.4,0,-0.4208697,0,50.9,0,-0.5,0,0
