date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_CPI_level,fac_CPI_level_release,fac_CPI_zscore,fac_CPI_zscore_release,any_effective_release
2016-02-01,20468.013609284757,20633.180696138075,20207.557818477595,20385.43006585809,122408.0,-0.001555693839452088,,0,,0,111.7501,0,,0,,0,,0,0.03,0,,0,0
2016-02-02,20353.667164540137,20595.065214556536,20347.314584276563,20537.89199218423,99280.0,0.007478965409784877,2.699997,1,,0,111.7501,0,,0,45.1,1,,0,0.03,0,,0,1
2016-02-03,20537.89199218423,20576.00747376576,20360.01974480373,20461.66102902117,85612.0,-0.003711722858026234,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-04,20493.423930339108,20772.93746193704,20468.013609284757,20556.949732975,127512.0,0.004656938838869529,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-05,20518.834251393466,20525.18683165705,20283.788781640666,20385.43006585809,88362.0,-0.008343634116192766,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-15,20137.679435578102,20169.44233689605,19642.178175018144,19661.235915808913,202284.0,-0.0355250856964785,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-16,19629.473014490963,19769.229780289927,19565.947211855066,19661.235915808913,138374.0,0.0,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-17,19629.473014490963,19788.287521080696,19394.42754473815,19553.24205132789,174146.0,-0.005492730210016505,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-18,19572.299792118665,19661.235915808913,19496.06882895558,19546.889471064296,99890.0,-0.00032488628979876477,2.699997,0,,0,111.7501,0,,0,45.1,0,,0,0.03,0,,0,0
2016-02-19,19578.652372382243,19743.819459235572,19553.24205132789,19610.41527370019,156006.0,0.003249918752031178,2.699997,0,,0,114.6766,1,-0.40239716,1,45.1,0,0.6,1,0.02,1,,0,1
2016-02-22,19692.998817126856,19889.92880529813,19642.178175018144,19743.819459235572,154970.0,0.006802721088435826,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-02-23,19743.819459235572,19750.172039499153,19438.895606583283,19585.00495264584,203200.0,-0.00804375804375812,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-02-24,19515.126569746364,19629.473014490963,19248.318198675603,19489.71624869199,171438.0,-0.004865390853065588,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-02-25,19489.71624869199,19502.421409219176,19318.196581575085,19375.369803947386,119220.0,-0.005867014341590537,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-02-26,19330.90174210227,19477.011088164818,19280.081099993546,19356.312063156623,104034.0,-0.000983606557376726,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-02-29,19248.318198675603,19248.318198675603,18943.39434602332,19089.50369208588,185298.0,-0.013784049885132488,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-03-01,19153.02949472177,19292.786260520737,18981.509827604856,19089.50369208588,147372.0,0.0,2.699997,0,,0,114.6766,0,-0.40239716,0,45.1,0,0.6,0,0.02,0,,0,0
2016-03-02,19127.61917366741,19286.43368025714,19076.79853155869,19153.02949472177,119404.0,0.0033277870216303906,5.1000023,1,,0,114.6766,0,-0.40239716,0,50.2,1,0.6,0,0.02,0,,0,1
2016-03-03,19216.555297357652,19534.18431053712,19178.439815776124,19464.305927637633,177658.0,0.016252072968490294,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-04,19553.24205132789,19680.293656599675,19426.190446056105,19610.41527370019,136322.0,0.007506527415143793,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-07,19858.16590398017,20321.9042632222,19858.16590398017,19921.691706616075,227940.0,0.01587301587301626,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-08,19959.807188197607,20010.627830306326,19457.953347374052,19623.12043422737,144942.0,-0.01498724489795955,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-09,19565.947211855066,19959.807188197607,19451.600767110456,19851.813323716597,196494.0,0.011654257041114224,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-10,19883.57622503453,19997.922669779135,19623.12043422737,19705.703977654033,111064.0,-0.007360000000000477,5.1000023,0,,0,114.6766,0,-0.40239716,0,50.2,0,0.6,0,0.02,0,,0,0
2016-03-11,19686.64623686327,19966.15976846119,19635.82559475455,19889.92880529813,109862.0,0.009348807221147837,5.1000023,0,,0,130.5841,1,-0.11450195,1,50.2,0,0.3,1,0.01,1,,0,1
2016-03-14,19826.403002662228,20150.384596105287,19737.46687897198,20029.68557109709,131796.0,0.007026509102523004,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-15,20194.852657950407,20353.667164540137,20042.390731624266,20340.96200401298,164606.0,0.015540754836664394,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-16,20423.545547439644,20474.36618954834,20042.390731624266,20144.03201584169,145370.0,-0.009681449094317118,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-17,20207.557818477595,20347.314584276563,20156.73717636888,20315.5516829586,86034.0,0.008514664143803197,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-18,20480.71876981194,20842.815844836517,20423.545547439644,20645.885856665256,146084.0,0.01626016260162655,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-21,20525.18683165705,20531.539411920654,20048.743311887858,20302.84652243143,112066.0,-0.0166153846153847,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-22,20385.43006585809,20741.174560619085,20379.077485594513,20671.2961777196,115968.0,0.018147684605756664,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-23,20709.41165930114,20823.758104045755,20379.077485594513,20487.071350075523,88814.0,-0.00891210817455379,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-24,20360.01974480373,20607.770375083714,20213.91039874117,20493.423930339108,87100.0,0.0003100775193796146,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-25,20518.834251393466,20556.949732975,20245.673300059127,20391.782646121683,53428.0,-0.0049597024178547056,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-28,20398.135226385275,20487.071350075523,20105.916534260166,20137.679435578102,45590.0,-0.012461059190031598,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-29,20112.269114523748,20201.20523821399,19978.864928988372,19978.864928988372,32142.0,-0.007886435331230124,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-30,20042.390731624266,20163.08975663246,20004.275250042734,20080.506213205816,21638.0,0.005087440381558839,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-03-31,20074.153632942212,20080.506213205816,19743.819459235572,19769.229780289927,35790.0,-0.015501423600127184,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-04-01,19692.998817126856,19832.75558292582,19629.473014490963,19712.056557917625,23762.0,-0.002892030848328897,5.1000023,0,,0,130.5841,0,-0.11450195,0,50.2,0,0.3,0,0.01,0,,0,0
2016-04-05,19616.76785396378,20074.153632942212,19597.71011317303,20067.80105267863,25650.0,0.018047051240734913,5.0999985,1,,0,130.5841,0,-0.11450195,0,55.3,1,0.3,0,0.01,0,,0,1
2016-04-06,20144.03201584169,20144.03201584169,19972.512348724784,20061.448472415035,10690.0,-0.00031655587211176783,5.0999985,0,,0,130.5841,0,-0.11450195,0,55.3,0,0.3,0,0.01,0,,0,0
2016-04-07,20048.743311887858,20309.199102695016,20036.038151360674,20105.916534260166,18174.0,0.002216592780240889,5.0999985,0,,0,130.5841,0,-0.11450195,0,55.3,0,0.3,0,0.01,0,,0,0
2016-04-08,20124.974275050936,20188.500077686807,20023.332990833504,20137.679435578102,7484.0,0.0015797788309630523,5.0999985,0,,0,130.5841,0,-0.11450195,0,55.3,0,0.3,0,0.01,0,,0,0
2016-04-11,20201.20523821399,20321.9042632222,20093.21137373298,20207.557818477595,13860.0,0.0034700315457418807,5.0999985,0,,0,130.5841,0,-0.11450195,0,55.3,0,0.3,0,0.01,0,,0,0
2016-04-12,20232.968139531942,20283.788781640666,20156.73717636888,20182.147497423233,6266.0,-0.0012574662055959696,5.0999985,0,,0,135.766,1,-0.16379547,1,55.3,0,0.39999998,1,0.01,1,,0,1
2016-04-13,20277.436201377073,20518.834251393466,20201.20523821399,20220.26297900477,13808.0,0.0018885741265344258,5.0999985,0,,0,130.5841,1,0.16379547,1,55.3,0,0.39999998,0,0.01,0,,0,1
2016-04-14,20201.20523821399,20315.5516829586,20169.44233689605,20271.08362111349,5970.0,0.002513352183475037,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-15,20245.673300059127,20321.9042632222,19889.92880529813,20016.980410569915,8254.0,-0.012535255405828893,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-18,20118.621694787344,20296.493942167835,20086.858793469386,20188.500077686807,4288.0,0.008568708346555765,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-19,20296.493942167835,20296.493942167835,20156.73717636888,20220.26297900477,2526.0,0.001573316551290782,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-20,20290.141361904258,20518.834251393466,20252.02588032272,20474.36618954834,5530.0,0.01256676091737341,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-21,20556.949732975,21408.195488295965,20423.545547439644,21408.195488295965,8066.0,0.045609680421967,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-22,21154.092277752392,21154.092277752392,20442.603288230403,20493.423930339108,3378.0,-0.04272997032640935,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-25,20232.968139531942,20480.71876981194,20061.448472415035,20334.609423749374,1586.0,-0.007749535027898324,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-26,20328.25684348578,20372.724905330902,20118.621694787344,20201.20523821399,1264.0,-0.006560449859419504,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-27,20379.077485594513,20379.077485594513,20086.858793469386,20137.679435578102,1058.0,-0.0031446540880499807,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-28,20080.506213205816,20207.557818477595,19947.102027670426,19978.864928988372,1250.0,-0.007886435331230124,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-04-29,19955.569816983887,20079.702498104714,19801.645292394056,20005.22288943221,110030.0,0.0013192921888967035,5.0999985,0,,0,130.5841,0,0.16379547,0,55.3,0,0.39999998,0,0.01,0,,0,0
2016-05-03,20109.4943415737,20347.829089325685,19886.05551555621,20089.633112594365,125976.0,0.004219409282700148,2.2999992,1,,0,130.5841,0,0.16379547,0,57.6,1,0.39999998,0,0.01,0,,0,1
2016-05-04,19861.228979332056,20253.48825167386,19811.575906883732,20208.80048647036,122124.0,0.005931784478497404,2.2999992,0,,0,130.5841,0,0.16379547,0,57.6,0,0.39999998,0,0.01,0,,0,0
2016-05-05,20273.349480653185,20397.482161774016,20039.980040146034,20154.1821067772,95908.0,-0.002702702702702675,2.2999992,0,,0,130.5841,0,0.16379547,0,57.6,0,0.39999998,0,0.01,0,,0,0
2016-05-06,19861.228979332056,19861.228979332056,19374.628869338416,19399.455405562578,162408.0,-0.03744764720374494,2.2999992,0,,0,130.5841,0,0.16379547,0,57.6,0,0.39999998,0,0.01,0,,0,0
2016-05-09,19612.963617090394,19687.443225762887,19136.29412158642,19240.565573727927,120680.0,-0.008190427437931636,2.2999992,0,,0,130.5841,0,0.16379547,0,57.6,0,0.39999998,0,0.01,0,,0,0
2016-05-10,19081.675741893265,19464.00439974541,18967.47367526211,19354.76764035907,85076.0,0.005935483870966873,2.2999992,0,,0,130.5841,0,0.16379547,0,57.6,0,0.39999998,0,0.01,0,,0,0
2016-05-11,19662.616689538725,19786.74937065954,19488.830935969574,19593.102388111078,114748.0,0.012314007183171993,2.2999992,0,,0,122.6452,1,-0.20619965,1,57.6,0,0.0,1,0.01,1,,0,1
2016-05-12,19563.310544642074,19563.310544642074,19265.392109952092,19290.218646176265,116360.0,-0.01545869234668018,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-13,18972.43898250693,19156.15535056576,18758.93077097912,18892.994066589625,138260.0,-0.020592020592020588,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-16,18992.300211486265,19131.328814341592,18873.132837610276,18902.924681079276,82612.0,0.0005256241787114924,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-17,19012.1614404656,19096.571663627754,18922.785910058607,19017.126747710437,65746.0,0.00604150249540325,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-18,19220.70434474859,19553.3799301524,18878.098144855117,19036.987976689776,169256.0,0.001044386422976773,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-19,19046.918591179445,19116.432892607092,18907.889988324114,18982.36959699661,70482.0,-0.002869066249348018,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-20,19205.80842301409,19205.80842301409,18868.16753036545,18957.543060772445,89558.0,-0.0013078733978550972,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-23,18858.236915875776,18858.236915875776,18520.596023227135,18749.00015648945,114524.0,-0.011000523834468812,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-24,18595.07563189963,19051.88389842428,18580.17971016512,19022.092054955272,121476.0,0.014565677966102086,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-25,19086.641049138096,19334.90641137975,18972.43898250693,19290.218646176265,142060.0,0.014095536413469612,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-26,19364.698254848747,19464.00439974541,19066.77982015876,19310.079875155585,111338.0,0.0010296010296004798,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-27,19255.461495462416,19836.402443107894,19151.190043320934,19831.437135863045,192124.0,0.026999228593468372,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-30,19811.575906883732,19940.67389524938,19637.790153314567,19806.61059963888,121582.0,-0.0012518778167250888,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-05-31,19687.443225762887,19930.743280759707,19439.177863521236,19454.073785255743,158684.0,-0.01779894710453711,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-06-01,19414.35132729708,19464.00439974541,18912.85529556895,18982.36959699661,160426.0,-0.02424706482899419,2.2999992,0,,0,122.6452,0,-0.20619965,0,57.6,0,0.0,0,0.01,0,,0,0
2016-06-02,19116.432892607092,19260.42680270726,18992.300211486265,19076.710434648434,135004.0,0.004969918911849058,-2.2999992,1,,0,122.6452,0,-0.20619965,0,55.3,1,0.0,0,0.01,0,,0,1
2016-06-03,19200.843115769254,19285.25333893142,18952.577753527603,19086.641049138096,133290.0,0.0005205622071835503,-2.2999992,0,,0,122.6452,0,-0.20619965,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-06,18878.098144855117,19612.963617090394,18868.16753036545,19598.067695355894,193316.0,0.026795005202913558,-2.2999992,0,,0,122.6452,0,-0.20619965,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-07,19573.241159131736,19722.200376476718,19454.073785255743,19662.616689538725,147824.0,0.003293640739802539,-2.2999992,0,,0,122.6452,0,-0.20619965,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-08,19563.310544642074,19652.686075049067,19464.00439974541,19563.310544642074,105804.0,-0.005050505050504528,-2.2999992,0,,0,122.6452,0,-0.20619965,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-13,19464.00439974541,20193.90456473585,19041.953283934603,20183.97395024619,254796.0,0.03172588832487255,-2.2999992,0,,0,106.4062,1,0.13040161,1,55.3,0,0.0,1,0.01,1,,0,1
2016-06-14,19990.3269676977,20099.56372708404,19771.853448925056,19905.91674453554,171154.0,-0.013776137761377538,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-15,19900.951437290707,20030.04942565637,19126.36350709676,19151.190043320934,289784.0,-0.037914691943127465,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-16,19166.08596505542,19265.392109952092,18997.265518731103,19146.224736076096,153646.0,-0.0002592688618099359,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-17,19116.432892607092,19454.073785255743,19101.536970872603,19399.455405562578,165416.0,0.013226141078838127,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-20,19265.392109952092,19508.69216494891,19146.224736076096,19305.114567910754,169912.0,-0.004863066291271867,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-21,19305.114567910754,19379.59417658326,18823.47976516195,18937.681831793107,243010.0,-0.01903292181069982,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-22,18853.27160863094,19066.77982015876,18773.82669271361,19022.092054955272,122592.0,0.004457262716308641,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-23,19036.987976689776,19111.46758536227,18704.312391285966,18927.751217303445,258698.0,-0.004959540589924316,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-24,18897.95937383444,19235.600266483085,18868.16753036545,19032.022669444937,163224.0,0.005508919202518392,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-27,19190.912501279578,19801.645292394056,19166.08596505542,19786.74937065954,185224.0,0.039655622228019105,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-28,19841.36775035272,20104.529034328873,19652.686075049067,20069.771883615034,159798.0,0.014303638644919126,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-29,20084.66780534953,20546.441379119005,19960.535124228703,20263.41886616352,192594.0,0.009648688767936564,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-06-30,20347.829089325685,20407.412776263674,20035.014732901207,20253.48825167386,123758.0,-0.0004900759617736394,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-07-01,20357.75970381535,20789.741434115826,20174.043335756513,20571.267915343178,179554.0,0.015690120127482388,-2.2999992,0,,0,106.4062,0,0.13040161,0,55.3,0,0.0,0,0.01,0,,0,0
2016-07-04,20655.678138505336,21142.27824849897,20566.302608098336,20824.49858482965,228330.0,0.01230992034757361,-4.0,1,,0,106.4062,0,0.13040161,0,51.3,1,0.0,0,0.01,0,,0,1
2016-07-05,20730.15774717782,21038.00679635747,20054.875961880534,20903.94350074698,220512.0,0.003814973772055419,-4.0,0,,0,106.4062,0,0.13040161,0,51.3,0,0.0,0,0.01,0,,0,0
2016-07-06,20486.857692181013,21316.06400206813,20263.41886616352,21028.0761818678,423418.0,0.005938242280284722,-4.0,0,,0,106.4062,0,0.13040161,0,51.3,0,0.0,0,0.01,0,,0,0
2016-07-07,21350.821152781955,21410.40483971994,20486.857692181013,20730.15774717782,249028.0,-0.01416765053128699,-4.0,0,,0,106.4062,0,0.13040161,0,51.3,0,0.0,0,0.01,0,,0,0
2016-07-08,20606.025066057005,20898.97819350215,20283.28009514286,20546.441379119005,217414.0,-0.008862275449101342,-4.0,0,,0,106.4062,0,0.13040161,0,51.3,0,0.0,0,0.01,0,,0,0
2016-07-11,20730.15774717782,21301.16808033363,20730.15774717782,21152.208862988628,217670.0,0.029482841952633843,-4.0,0,,0,93.5282,1,0.05870056,1,51.3,0,0.5,1,0.01,1,,0,1
2016-07-12,21102.555790540304,21400.474225230275,20620.920987791487,20735.123054422664,292164.0,-0.01971830985915446,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-13,20864.221042788322,21092.625176050635,20635.816909526002,20720.227132688153,227904.0,-0.0007183908045982346,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-14,20655.678138505336,20789.741434115826,20417.34339075334,20615.95568054668,153116.0,-0.005032350826742471,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-15,20407.412776263674,20804.63735585032,20357.75970381535,20476.927077691336,165842.0,-0.0067437379576116285,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-18,20432.23931248785,20735.123054422664,20318.03724585668,20357.75970381535,154458.0,-0.005819592628515724,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-19,20491.822999425844,20596.09445156734,19861.228979332056,19895.98613004589,196988.0,-0.022682926829267758,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-20,19886.05551555621,19965.500431473552,19702.339147497394,19732.13099096639,145264.0,-0.008235587721487914,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
2016-07-21,19786.74937065954,20010.188196677034,19612.963617090394,19930.743280759707,131600.0,0.010065425264217165,-4.0,0,,0,93.5282,0,0.05870056,0,51.3,0,0.5,0,0.01,0,,0,0
