symbol,factor,representation,horizon,n_obs,pearson_corr,pearson_t,pearson_p,spearman_corr,spearman_t,spearman_p,spearman_first_half,spearman_second_half,temporal_consistent,horizon_consistent_5d_20d,horizon_sign_consistency_pct,horizon_consistent_sweep,mean_nw_t_stat,smoothness_index,abs_spearman_t
C,居民鲜果消费价格指数CPI_(上年=100)_当月,level,H1,124,-0.3839518391270094,-4.592919633867515,1.0718459914667409e-05,-0.2642061683591551,-2.512223246964589,0.011997316565778293,-0.5653810804975554,0.06153110037118,False,True,1.0,True,1.8930995889209348,0.023249219427083665,2.512223246964589
C,制造业采购经理指数PMI_新订单,diff,H1,123,0.23507903767600874,2.6604244633024665,0.008862372590986423,0.18659222904364836,2.2505159843851037,0.02441620998802696,0.38198062554427636,0.03746064040295042,True,True,1.0,True,1.3094930016646629,0.026975607547382603,2.2505159843851037
CF,PPI_皮革、毛皮、羽毛及其制品和制鞋业(全国:当期同比增长率:月),level,H1,41,-0.44786476502741845,-3.128185285477962,0.003321453626631484,-0.42934369417307316,-2.679480892678806,0.00737364114398531,0.18806839640047301,-0.1866061395714449,False,True,1.0,True,2.152168776224803,0.03775083228452486,2.679480892678806
CF,PPI_纺织服装、服饰业(全国:当期同比增长率:月),level,H1,122,-0.1715937016622216,-1.9080148735728377,0.05877864282454977,-0.23089336745579372,-1.91359465311116,0.05567196878717651,-0.42060450906030394,-0.18060731530606583,True,True,1.0,True,1.7604449141041743,0.02964519376343528,1.91359465311116
CF,PPI_纺织业(全国:当期同比增长率:月),level,H1,122,-0.14583543253633147,-1.6148112902379088,0.10897794480017155,-0.22034935019559146,-1.7007765640952763,0.08898495163395848,-0.4445679363896486,-0.0035176811243040266,True,True,1.0,True,2.06107676001889,0.03674849475486527,1.7007765640952763
CU,PPI_全部工业品(全国:当期同比增长率:月),level,H1,117,-0.15363092715593427,-1.6673018567164424,0.0981754825783738,-0.18002458661419538,-2.1774634144845653,0.029446008661997425,-0.1261674427498284,-0.24284532518005814,True,True,1.0,True,2.5010682244250013,0.031471786169034635,2.1774634144845653
CU,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,H1,117,-0.19486033694181515,-2.1304835538813474,0.035262384546333285,-0.19269863518160912,-2.157470138660685,0.03096905139213657,-0.08441388670312391,-0.22899224129038948,True,True,1.0,True,1.9651961184657099,0.030781769834350936,2.157470138660685
CU,PPIRM_有色金属材料类(全国:当期同比增长率:月),level,H1,117,-0.17896708950435075,-1.9507021900602866,0.05352532592115833,-0.18141116313536848,-2.055428137732637,0.03983767005987371,-0.06432559660941403,-0.2004851397365788,True,True,1.0,True,1.888479160862422,0.03189984271557601,2.055428137732637
I,PPI_黑色金属矿采选业(全国:当期同比增长率:月),level,H1,121,-0.003915290525213849,-0.0427111045559098,0.9660034101065539,-0.31802408589382547,-3.299397671996487,0.0009689254513518542,0.1398502300560378,-0.46419080645209204,False,True,0.9523809523809523,True,0.9226491621692675,0.0399838666960536,3.299397671996487
I,GDP增长贡献率_第二产业_累计同比_季,zscore,H1,23,-0.17273955750076875,-0.8036732882268137,0.43058940344782565,-0.424901185770751,-2.7253161654563844,0.00642399391421189,-0.08181818181818183,-0.46153846153846156,True,True,1.0,True,2.2490828280759296,0.04410871259303695,2.7253161654563844
I,PMI_生产经营活动预期_全国_当期值_月,level,H1,94,-0.23726793748775174,-2.342691424855928,0.021301133453237343,-0.2493793848498875,-2.211905450360859,0.026973198587054048,0.04774031079170118,-0.3026568942515093,False,True,0.8571428571428571,False,0.7528433776418337,0.038745310977785725,2.211905450360859
J,制造业采购经理指数PMI_原材料库存,zscore,H1,107,0.1434014163476803,1.4847729656183115,0.14059998762264028,0.24697780128921024,2.1247277228505057,0.03360933881234396,0.3666344138042251,0.10158185629883741,True,False,0.9047619047619048,True,1.0765717583623418,0.045553018490697914,2.1247277228505057
J,PPIRM_黑色金属材料类(全国:当期同比增长率:月),level,H1,124,0.3123865722231997,3.632195444451533,0.00041214573365763594,0.23618907391628646,2.0734395242729975,0.03813139381827213,0.3411746980285968,0.06241027649649383,True,True,0.9523809523809523,True,0.9086868185267887,0.037185908451049764,2.0734395242729975
J,制造业采购经理指数PMI_原材料库存,level,H1,120,0.025214391892163093,0.27398551346760674,0.7845747913796262,0.21440023204422057,2.053999918842762,0.039975699564996914,0.28744800167307916,0.06814603809600375,True,False,0.9047619047619048,True,1.3667077187067502,0.03505882365457627,2.053999918842762
JD,对CPI同比拉动_食品_粮食(全国:当期同比增长率:月),diff,H1,98,-0.39234416471919115,-4.179272395628032,6.452593788368214e-05,-0.3067265059887245,-2.986832876198569,0.0028188377269584564,-0.11706745238908227,-0.4555639044953401,True,True,1.0,True,1.3141931225751349,0.029624541785596318,2.986832876198569
JD,居民粮食消费价格指数CPI_(上年=100)_当月,diff,H1,123,-0.0069309299126990055,-0.0762420603117023,0.9393524391037977,-0.23870787939490262,-2.4795358121119824,0.013155351874378107,-0.2823523193963765,-0.22750080114842136,True,True,0.9523809523809523,True,1.0695658515519237,0.027373623009054316,2.4795358121119824
JD,PPIRM_农副产品类(全国:当期同比增长率:月),level,H1,117,-0.166902445116471,-1.8152916687114977,0.07208503766455088,-0.21832971525853445,-2.458545719851477,0.013950101281025695,-0.4405027577553873,-0.11167290232961485,True,False,0.9047619047619048,True,0.696743096864776,0.03003114013875236,2.458545719851477
M,居民粮食消费价格指数CPI_(上年=100)_当月,level,H1,130,0.4181210534841978,5.207557170969089,7.422760715619095e-07,0.27231889607797777,3.2283283935302842,0.001245159419683839,0.4347046934532635,0.05832033815194434,True,True,1.0,True,0.7748482762718031,0.014405479578929915,3.2283283935302842
M,居民粮食消费价格指数CPI_(上年=100)_当月,zscore,H1,116,0.4388189173918524,5.214145986245712,8.336228012512176e-07,0.25096778906036,2.4205595889874694,0.015496639208929075,0.3261916114632868,0.07671839673608423,True,True,1.0,True,1.4666708013010097,0.032661454353875595,2.4205595889874694
M,制造业采购经理指数PMI_生产,zscore,H1,108,0.1255572120396896,1.3030020792710053,0.1953974870352774,0.2404428068895301,2.405608345203871,0.016145563609424762,0.39706498951781966,-0.011625690870973888,False,True,1.0,True,0.6745409717029222,0.03693966731294644,2.405608345203871
MA,制造业采购经理指数PMI_原材料库存,zscore,H1,109,0.21950922511823298,2.327385013223578,0.021826785071297088,0.2772508444606004,2.6474415902851893,0.008110336909432858,0.5261773619663834,-0.06215840835081083,False,True,1.0,True,1.1192302610955793,0.02141572905259364,2.6474415902851893
MA,制造业采购经理指数PMI_生产,level,H1,122,0.19338987470862543,2.1592421331957903,0.032821304142484825,0.24036945267535315,2.3686834139579727,0.017851526635718207,0.4767172090304762,0.03286306040340233,True,True,1.0,True,1.7949027693740196,0.026682842071021784,2.3686834139579727
MA,PPIRM_燃料及动力类(全国:当期同比增长率:月),diff,H1,116,-0.15232721387501275,-1.6456137020366421,0.10259776545843269,-0.21343280162033967,-2.3463933498191665,0.018956090336471387,-0.06946730519278073,-0.3522264096651431,True,False,0.9523809523809523,True,0.755262439127239,0.030004665203562698,2.3463933498191665
NI,制造业采购经理指数PMI_新订单,diff,H1,119,0.11891637726370412,1.2954695857477445,0.1977084368500731,0.25923922476593425,2.92767660296918,0.0034150505345822424,0.3980820137063531,0.06304466248361774,True,True,1.0,True,2.506714284217562,0.030171840070275478,2.92767660296918
NI,制造业采购经理指数PMI_生产,diff,H1,119,0.11372416515877105,1.2381475789949021,0.21814000395870725,0.23623191735655594,2.6739128718247054,0.007497192691582333,0.46363726601887967,-0.0038085182128231184,False,True,1.0,True,1.7190460529198388,0.0298218070737216,2.6739128718247054
NI,制造业采购经理指数PMI_生产,level,H1,119,0.14449564185156924,1.5795358763889094,0.11691300911876493,0.22093871718303676,2.5260795760949657,0.011534335165032772,0.21814145691749473,0.0185818919706021,True,True,1.0,True,1.0976436103973328,0.02071370161860714,2.5260795760949657
P,PMI_生产经营活动预期_全国_当期值_月,zscore,H1,86,-0.02097412402251433,-0.19227331843996817,0.8479921882761626,-0.3241001934053493,-2.993028904607486,0.0027622358713306205,-0.2656297191180912,-0.31485955904560553,True,True,1.0,True,1.9792358922737698,0.04656205876913523,2.993028904607486
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,H1,107,0.02356303226979804,0.2415162877870711,0.8096260215879881,0.31057698666061,2.8149112299285743,0.004879070915712491,0.3889695210449927,0.16577407615124612,True,True,1.0,True,2.0434614237352826,0.03473188226092993,2.8149112299285743
P,PPI_全部工业品(全国:当期同比增长率:月),zscore,H1,107,0.06919490859125073,0.7107403525735617,0.4788209170541075,0.2510923019651639,2.524019216739015,0.011602158618892577,0.3170456378003548,0.21829616923956544,True,True,1.0,True,1.8165246695459791,0.02528032961248383,2.524019216739015
RB,GDP增长贡献率_第二产业_累计同比_季,zscore,H1,24,0.1366272482582908,0.6469049306557909,0.5243862226176543,0.468695652173913,3.426178647512907,0.0006121376247085752,0.4895104895104896,0.44055944055944063,True,True,1.0,True,1.972639597988812,0.05799677352788663,3.426178647512907
RB,制造业采购经理指数PMI_生产,level,H1,116,0.011959741959074685,0.1277042342126374,0.8986080366213065,0.31869363237143666,3.2799303587613564,0.0010383271373017866,0.20084033731842935,0.2055727420392042,True,True,1.0,True,1.5828875480916653,0.025600426296096098,3.2799303587613564
RB,非制造业PMI_建筑业_新订单_全国_当期值_月,level,H1,90,0.2122311332868246,2.03731557743254,0.04462244229380631,0.3149059865529727,3.230341046524895,0.0012364263415503007,0.16573312267006435,0.14532394613168725,True,True,1.0,True,3.1601852783403253,0.033712349612056165,3.230341046524895
RU,制造业采购经理指数PMI_新订单,level,H1,116,-0.10106139895328191,-1.084593376250496,0.2803901777513781,-0.3256346248085079,-3.4481429781114525,0.0005644551528916075,-0.3531296530827002,-0.30203897100471505,True,True,1.0,True,1.6403137145970994,0.018703609590334867,3.4481429781114525
RU,制造业采购经理指数PMI_进口,level,H1,116,-0.15112091246421439,-1.632276031988489,0.10538064033181062,-0.318081415517364,-3.2093292390670976,0.0013304504856170851,-0.4093923994660991,-0.13692984855882523,True,True,1.0,True,1.2200712053201301,0.02213000725800455,3.2093292390670976
RU,PPI_交通运输设备制造业(全国:当期同比增长率:月),level,H1,123,-0.2529787623083881,-2.8763280678465257,0.004756229421459321,-0.26209422813186056,-2.9569471631228677,0.0031070135426554124,-0.3818052000224264,-0.17013474508419893,True,True,1.0,True,2.4349924109996035,0.02260768341975229,2.9569471631228677
SA,PPI_电气机械及器材制造业(全国:当期同比增长率:月),diff,H1,20,0.2267947444933915,0.9879520959888672,0.3362713249701326,0.5658391368559604,3.393622019385552,0.0006897482265690869,0.3404271044608361,0.32121212121212117,True,True,1.0,True,3.275686905981144,0.06309443613857968,3.393622019385552
SA,非制造业PMI_建筑业_业务活动预期_全国_当期值_月,level,H1,72,0.23355360708871847,2.0096280920049514,0.04832680570871773,0.23936833542983546,2.252606305263653,0.02428398321085279,0.2758931588022667,0.29857089905810547,True,False,0.7142857142857143,False,0.5583831224245808,0.029366391538666176,2.252606305263653
SA,非制造业PMI_建筑业_全国_当期值_月,level,H1,73,0.14625991546790648,1.2458050968578578,0.21693133888478533,0.20232070731385815,1.8750956288706506,0.060779568802179496,0.33640424734329116,0.1629700203562125,True,False,0.9523809523809523,True,0.6631786859898638,0.03251240254222131,1.8750956288706506
SC,CPI-PPI_差值_当月,level,H1,71,-0.24970250572410685,-2.14203901841358,0.035722187614351364,-0.26383194733395776,-2.1462324511349737,0.031854437755705955,-0.4096925565057765,0.05812610558480786,False,True,1.0,True,1.595097479172959,0.03938853829237878,2.1462324511349737
SC,PPI_煤炭开采和洗选业(全国:当期同比增长率:月),zscore,H1,79,0.19660859018923546,1.7595766964785942,0.08245156766141053,0.16974196689386564,1.544476450275821,0.12247295202712172,0.22995951417004049,-0.018949343339587248,False,False,0.7619047619047619,False,1.1192304386054195,0.04460501126870327,1.544476450275821
SC,国内生产总值GDP_累计同比,level,H1,33,0.2281508482879706,1.3047006024362562,0.20159786158382761,0.23705576541626874,1.3958813197412827,0.16275023679192646,0.29329474768401254,0.16769739180795096,True,True,0.9523809523809523,True,1.2003692754163835,0.04933793350477572,1.3958813197412827
SN,PPI_电气机械及器材制造业(全国:当期同比增长率:月),zscore,H1,33,0.30282433378563284,1.769121157442252,0.08671234007423657,0.4338235294117647,2.8395581649941346,0.004517605828218141,-0.2735294117647059,0.41666666666666674,False,True,1.0,True,2.923786895268111,0.05493174981820773,2.8395581649941346
SN,PPI_通信设备、计算机及其他电子设备制造业工业品出厂价格指数PPI_(上年=100)_当月,level,H1,82,0.0355096487980481,0.31780838536416595,0.7514583590916316,0.21459549920584867,2.2043996966275037,0.027496246996790985,0.08922426567360658,0.26575962726564883,True,True,1.0,True,1.2187457772137915,0.0512851689164527,2.2043996966275037
SN,PPI_电气机械及器材制造业(全国:当期同比增长率:月),diff,H1,41,0.17380565021029906,1.1021913188961658,0.2771340365747757,0.25016348775589287,1.7400337727706061,0.08185308789875068,-0.4063206567848652,0.3311652372025653,False,True,1.0,True,2.474390325832307,0.04970327061436157,1.7400337727706061
SR,居民粮食消费价格指数CPI_(上年=100)_当月,diff,H1,127,-0.08551360563762936,-0.9595861373191067,0.3391159752043571,-0.24153064484958353,-2.8168589923606198,0.004849581194030783,-0.1674907591579967,-0.33509473944788315,True,True,1.0,True,1.7755725520467076,0.02542559756195386,2.8168589923606198
SR,制造业采购经理指数PMI_购进价格,diff,H1,121,0.1703418122317042,1.8857702572161124,0.06176391653863273,0.23234600254632573,2.5666699819133294,0.010268028494306858,0.2788028682125014,0.18351292431187552,True,True,1.0,True,2.263750970081162,0.02877109725601939,2.5666699819133294
SR,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,H1,108,0.18297084326915547,1.9161478859365648,0.0580398840239051,0.19603303895510016,1.7561339346422586,0.07906554201525817,0.12818753573470554,0.2858395273489613,True,False,0.42857142857142855,False,0.5236084157778423,0.028993101720465722,1.7561339346422586
TA,制造业采购经理指数PMI_原材料库存,zscore,H1,108,0.3773018655235805,4.194580513812095,5.691947685302327e-05,0.32775062638734076,3.2996791402365946,0.0009679542763021409,0.4204688393367638,0.15822374690299215,True,True,1.0,True,0.6056017460666074,0.02454081667925228,3.2996791402365946
TA,制造业采购经理指数PMI_原材料库存,level,H1,121,0.3456876224495279,4.018765020637657,0.00010295416797758364,0.29828047915097705,2.9825420050137144,0.0028586541799999754,0.45284853210796844,0.1096420714418043,True,True,1.0,True,0.817645767925551,0.026483914601339278,2.9825420050137144
TA,PMI_生产经营活动预期_全国_当期值_月,level,H1,97,0.3245102054728633,3.343898693452123,0.0011833879188627603,0.2631632759612108,2.524176365142367,0.011596973128444876,0.3298748884379105,0.16597730095495491,True,True,0.6190476190476191,False,0.32315610224479074,0.033160329345209134,2.524176365142367
TF,国内生产总值GDP环比增速_当季,zscore,H1,45,-0.392843832550821,-2.8012556720844533,0.007599168215732157,-0.4728590250329381,-3.608847030380531,0.00030756088903372003,-0.5787690570299266,-0.14031620553359686,True,True,1.0,True,2.676347374789289,0.04560156016549959,3.608847030380531
TF,国内生产总值GDP环比增速_当季,level,H1,50,-0.2571520095457223,-1.8435998657169936,0.07141966469586492,-0.4405077152839516,-3.486210015759265,0.0004899162207163688,-0.5017530273806433,-0.30567532922995133,True,True,1.0,True,2.705159665904444,0.05098352188989283,3.486210015759265
TF,居民消费价格指数CPI_当月同比(上年同月=100),zscore,H1,110,0.35795711939054875,3.983986304316508,0.00012332134959861698,0.32983039844528966,3.341422352759654,0.0008335032629964712,0.4854705172239474,0.1326142246648756,True,True,1.0,True,1.9343716392117225,0.03615613459753058,3.341422352759654
V,非制造业PMI_建筑业_全国_当期值_月,level,H1,96,0.33574889116674755,3.4558108089001194,0.0008252220513494112,0.4176435570024928,4.3931667249952815,1.1171138861731933e-05,0.2032269346555002,0.2790899913814075,True,True,1.0,True,2.1362687668625004,0.024760791831430692,4.3931667249952815
V,非制造业PMI_建筑业_全国_当期值_月,zscore,H1,86,0.364682566629862,3.589578353378813,0.0005561696873573794,0.4155762064248314,4.018078305789589,5.867470011122755e-05,0.34204167925098156,0.4331017819389912,True,True,1.0,True,1.8777604851833762,0.026272993678104536,4.018078305789589
V,非制造业PMI_建筑业_业务活动预期_全国_当期值_月,level,H1,95,0.35119941123543674,3.617261550806032,0.00048373516320486277,0.43569354207478866,4.0126072878183665,6.005177086243485e-05,0.22537821932325952,0.22460503569290124,True,True,1.0,True,2.496123016740536,0.022282157348876584,4.0126072878183665
Y,居民食品消费价格指数CPI_(上年=100)_当月,zscore,H1,112,-0.23819816262104143,-2.5722825066631603,0.011435991335119489,-0.31609833600984044,-2.9654083492824053,0.003022813989057349,-0.28503075871496925,-0.3564593301435407,True,True,1.0,True,1.622897686992898,0.025584187820657564,2.9654083492824053
Y,PPI_食品制造业(全国:当期同比增长率:月),level,H1,122,-0.12256869947100525,-1.352873454262986,0.17863952951894285,-0.23132031769574604,-2.5042313744843825,0.012271775314459443,-0.3737273779528974,-0.13010616346246012,True,True,1.0,True,0.9416027485987719,0.025090131813938876,2.5042313744843825
Y,PPI_全部工业品(全国:当期同比增长率:月),level,H1,122,-0.18129548540329474,-2.0194576396108967,0.045667622314296274,-0.25485650409083327,-2.487276658419905,0.012872525105388055,-0.4393186252078514,-0.08404453709222534,True,True,1.0,True,1.5930445399042366,0.029841958739054663,2.487276658419905
