symbol,factor,representation,horizon,n_obs,pearson_corr,pearson_t,pearson_p,spearman_corr,spearman_t,spearman_p
Y,制造业采购经理指数PMI_原材料库存,level,H1,2452,-0.23907245785489628,-12.18688140610413,3.272789500333155e-33,0.058079117480842726,2.87963051135346,0.004015966387800816
Y,制造业采购经理指数PMI_原材料库存,level,H2,2386,-0.2327813902799034,-11.686885362405762,1.0068588293817113e-30,0.04619322788563949,2.2578510248485983,0.02404504126154127
Y,制造业采购经理指数PMI_原材料库存,level,H3,2311,-0.2341458329396092,-11.57289783265436,3.773675938148767e-30,0.015669200141496437,0.7530297177271109,0.4515088242952065
Y,制造业采购经理指数PMI_原材料库存,diff,5d,2504,0.01893620193004608,0.9473586082458496,0.3435486853122711,0.08414325733364007,4.223824479782901,2.4878087642847554e-05
Y,制造业采购经理指数PMI_原材料库存,diff,20d,2489,0.03677967190742493,1.8354378938674927,0.06656040251255035,0.12403904538240197,6.2339488567913355,5.326301747398266e-10
Y,制造业采购经理指数PMI_原材料库存,diff,H1,2452,0.014030056837031592,0.694520742054789,0.4874215506700579,0.0011438326011111164,0.05661686225258769,0.9548550186525635
Y,制造业采购经理指数PMI_原材料库存,diff,H2,2386,0.01311796535593518,0.6405558108482472,0.5218728797840293,-0.017839240585512214,-0.8711613589723314,0.3837537713916073
Y,制造业采购经理指数PMI_原材料库存,diff,H3,2311,0.010855274164435377,0.521648968024594,0.6019647935760204,-0.025742323364153608,-1.2373815949244316,0.21607126673712126
Y,制造业采购经理指数PMI_原材料库存,zscore,5d,2253,0.09877478779079683,4.709370332644532,2.636093440285952e-06,0.05461492694539908,2.5950622323081176,0.009518799978183173
Y,制造业采购经理指数PMI_原材料库存,zscore,20d,2238,0.08002095561688637,3.7960731661908933,0.00015091747637556628,0.03509380457583114,1.6604811542088034,0.09695790414878333
Y,制造业采购经理指数PMI_原材料库存,zscore,H1,2201,-0.12549937518855242,-5.932004709492089,3.4669342818064717e-09,0.05948368208968929,2.7943458385031823,0.005245581208642462
Y,制造业采购经理指数PMI_原材料库存,zscore,H2,2135,-0.11509025102780339,-5.350932416136638,9.688027125736063e-08,0.05177390627838293,2.394358705254838,0.01673531302631118
Y,制造业采购经理指数PMI_原材料库存,zscore,H3,2060,-0.11040534379431982,-5.039366276697871,5.07875234939277e-07,0.02221369972205954,1.0079773180688438,0.3135838466237478
Y,PPI_全部工业品(全国:当期同比增长率:月),level,5d,2520,-0.06566543877124786,-3.3021976947784424,0.0009727015276439488,-0.06716463204185198,-3.3779272276592955,0.0007414496079329199
Y,PPI_全部工业品(全国:当期同比增长率:月),level,20d,2505,-0.11581335961818695,-5.8333940505981445,6.131417595867106e-09,-0.1461949381114986,-7.393569418944435,1.93896122147394e-13
Y,PPI_全部工业品(全国:当期同比增长率:月),level,H1,2468,-0.024011581277616524,-1.1927310662106627,0.23308946405811082,0.11492971869892846,5.745346880935949,1.0302092157222531e-08
Y,PPI_全部工业品(全国:当期同比增长率:月),level,H2,2402,-0.026974063849830535,-1.3219348619204299,0.18631582312092582,0.1414985207056086,7.002438769832365,3.2529654997384492e-12
Y,PPI_全部工业品(全国:当期同比增长率:月),level,H3,2327,-0.05003075169676661,-2.415420367948704,0.015793727584873272,0.08188438525935088,3.961625864063863,7.668215782713215e-05
Y,PPI_全部工业品(全国:当期同比增长率:月),diff,5d,2496,-0.04310094192624092,-2.154461622238159,0.03129943832755089,-0.04335618128761052,-2.1672440365999237,0.030310607284679308
Y,PPI_全部工业品(全国:当期同比增长率:月),diff,20d,2481,-0.09090592712163925,-4.544984817504883,5.757600774813909e-06,-0.09324439515621495,-4.662912279990439,3.283049963334436e-06
Y,PPI_全部工业品(全国:当期同比增长率:月),diff,H1,2444,-0.18208674833891927,-9.151090989791907,1.1564027524304886e-19,-0.0779815928575297,-3.8653556862025518,0.0001138203027500663
Y,PPI_全部工业品(全国:当期同比增长率:月),diff,H2,2378,-0.1387939448181855,-6.831524429077829,1.0636439754325203e-11,0.0417237318975822,2.0355637995013858,0.04190492187990369
Y,PPI_全部工业品(全国:当期同比增长率:月),diff,H3,2303,-0.11523844497091859,-5.564917251253169,2.927359528894956e-08,0.035803351766639235,1.7185435020971893,0.08583204151232328
Y,PPI_全部工业品(全国:当期同比增长率:月),zscore,5d,2269,-0.03454001539160725,-1.6455364278904427,0.09999786266829337,-0.002004388512811129,-0.0954351889293582,0.923977601659795
Y,PPI_全部工业品(全国:当期同比增长率:月),zscore,20d,2254,-0.05051626354215524,-2.400326158936052,0.016461171995110355,-0.011542562308814343,-0.5477915810379438,0.5838893080578572
Y,PPI_全部工业品(全国:当期同比增长率:月),zscore,H1,2217,-0.3923260525478416,-20.073737023588865,1.7490298193074977e-82,-0.22927123717317213,-11.085666173711557,7.829388707311954e-28
Y,PPI_全部工业品(全国:当期同比增长率:月),zscore,H2,2151,-0.34943011813125385,-17.288462266968722,8.354650555560563e-63,-0.11417279533802903,-5.327580982550738,1.0992785476745418e-07
Y,PPI_全部工业品(全国:当期同比增长率:月),zscore,H3,2076,-0.33537651629934156,-16.212400238711286,9.514168325236122e-56,-0.14186842147756032,-6.526872653974097,8.417525815940148e-11
Y,社会融资规模_当月值,level,5d,592,0.1906941533088684,4.718532562255859,2.9693492251681164e-06,0.19143087177473164,4.7374537218538375,2.7144281968876812e-06
Y,社会融资规模_当月值,level,20d,577,0.12226266413927078,2.953916549682617,0.0032660041470080614,0.14117565633362342,3.4195213167519385,0.0006717691693307329
Y,社会融资规模_当月值,level,H1,549,0.08481108317280735,1.9907367793202861,0.047006939275590846,0.0338880461487566,0.7930301667620441,0.4281040795652463
Y,社会融资规模_当月值,level,H2,474,-0.010107856070314294,-0.21961006238676004,0.8262697951464242,-0.04094544448514047,-0.8903093791159497,0.3737533534887431
Y,社会融资规模_当月值,level,H3,399,0.025743935057675256,0.5131143336368107,0.6081567508155741,0.018651454695888466,0.37169225924621,0.7103202883342968
Y,社会融资规模_当月值,diff,5d,571,0.19971632957458496,4.861927032470703,1.5060576288306038e-06,0.2359640764469552,5.792182138956642,1.1503229523276622e-08
Y,社会融资规模_当月值,diff,20d,556,0.20868566632270813,5.022457599639893,6.89061550929182e-07,0.23013179006557996,5.566054873965966,4.0640811819104116e-08
Y,社会融资规模_当月值,diff,H1,528,0.10595600715674905,2.4438248993943072,0.014859986782258687,0.11491122559781682,2.653027601727258,0.008218448556164172
Y,社会融资规模_当月值,diff,H2,453,0.02636780699681745,0.5601615674264485,0.5756473671488043,-0.021822339431888105,-0.46354618469572106,0.6431965451718632
Y,社会融资规模_当月值,diff,H3,378,0.019372922677989773,0.37572542157720723,0.7073329196706304,0.12455115215748376,2.4340902492214322,0.015394069519750088
Y,社会融资规模_当月值,zscore,5d,341,0.19366833940463016,3.634626461132352,0.00032153759252811777,0.19157793289768302,3.593892035584237,0.00037407041397160087
Y,社会融资规模_当月值,zscore,20d,326,0.002742169212344621,0.049359231400724596,0.9606634304064727,0.07076302073005979,1.2769354519939908,0.20253941153344318
Y,社会融资规模_当月值,zscore,H1,301,-0.05695735685151725,-0.9864862194170939,0.32469217043734155,-0.059103367143322545,-1.023782463350605,0.30676560867097796
Y,社会融资规模_当月值,zscore,H2,223,-0.14321566534199842,-2.151229871067598,0.032542831954169474,-0.08607451246499612,-1.2843562481033355,0.20036204317284076
Y,社会融资规模_当月值,zscore,H3,148,-0.291327343313716,-3.6797360248659814,0.0003277173416780367,-0.37016820535444606,-4.8147784524608035,3.6446292324380744e-06
Y,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,5d,2519,,,,,,
Y,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,20d,2504,,,,,,
Y,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H1,2467,,,,,,
Y,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H2,2401,,,,,,
Y,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H3,2326,,,,,,
P,居民油脂消费价格指数CPI_(上年=100)_当月,level,5d,2513,0.0013217225205153227,0.06623141467571259,0.9472008347511292,-0.001128333757266987,-0.05654070433984779,0.9549155684666728
P,居民油脂消费价格指数CPI_(上年=100)_当月,level,20d,2498,,,,,,
P,居民油脂消费价格指数CPI_(上年=100)_当月,level,H1,2460,,,,,,
P,居民油脂消费价格指数CPI_(上年=100)_当月,level,H2,2401,,,,,,
P,居民油脂消费价格指数CPI_(上年=100)_当月,level,H3,2324,,,,,,
P,居民食品消费价格指数CPI_(上年=100)_当月,level,5d,2520,-0.01454776432365179,-0.7300793528556824,0.46541139483451843,-0.09179524171007347,-4.625786108117987,3.920637876261392e-06
P,居民食品消费价格指数CPI_(上年=100)_当月,level,20d,2505,-0.009751496836543083,-0.4878905117511749,0.6256721615791321,-0.17256026271015945,-8.76466749885037,3.388355784094065e-18
P,居民食品消费价格指数CPI_(上年=100)_当月,level,H1,2467,-0.022019186936021017,-1.093490586024902,0.2742853068657891,-0.35727220379246255,-18.991561402273717,3.607401956317703e-75
P,居民食品消费价格指数CPI_(上年=100)_当月,level,H2,2408,-0.015502600705718666,-0.7605093645812414,0.4470246933181176,-0.43994875340206485,-24.03048304232509,1.501711616254587e-114
P,居民食品消费价格指数CPI_(上年=100)_当月,level,H3,2331,-0.013837696491957091,-0.6678672210704413,0.5042845272878554,-0.3999863552882539,-21.061410651194507,2.786706491623924e-90
P,居民食品消费价格指数CPI_(上年=100)_当月,diff,5d,2167,0.06203680858016014,2.892116069793701,0.0038647842593491077,0.008557773907385852,0.39820404034114437,0.6905190513551084
P,居民食品消费价格指数CPI_(上年=100)_当月,diff,20d,2152,0.011162403039634228,0.517611563205719,0.6047826409339905,0.07904801354439034,3.676811043042876,0.00024195887118884252
P,居民食品消费价格指数CPI_(上年=100)_当月,diff,H1,2114,0.06989491000122054,3.220000474723142,0.0013013654986221332,0.1886174063163908,8.826628318564374,2.2147599103551535e-18
P,居民食品消费价格指数CPI_(上年=100)_当月,diff,H2,2055,0.060146812302466546,2.730197563050992,0.00638371125708004,0.09699282698303628,4.415568213432571,1.0597816052551463e-05
P,居民食品消费价格指数CPI_(上年=100)_当月,diff,H3,1978,0.05995764202400429,2.670054021178767,0.007646042202986111,0.13186758978171542,5.9134474428508765,3.937702550680964e-09
P,居民食品消费价格指数CPI_(上年=100)_当月,zscore,5d,2167,0.031805699813969704,1.4806543399719734,0.13884421371569378,0.01849846547640207,0.8608727734952766,0.38940344467829885
P,居民食品消费价格指数CPI_(上年=100)_当月,zscore,20d,2152,-0.012090302622843455,-0.5606452478708387,0.5750978167872434,0.026206776109480235,1.2155757156081852,0.22428004705281637
P,居民食品消费价格指数CPI_(上年=100)_当月,zscore,H1,2114,0.014310974008119157,0.6577496521022635,0.5107706916980005,-0.1011750606060542,-4.673633898184244,3.145760550399017e-06
P,居民食品消费价格指数CPI_(上年=100)_当月,zscore,H2,2055,0.012789795794518383,0.5795536011840724,0.562279279168653,-0.22929084379705422,-10.673543011485458,6.385425565608092e-26
P,居民食品消费价格指数CPI_(上年=100)_当月,zscore,H3,1978,0.01426573152176505,0.6342079955269094,0.5260185012612498,-0.21084230237271248,-9.58794488745365,2.5929957650311977e-21
P,PPI_农副食品加工业(全国:当期同比增长率:月),level,5d,2520,0.00250849942676723,0.12587608397006989,0.8998392224311829,-0.00815388923494542,-0.40917313176759285,0.6824474105301916
P,PPI_农副食品加工业(全国:当期同比增长率:月),level,20d,2505,0.008126107975840569,0.40656253695487976,0.6843628883361816,-0.020860825764574906,-1.0438940878931378,0.2966352005432343
P,PPI_农副食品加工业(全国:当期同比增长率:月),level,H1,2467,-0.01126655893252318,-0.5594062573419651,0.5759353138946464,-0.13085781944766864,-6.55328000467621,6.830048136099516e-11
P,PPI_农副食品加工业(全国:当期同比增长率:月),level,H2,2408,-0.007096037473176428,-0.3480764542118051,0.7278132171007329,-0.10858547401997307,-5.357906096449857,9.219479642593021e-08
P,PPI_农副食品加工业(全国:当期同比增长率:月),level,H3,2331,-0.004802479118172475,-0.23176894171708545,0.8167378422649545,-0.0933480053395878,-4.524704979026124,6.351897151090811e-06
P,PPI_农副食品加工业(全国:当期同比增长率:月),diff,5d,2496,0.036151986569166183,1.8066099882125854,0.07094346731901169,-0.048581763102888594,-2.4290396864812025,0.015209088436621653
P,PPI_农副食品加工业(全国:当期同比增长率:月),diff,20d,2481,0.017300110310316086,0.8614937663078308,0.3890489637851715,-0.03747275501775745,-1.8670632095412567,0.06201070934693458
P,PPI_农副食品加工业(全国:当期同比增长率:月),diff,H1,2443,-0.0008910681656234729,-0.04402455658269121,0.9648884303686168,-0.07912729428589926,-3.9216972728298,9.035167587878327e-05
P,PPI_农副食品加工业(全国:当期同比增长率:月),diff,H2,2384,0.0006943920263642496,0.03389032303954748,0.9729674493425684,-0.04251796290702083,-2.0769987557505827,0.037908617952680794
P,PPI_农副食品加工业(全国:当期同比增长率:月),diff,H3,2307,0.0001933138142456608,0.009281076724323305,0.9925956816461147,-0.08638798538006526,-4.163086482611326,3.255120305401288e-05
P,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,5d,2269,0.05565510618636098,2.6540214662853607,0.008009454874334757,-0.01652208714522435,-0.7867739161838428,0.43149646320721347
P,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,20d,2254,-0.005154939608160335,-0.24463215734166754,0.8067635492598932,-0.013507105441198037,-0.6410414374635864,0.5215609894933388
P,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,H1,2216,-0.017496836383863647,-0.8234075151217102,0.4103649740259845,-0.14284148091002488,-6.790778763045105,1.4278602480796517e-11
P,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,H2,2157,-0.01509608560730186,-0.7008700130266141,0.483459806961735,-0.19418195309256894,-9.18922225224533,9.032051229659052e-20
P,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,H3,2080,-0.016895825050216702,-0.7703075830715884,0.4412050229647527,-0.23136470865623524,-10.84092585847184,1.1229195787337766e-26
P,PPIRM_农副产品类(全国:当期同比增长率:月),level,5d,2520,0.008597098290920258,0.4314155578613281,0.6662018299102783,0.00010591790253825286,0.005314926184771613,0.9957597434441076
P,PPIRM_农副产品类(全国:当期同比增长率:月),level,20d,2505,0.012485813349485397,0.6247138381004333,0.5322142243385315,-0.01571143293199844,-0.7861398832294457,0.43185995671763483
P,PPIRM_农副产品类(全国:当期同比增长率:月),level,H1,2467,-0.013327701686120956,-0.6617627232694064,0.508185154640924,-0.1509914891930257,-7.583485351723879,4.734393342012892e-14
P,PPIRM_农副产品类(全国:当期同比增长率:月),level,H2,2408,-0.008626265557153054,-0.42314264283186614,0.6722290095437323,-0.14256213058082468,-7.064976891543721,2.0949666121275437e-12
P,PPIRM_农副产品类(全国:当期同比增长率:月),level,H3,2331,-0.005788327475808004,-0.27934770857366076,0.7800028005782237,-0.1290542075663632,-6.280640758523196,4.0105206351614957e-10
P,PPIRM_农副产品类(全国:当期同比增长率:月),diff,5d,2496,0.03751375898718834,1.8747553825378418,0.060943346470594406,-0.021688450518149285,-1.0833752709684308,0.27874661251399585
P,PPIRM_农副产品类(全国:当期同比增长率:月),diff,20d,2481,0.021716324612498283,1.0815012454986572,0.27957871556282043,0.0015462102064743887,0.07698521344951434,0.9386415205391369
P,PPIRM_农副产品类(全国:当期同比增长率:月),diff,H1,2443,0.0027245058022961465,0.1346087336937037,0.8929323335231166,-0.006299595355789095,-0.3112469909606596,0.7556394397271301
P,PPIRM_农副产品类(全国:当期同比增长率:月),diff,H2,2384,0.0031441413592200717,0.153452895915618,0.8780541321379072,-0.021977519734248954,-1.072888196038433,0.2834299623649422
P,PPIRM_农副产品类(全国:当期同比增长率:月),diff,H3,2307,0.0038151765400172674,0.18316954410543346,0.8546810999357669,-0.02848539975010541,-1.3681510625727165,0.17139814568668174
P,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,5d,2269,0.07607635058164369,3.6327527975490472,0.000286641452607151,0.0020151265341701685,0.09594646168954794,0.9235715740318582
P,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,20d,2254,0.004245570230900715,0.20147637883666178,0.8403442937321082,-0.02716001357032891,-1.2893606653396306,0.1974051393198779
P,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,H1,2216,-0.007330813898254622,-0.34494723872482863,0.7301668016927274,-0.07986087815015502,-3.769747291105593,0.00016768968087360882
P,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,H2,2157,-0.004367505993477005,-0.20275019894527102,0.8393494246500391,-0.1215435096502681,-5.6844338743189615,1.490612394043539e-08
P,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,H3,2080,0.0019197859779798016,0.08751376879544387,0.9302715735907916,-0.10911474052819213,-5.0038821256370545,6.091084913197036e-07
P,制造业采购经理指数PMI_进口,level,5d,2504,-0.01885046623647213,-0.9430677890777588,0.3457377851009369,0.025111624854428007,1.2564796013486603,0.20905943507106844
P,制造业采购经理指数PMI_进口,level,20d,2489,0.019482456147670746,0.971771240234375,0.3312579393386841,0.10347769681479987,5.188266995513864,2.2939235835441208e-07
P,制造业采购经理指数PMI_进口,level,H1,2451,-0.02111739317776554,-1.0452773882659372,0.2959979444737138,-0.3450137068481351,-18.19077829840872,1.864073973687516e-69
P,制造业采购经理指数PMI_进口,level,H2,2392,-0.017409684252012496,-0.851247151829616,0.3947173540508161,-0.3183263298665338,-16.416168070377925,1.817879063887393e-57
P,制造业采购经理指数PMI_进口,level,H3,2315,-0.016149209689367592,-0.7767758748779725,0.4373704410036398,-0.3425342401424643,-17.534466292196388,9.992615673827086e-65
P,制造业采购经理指数PMI_进口,diff,5d,2504,-0.008622106164693832,-0.4312937259674072,0.6662939786911011,-0.07330350907194522,-3.6765322831869875,0.00024140061086467673
P,制造业采购经理指数PMI_进口,diff,20d,2489,-0.008565978147089481,-0.4271995425224304,0.6692693829536438,-0.0721247491259787,-3.6062410441199284,0.0003167785099789781
P,制造业采购经理指数PMI_进口,diff,H1,2451,0.006141235735367372,0.3039193493326944,0.7612151548693588,-0.07669323316566194,-3.8065578844799344,0.00014437088938403734
P,制造业采购经理指数PMI_进口,diff,H2,2392,0.006246714399717903,0.30539299733643166,0.7600934489200306,-0.07963552468763856,-3.9055957504425276,9.659959371787092e-05
P,制造业采购经理指数PMI_进口,diff,H3,2315,0.006361845633640608,0.30597062398275854,0.7596545481611686,-0.09528471716984241,-4.603536472882361,4.3786752590625934e-06
P,制造业采购经理指数PMI_进口,zscore,5d,2253,-0.01598373859097793,-0.7584406461240145,0.44826663295287544,-0.07449271433937223,-3.5441319965383844,0.00040193528072863155
P,制造业采购经理指数PMI_进口,zscore,20d,2238,0.007541482941502749,0.3566194312258609,0.7214103769803664,-0.11274212727416968,-5.365373114505223,8.911528252996278e-08
P,制造业采购经理指数PMI_进口,zscore,H1,2200,-0.024064581460434047,-1.12854256522277,0.2592140120354959,-0.09324585516958799,-4.39075986602468,1.1830977251375344e-05
P,制造业采购经理指数PMI_进口,zscore,H2,2141,-0.02406474702048152,-1.1133006992235044,0.26570439736300183,-0.08050132038217124,-3.735254434993537,0.00019243251401492172
P,制造业采购经理指数PMI_进口,zscore,H3,2064,-0.02292747680855605,-1.0413932800764278,0.2978151438026062,-0.10746890125670454,-4.9085101200193595,9.897324984082004e-07
P,制造业采购经理指数PMI_购进价格,level,5d,2504,-0.01609695889055729,-0.8052741289138794,0.4207382798194885,0.06444612211346136,3.230309977765206,0.001252585631848242
P,制造业采购经理指数PMI_购进价格,level,20d,2489,0.03169400617480278,1.581369161605835,0.11392025649547577,0.1081693741812254,5.426226860288622,6.312150124933089e-08
P,制造业采购经理指数PMI_购进价格,level,H1,2451,-0.010186343275181748,-0.5041215151718583,0.6142213367679579,-0.2071680324729556,-10.479551457078395,3.6233949530154727e-25
P,制造业采购经理指数PMI_购进价格,level,H2,2392,-0.00695751058492297,-0.34014440985749267,0.7337776704731123,-0.11137759243634812,-5.4790760440553825,4.723516342340205e-08
P,制造业采购经理指数PMI_购进价格,level,H3,2315,-0.005559512272694163,-0.26738141753601324,0.7891993437467246,-0.15111404222885924,-7.3520556989587975,2.694387854791472e-13
P,制造业采购经理指数PMI_购进价格,diff,5d,2504,-0.033104050904512405,-1.6567726135253906,0.09769073873758316,-0.029804673161288826,-1.4914922396469688,0.13595837163076915
P,制造业采购经理指数PMI_购进价格,diff,20d,2489,-0.007003658451139927,-0.34927985072135925,0.7269085645675659,-0.06858663334695377,-3.4284772845574545,0.0006168562338336396
P,制造业采购经理指数PMI_购进价格,diff,H1,2451,-0.002120551170706405,-0.10494074084405365,0.9164314245697245,-0.05917465222162303,-2.9335386363666136,0.00338234746460776
P,制造业采购经理指数PMI_购进价格,diff,H2,2392,-0.0002455779514596273,-0.01200572346731926,0.9904220507450787,-0.04068101315662739,-1.990445887594009,0.04665556279415992
P,制造业采购经理指数PMI_购进价格,diff,H3,2315,-0.00040052434573420437,-0.01926268270005776,0.9846332147081533,-0.039628820879699454,-1.9073932982614918,0.05659342135524978
P,制造业采购经理指数PMI_购进价格,zscore,5d,2253,0.0005028804392846007,0.023859016936532036,0.9809671794533259,-0.011649047502491901,-0.5527231219135436,0.5805078987035254
P,制造业采购经理指数PMI_购进价格,zscore,20d,2238,0.015721222983938084,0.7434913210806404,0.457262386623828,-0.06140510179235427,-2.909113563694371,0.0036603264590100294
P,制造业采购经理指数PMI_购进价格,zscore,H1,2200,-0.0068551406389833315,-0.3213959633293983,0.7479408999716507,-0.01649017204874799,-0.7732111121709978,0.43948059365475356
P,制造业采购经理指数PMI_购进价格,zscore,H2,2141,-0.007669877190876817,-0.35473707190592385,0.7228215456289202,0.09395340044368894,4.364587622284002,1.3342697587750923e-05
P,制造业采购经理指数PMI_购进价格,zscore,H3,2064,-0.010223409927947201,-0.46426164140462706,0.6425093129783375,0.03604597159717889,1.637884949181831,0.10159827083502893
P,制造业采购经理指数PMI_新订单,level,5d,2504,-0.018953079357743263,-0.9482033252716064,0.3431174159049988,0.011200209855901042,0.5602695947372317,0.575345723727611
P,制造业采购经理指数PMI_新订单,level,20d,2489,0.017312899231910706,0.8635207414627075,0.3879348933696747,0.042725665527598614,2.1326691646740725,0.03304955078267557
P,制造业采购经理指数PMI_新订单,level,H1,2451,-0.024631367816510704,-1.2193116020268764,0.22284336834617946,-0.42946528758089725,-23.533938605774804,1.416385190049263e-110
P,制造业采购经理指数PMI_新订单,level,H2,2392,-0.02021482860657543,-0.9884569673676727,0.32302895695356615,-0.3959100689477116,-21.077348631897507,1.3651390429116761e-90
P,制造业采购经理指数PMI_新订单,level,H3,2315,-0.01881980083749667,-0.9052734081665499,0.3654148450667978,-0.4103949004070249,-21.64406312440433,9.382074980196852e-95
P,制造业采购经理指数PMI_新订单,diff,5d,2504,-0.009485679678618908,-0.4744950234889984,0.6351868510246277,-0.04809667489705138,-2.408582974660277,0.016086456221809552
P,制造业采购经理指数PMI_新订单,diff,20d,2489,0.000122307421406731,0.0060994504019618034,0.9951338171958923,-0.06701568647595268,-3.34959107150747,0.0008213842231644317
P,制造业采购经理指数PMI_新订单,diff,H1,2451,-0.008227074403976334,-0.4071500717023193,0.6839333520099805,-0.06245832426436262,-3.0969448944800835,0.001977416079198924
P,制造业采购经理指数PMI_新订单,diff,H2,2392,-0.008303592209696316,-0.4059569079828075,0.6848106044520813,-0.09493399043016505,-4.662153734804071,3.3013785978978977e-06
P,制造业采购经理指数PMI_新订单,diff,H3,2315,-0.008222610296991317,-0.3954687819443922,0.6925334262884227,-0.09873116503657325,-4.771656579998173,1.941097208095641e-06
P,制造业采购经理指数PMI_新订单,zscore,5d,2253,-0.011474800950679544,-0.5444543877263862,0.5861827560997233,-0.06730158386256203,-3.200360015889549,0.0013916679619365056
P,制造业采购经理指数PMI_新订单,zscore,20d,2238,0.007456780527800695,0.3526138243635384,0.7244112057995697,-0.10824045252825372,-5.148546218340055,2.85446184448238e-07
P,制造业采购经理指数PMI_新订单,zscore,H1,2200,-0.03335965407345433,-1.5648660660693012,0.11775826807896124,-0.16848963141215464,-8.01384167788285,1.7868350623775212e-15
P,制造业采购经理指数PMI_新订单,zscore,H2,2141,-0.03143471704615479,-1.4545532533461782,0.14593970050253857,-0.17128829371100032,-8.040803281203571,1.4623075298501947e-15
P,制造业采购经理指数PMI_新订单,zscore,H3,2064,-0.028874412621498168,-1.3117123480289978,0.18976323034757175,-0.17847399492929053,-8.236612145574878,3.1080804783416254e-16
P,PPI_食品制造业(全国:当期同比增长率:月),level,5d,2520,0.019337013363838196,0.9705065488815308,0.3318861424922943,0.066650538968436,3.351956002496762,0.0008142829104633959
P,PPI_食品制造业(全国:当期同比增长率:月),level,20d,2505,0.006111924536526203,0.30578523874282837,0.7597914934158325,0.09591848166891642,4.821029613852811,1.5137357521113485e-06
P,PPI_食品制造业(全国:当期同比增长率:月),level,H1,2467,-0.008624645504310345,-0.4282189362124721,0.668529142560093,-0.21112104917936433,-10.723610643379264,2.962770031100298e-26
P,PPI_食品制造业(全国:当期同比增长率:月),level,H2,2408,-0.005089374188391445,-0.24964209523783548,0.8028854526220764,-0.22309697093844313,-11.22606707044387,1.5349894179447967e-28
P,PPI_食品制造业(全国:当期同比增长率:月),level,H3,2331,-0.0034902379435155953,-0.16843891105812786,0.8662526245446649,-0.21819745385034062,-10.790138985831756,1.6054840747835206e-26
P,PPI_食品制造业(全国:当期同比增长率:月),diff,5d,2496,0.008745480328798294,0.4367656707763672,0.6623208522796631,0.06729669526963385,3.368430742473097,0.0007674589315209867
P,PPI_食品制造业(全国:当期同比增长率:月),diff,20d,2481,0.024593165144324303,1.2248531579971313,0.22074782848358154,0.07685243626209802,3.8377991416601467,0.0001272449773398228
P,PPI_食品制造业(全国:当期同比增长率:月),diff,H1,2443,-0.01021365323556135,-0.5046469495625063,0.6138523792024179,-0.04808559438887655,-2.378491222108021,0.01746017117664568
P,PPI_食品制造业(全国:当期同比增长率:月),diff,H2,2384,-0.00894872265790714,-0.4367664962191563,0.6623202869656296,0.02773800974479895,1.3542951143817026,0.17577069890763616
P,PPI_食品制造业(全国:当期同比增长率:月),diff,H3,2307,-0.008853835621217507,-0.4250929892000573,0.670808568073874,-0.022740105783233135,-1.0920443193471778,0.2749277489454649
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,5d,2269,0.05958825510315252,2.8422275076527397,0.00452002543936105,0.13625283956295733,6.54848014201635,7.167578690738347e-11
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,20d,2254,0.02967380544666977,1.4087980050169329,0.15903295708526574,0.2014631252929961,9.76061199523867,4.5193519873901835e-22
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,H1,2216,-0.020758243467416344,-0.9769514899129554,0.3286999010373314,-0.013198166099220475,-0.6210695348685761,0.5346178062642075
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,H2,2157,-0.020107207116674804,-0.9336050646784473,0.3506122431791423,-0.004632427568716421,-0.2150487560337061,0.829749654511521
P,PPI_食品制造业(全国:当期同比增长率:月),zscore,H3,2080,-0.019831355064165182,-0.9041918307830199,0.3659985016191361,-0.02462621116676034,-1.1229284879498702,0.26159758817985285
P,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,5d,2519,,,,,,
P,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,20d,2504,,,,,,
P,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H1,2466,,,,,,
P,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H2,2407,,,,,,
P,居民在外用膳食品消费价格指数CPI_(上年=100)_当月,level,H3,2330,,,,,,
P,制造业采购经理指数PMI_原材料库存,level,5d,2504,-0.00046722032129764557,-0.02337036095559597,0.9813582897186279,0.017376270250278977,0.8692922131205065,0.3847707026254396
