symbol,factor,representation,horizon,n_obs,pearson_corr,pearson_t,pearson_p,spearman_corr,spearman_t,spearman_p,spearman_first_half,spearman_second_half,temporal_consistent,horizon_consistent_5d_20d,abs_spearman_t
MA,制造业采购经理指数PMI_新订单,level,5d,124,0.20758219871641595,2.3438756122255855,0.020701432713366014,0.18076185375507384,2.030020677627612,0.044529188824471315,0.06688594453800277,-0.028069650104452743,False,True,2.030020677627612
MA,制造业采购经理指数PMI_生产,level,5d,124,0.19299919248963246,2.1725928590900536,0.031744234768311196,0.166745382117972,1.8679137573165798,0.06417333951464926,0.06110545414846375,-0.06276866011797476,False,True,1.8679137573165798
MA,PMI_生产经营活动预期_全国_当期值_月,level,5d,99,0.2606270844570551,2.6587672906822437,0.00917493957062855,0.17740474702154352,1.7753954927586035,0.07896898731032886,0.3026706361666296,0.00942059004048623,True,True,1.7753954927586035
NI,制造业采购经理指数PMI_新订单,diff,5d,124,0.18419775794082013,2.069949215207391,0.04056745166156909,0.2809475776126066,3.233398645053382,0.0015737488115098158,0.26699933697200906,0.31978841242437966,True,True,3.233398645053382
NI,PPI_有色金属矿采选业(全国:当期同比增长率:月),level,5d,125,-0.15182241672676727,-1.7035398516893991,0.09099239368539781,-0.16279009063551153,-1.8298381573373954,0.06969568653294081,-0.21601813620275528,-0.10084134529959943,True,True,1.8298381573373954
NI,PPI_有色金属冶炼及压延加工业(全国:当期同比增长率:月),level,5d,125,-0.13610507566631191,-1.523656840571267,0.13016144849499228,-0.1570701539592665,-1.763886611475418,0.08023385628463223,-0.23239942166714858,-0.06413287410304974,True,True,1.763886611475418
P,PMI_生产经营活动预期_全国_当期值_月,level,5d,99,0.2091740432759931,2.1067295784599436,0.037721492589309735,0.28649599975384693,2.945113275350993,0.004041313809752342,0.22706739476414037,0.16695512850129554,True,False,2.945113275350993
P,制造业采购经理指数PMI_购进价格,level,5d,124,-0.11378580970778988,-1.265021275195765,0.20827466701577818,0.16296310301184683,1.8243742408855954,0.07054259740532141,0.14096106493669724,0.21154160963001076,True,True,1.8243742408855954
P,PPI_全部工业品(全国:当期同比增长率:月),level,5d,125,0.026392375353842853,0.2928075987784408,0.770162607634109,0.14896255315998985,1.670715073063848,0.09732062614938987,0.21743020387648404,0.032089937558198126,True,True,1.670715073063848
RB,社会融资规模_当月值,zscore,5d,17,0.5047122431837479,2.264299891502762,0.038806264555138005,0.7058823529411765,3.8596051254160617,0.0015433531085605277,0.7142857142857144,0.8333333333333333,True,True,3.8596051254160617
RB,非制造业PMI_建筑业_全国_当期值_月,level,5d,98,0.18631726523402542,1.8580643105162558,0.06622446350805229,0.31832008672082657,3.290023331494605,0.0014017208651233817,0.26542084021533,0.14224468830038234,True,True,3.290023331494605
RB,非制造业PMI_建筑业_新订单_全国_当期值_月,level,5d,98,0.2051759339844074,2.0540040993862245,0.04269377738017519,0.29290237300961014,3.0014834331059763,0.0034240274304892715,0.0688511246922195,0.13247909367756164,True,True,3.0014834331059763
RU,PMI_生产经营活动预期_全国_当期值_月,level,5d,99,-0.07928988968989777,-0.7833812458089083,0.43531184141391643,-0.2426119104834749,-2.4630373252805757,0.015539014101126292,-0.21190233601780584,-0.17211802517847546,True,True,2.4630373252805757
RU,制造业采购经理指数PMI_原材料库存,diff,5d,123,0.20043821882116478,2.250491099276287,0.02622395663314311,0.18589144531653232,2.081078497665666,0.03953599686931325,0.2654106999371711,0.09685149999736624,True,True,2.081078497665666
RU,制造业采购经理指数PMI_新订单,level,5d,124,-0.007221368339197997,-0.07976470016284365,0.9365550929714096,-0.14902251643539471,-1.6645946862132288,0.0985599216364763,-0.1634849744604461,-0.15576892005900078,True,True,1.6645946862132288
SA,PPI_电气机械及器材制造业(全国:当期同比增长率:月),diff,5d,23,0.2581168371397588,1.2243278752049964,0.23438671400618047,0.5710050823415703,3.1873866740793817,0.00443127149868399,0.022831288248861156,0.4973737925202259,True,True,3.1873866740793817
SA,社会融资规模_当月值,zscore,5d,17,0.44279371077361607,1.9126563566056203,0.07508002145260452,0.5984059984350675,2.892706748552461,0.011158470537356177,0.5000000000000001,0.6610936529170212,True,True,2.892706748552461
SA,PPI_电气机械及器材制造业(全国:当期同比增长率:月),level,5d,23,0.39877058902040496,1.9926884909080411,0.05945241704439522,0.41860511235785836,2.1122621201359415,0.046813960705732224,-0.36869883038546863,0.34965034965034975,False,True,2.1122621201359415
SC,制造业采购经理指数PMI_进口,diff,5d,98,0.33049310120915976,3.4309482943615075,0.0008884816109963432,0.21474897162037107,2.1543644914043734,0.033714419295570654,0.3182990568182276,0.06469073279860052,True,True,2.1543644914043734
SC,国内生产总值GDP_累计同比,level,5d,33,0.28148911394660564,1.6333088454280729,0.11252133498586907,0.2971143538315408,1.732499071127168,0.09312462159783871,0.40825449803251995,0.5573472139499547,True,True,1.732499071127168
SC,国内生产总值GDP_累计同比,zscore,5d,28,0.46419897275381883,2.6723234899037167,0.012832308380703957,0.28735632183908044,1.5297548070149194,0.13815431228410344,0.2175824175824176,0.38461538461538464,True,False,1.5297548070149194
SN,制造业采购经理指数PMI_购进价格,diff,5d,124,0.13564831755786178,1.5122624031919794,0.1330532272954301,0.1630323432351135,1.8251705471264619,0.0704215602369049,0.20480274142077207,0.12684941536403696,True,True,1.8251705471264619
SN,PPI_计算机、通信和其他电子设备制造业(全国:当期同比增长率:月),zscore,5d,112,0.15024403869553776,1.5938648251162795,0.11383574079678963,0.16893600300679948,1.7976533793969844,0.07497535658382655,0.2566643882433356,0.11237183868762818,True,True,1.7976533793969844
SN,制造业采购经理指数PMI_新出口订单,diff,5d,124,0.1394538013879497,1.5555171960359215,0.12241330786024052,0.15832377698976555,1.7710814822631589,0.07904429207424724,0.1151113706407038,0.21550205196008285,True,True,1.7710814822631589
SR,制造业采购经理指数PMI_购进价格,level,5d,124,0.11877140034675517,1.3212251215063147,0.18889891148230592,0.1751553969881097,1.9650324230354022,0.051683087555826644,-0.028509545382944663,0.355410612654581,False,True,1.9650324230354022
SR,PMI_生产经营活动预期_全国_当期值_月,zscore,5d,88,0.1492022579922383,1.3993076927405455,0.16531732067036975,0.19916522841745624,1.884741398730211,0.06284232064758152,0.12064834390415785,0.2661028893587033,True,True,1.884741398730211
SR,居民粮食消费价格指数CPI_(上年=100)_当月,diff,5d,131,-0.1461523655900583,-1.6779898788994345,0.09577020933848411,-0.1382132792556326,-1.5850132730781226,0.11541173205618747,-0.2510763865936534,-0.03668879559368768,True,True,1.5850132730781226
TA,PPI_纺织服装、服饰业(全国:当期同比增长率:月),level,5d,125,-0.19965904927074293,-2.259826608187262,0.025591371699116492,-0.1259434639808039,-1.4079918317708267,0.16165592840423898,-0.10405884958738824,-0.12810637813845857,True,True,1.4079918317708267
TA,PPI_石油加工、炼焦及核燃料加工业(全国:当期同比增长率:月),level,5d,125,-0.1419619459884365,-1.590542979413189,0.11427945952923013,-0.10236960709750091,-1.1413299192518387,0.2559498458957386,-0.04487478123270309,-0.13782012821097825,True,True,1.1413299192518387
TA,PPI_纺织业(全国:当期同比增长率:月),level,5d,125,-0.11602484622972788,-1.295527381301553,0.19756444454535246,-0.0967245848888517,-1.07778105592562,0.28324067800004393,-0.02753599723443876,-0.14097932281988618,True,True,1.07778105592562
TF,制造业采购经理指数PMI_出厂价格_当期值_月,level,5d,124,-0.20166850548763493,-2.274228116193575,0.02469943218673352,-0.21629481949668258,-2.446979019912646,0.01583058205150031,-0.297041681992359,-0.11775374063548527,True,True,2.446979019912646
TF,国内生产总值GDP(现价)_全国_当期同比增长率_季,level,5d,15,-0.4267786186278751,-1.7015113194060005,0.1126259245994496,-0.4892857142857142,-2.0228151474017833,0.06416038631454055,-0.6071428571428572,-0.261904761904762,True,True,2.0228151474017833
TF,制造业采购经理指数PMI_当月,level,5d,124,-0.24466529355092942,-2.7871238851406765,0.0061694460074409275,-0.17636412517537178,-1.979026686684188,0.05006533510613682,-0.4057421264842929,0.08265302573509861,False,True,1.979026686684188
V,PPIRM_燃料及动力类(全国:当期同比增长率:月),level,5d,125,-0.29044956986792486,-3.36636452047264,0.0010168055834011611,-0.2665120280645747,-3.0666782447638523,0.002661980377141125,-0.3263954469592275,-0.18373837395647005,True,True,3.0666782447638523
V,PPI_橡胶和塑料制品业(全国:当期同比增长率:月),level,5d,125,-0.29371917804818787,-3.407816057395606,0.0008856633470391706,-0.2505892275375777,-2.8707650189947227,0.0048226870155065335,-0.34633313835702007,-0.15898587801656783,True,True,2.8707650189947227
V,PPI_化学原料及化学制品制造业(全国:当期同比增长率:月),level,5d,125,-0.25504381279584803,-2.925314330802549,0.004098769408248518,-0.22267250689587725,-2.5331567628323275,0.01256154555940243,-0.2834330382414753,-0.16152959983185233,True,True,2.5331567628323275
Y,居民食品消费价格指数CPI_(上年=100)_当月,zscore,5d,115,-0.2593652685410415,-2.854783304660627,0.005125080148114023,-0.21995581156790028,-2.3968618890603737,0.018176678083829678,-0.34236453201970446,0.01178135285613215,False,True,2.3968618890603737
Y,PPI_农副食品加工业(全国:当期同比增长率:月),zscore,5d,112,-0.22155432022235108,-2.382901097181247,0.018891672418379163,-0.21242354870673452,-2.2799507187123624,0.02453877055377365,-0.26035543403964456,-0.13738892686261112,True,True,2.2799507187123624
Y,PPIRM_农副产品类(全国:当期同比增长率:月),zscore,5d,112,-0.1849268863351667,-1.9735691110804132,0.050938494355277586,-0.1748214712816483,-1.8622209852239944,0.06524065506497018,-0.16944634313055368,-0.14600136705399863,True,True,1.8622209852239944
