entry_date,exit_date,contract,direction,p_entry,p_exit,hold_days,raw_return,net_return
2016-03-31,2016-05-30,TA1701,LONG,4972.0,4668.0,40,-0.061142385,-0.062142383
2016-08-05,2016-10-11,TA1705,LONG,4834.0,4904.0,40,0.01448071,0.01348071
2016-11-18,2017-01-16,TA1709,LONG,5072.0,5560.0,40,0.09621453,0.09521453
2017-04-10,2017-06-08,TA1801,SHORT,5304.0,4994.0,40,0.058446467,0.05744647
2017-08-08,2017-10-10,TA1805,SHORT,5264.0,5064.0,40,0.037993908,0.03699391
2017-11-23,2018-01-19,TA1805,SHORT,5440.0,5614.0,40,-0.031985283,-0.03298528
2018-03-29,2018-05-30,TA1809,LONG,5388.0,5684.0,40,0.054936886,0.053936888
2018-08-07,2018-10-10,TA1901,LONG,6568.0,7560.0,40,0.15103531,0.1500353
2018-12-03,2019-01-30,TA1905,LONG,5900.0,6436.0,40,0.09084749,0.08984749
2019-04-09,2019-06-10,TA1909,LONG,6260.0,5320.0,40,-0.15015972,-0.15115972
2019-08-15,2019-10-18,TA2001,SHORT,5176.0,4962.0,40,0.041344643,0.040344644
2019-12-11,2020-02-14,TA2005,LONG,4852.0,4478.0,40,-0.07708162,-0.07808162
2020-03-31,2020-06-01,TA2009,SHORT,3342.0,3706.0,40,-0.10891676,-0.10991676
2020-08-11,2020-10-14,TA2101,LONG,3816.0,3546.0,40,-0.07075471,-0.07175471
2020-11-26,2021-01-22,TA2109,SHORT,3710.0,3990.0,40,-0.07547164,-0.07647164
2021-03-31,2021-06-01,TA2201,SHORT,4614.0,4924.0,40,-0.06718683,-0.068186834
2021-08-04,2021-10-08,TA2201,SHORT,5380.0,5422.0,40,-0.0078066587,-0.008806659
2021-12-09,2022-02-11,TA2205,LONG,4740.0,5576.0,40,0.17637134,0.17537133
2022-04-12,2022-06-13,TA2209,SHORT,6088.0,7340.0,40,-0.20565045,-0.20665045
2022-08-09,2022-10-12,TA2301,SHORT,5524.0,5524.0,40,-0.0,-0.001
2022-12-08,2023-02-10,TA2305,SHORT,4972.0,5460.0,40,-0.09814966,-0.09914966
2023-04-12,2023-06-12,TA2309,SHORT,5886.0,5382.0,40,0.0856269,0.0846269
2023-08-09,2023-10-12,TA2401,LONG,5772.0,5790.0,40,0.003118515,0.0021185149
2023-12-07,2024-02-02,TA2405,SHORT,5698.0,5846.0,40,-0.025974035,-0.026974035
2024-04-10,2024-06-11,TA2501,LONG,6024.0,5918.0,40,-0.017596304,-0.018596305
2024-08-13,2024-10-17,TA2501,LONG,5624.0,4912.0,40,-0.12660027,-0.12760027
2025-04-11,2025-06-12,TA2601,LONG,4454.0,4532.0,40,0.017512321,0.016512321
2025-08-14,2025-10-17,TA2601,SHORT,4666.0,4402.0,40,0.05657953,0.055579532
2026-04-15,2026-06-05,TA2609,LONG,6356.0,6290.0,34,-0.010383904,-0.011383904
